RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.75126531E-08   4.44803118E-06   6.08433538E-07   6.49493927E-07   3.16602694E-07   1.24848086E-07   9.76761730E-05   9.95168114E+00   -2.55043320E-02   -6.80857105E-03   1.05596311E-01   9.95766258E+00   -4.20974509E-04   1.87971210E-03   1.05532743E-01   9.95279217E+00   -6.33792114E-03   -9.51680262E-03   1.05584279E-01   1.68640387E+00   2.15214200E+06   9.69690609E+00   1.68640351E+00   2.15217225E+06   9.69721127E+00   1.68640172E+00   2.15231550E+06   9.69864941E+00 
0 10 2.59007891E-07   3.70234375E-06   1.78408050E-06   1.26699206E-06   8.92253809E-07   1.00843545E-09   9.19586284E-07   9.51868248E+00   -1.64394528E-01   -7.29641244E-02   1.10381074E-01   9.55355358E+00   -6.13590069E-02   3.46544106E-03   1.09989777E-01   9.55912113E+00   -9.41663533E-02   -3.71272601E-02   1.09941624E-01   1.67903817E+00   2.08509762E+06   9.02383232E+00   1.67898858E+00   2.08488425E+06   9.02169037E+00   1.67924213E+00   2.08598375E+06   9.03272820E+00 
0 20 2.48440301E-07   3.39431904E-06   2.14687225E-06   1.77042273E-06   8.32724368E-07   1.37077094E-09   1.08398240E-06   9.75595379E+00   -2.79200077E-01   -1.20227702E-01   1.07597202E-01   9.64086437E+00   -1.33347675E-01   -8.42841808E-04   1.08982287E-01   9.75798416E+00   -2.18872026E-01   -5.96444160E-02   1.07734188E-01   1.67556059E+00   2.07154362E+06   8.88776112E+00   1.67568111E+00   2.06969850E+06   8.87944508E+00   1.67556572E+00   2.07073875E+06   8.88337326E+00 
0 30 1.87798051E-07   2.97521160E-06   2.15219825E-06   1.73877322E-06   6.04363265E-07   1.64878000E-09   1.22500762E-06   1.01138849E+01   -3.81839544E-01   -1.52116656E-01   1.03871271E-01   9.93783665E+00   -2.16727912E-01   -7.04727182E-03   1.05799235E-01   1.00417376E+01   -2.82837808E-01   -1.02830179E-01   1.04760908E-01   1.67697096E+00   2.05756688E+06   8.83363533E+00   1.67700458E+00   2.05723712E+06   8.83239079E+00   1.67688465E+00   2.05841025E+06   8.83682060E+00 
0 40 1.38885767E-07   2.57876513E-06   1.83087548E-06   1.54318400E-06   4.48701257E-07   1.23299138E-09   9.72700832E-07   1.02274313E+01   -4.15054530E-01   -1.76161319E-01   1.02806076E-01   1.00523300E+01   -2.56491721E-01   -1.88893937E-02   1.04698218E-01   1.01404505E+01   -3.14075798E-01   -1.29606128E-01   1.03807144E-01   1.68081701E+00   2.01311100E+06   8.66576576E+00   1.68067598E+00   2.01508000E+06   8.67320156E+00   1.68038714E+00   2.01899800E+06   8.68799591E+00 
0 50 1.13702541E-07   2.42618830E-06   1.53305041E-06   1.36425899E-06   3.66027166E-07   9.66837610E-10   7.89483636E-07   1.02160091E+01   -4.02579844E-01   -1.58459231E-01   1.02979116E-01   1.00364809E+01   -2.33221799E-01   -1.78976785E-02   1.04924440E-01   1.01618872E+01   -3.28084886E-01   -1.31725535E-01   1.03642583E-01   1.68344963E+00   1.96420512E+06   8.48109341E+00   1.68335700E+00   1.96666875E+06   8.49039650E+00   1.68314314E+00   1.97197800E+06   8.51044464E+00 
0 60 9.60607665E-08   2.41614202E-06   1.33152707E-06   1.19490653E-06   3.05249500E-07   8.82173612E-10   6.85895145E-07   1.01847010E+01   -3.48557979E-01   -1.32484660E-01   1.03373021E-01   9.99250793E+00   -2.04155892E-01   -5.14292996E-03   1.05444670E-01   1.01501255E+01   -3.17271322E-01   -1.16046265E-01   1.03821158E-01   1.68437850E+00   1.92155412E+06   8.32003975E+00   1.68436575E+00   1.92327312E+06   8.32653141E+00   1.68431330E+00   1.92856350E+06   8.34650803E+00 
0 70 8.21578041E-08   2.33780588E-06   1.18447201E-06   1.07009441E-06   2.58334353E-07   8.70124695E-10   6.17773026E-07   1.01561041E+01   -2.74731696E-01   -1.25123382E-01   1.03775419E-01   9.95602036E+00   -1.75176904E-01   -6.10448373E-03   1.05921671E-01   1.01292934E+01   -2.77593881E-01   -1.09466597E-01   1.04126245E-01   1.68411779E+00   1.88277788E+06   8.17361736E+00   1.68414927E+00   1.88437525E+06   8.17964935E+00   1.68423772E+00   1.88945850E+06   8.19884396E+00 
0 80 7.05203362E-08   2.16870808E-06   1.06717164E-06   9.80301934E-07   2.14563087E-07   8.95726660E-10   5.72508270E-07   1.01053915E+01   -2.06463918E-01   -1.20650947E-01   1.04423806E-01   9.90878773E+00   -1.35967880E-01   -1.15888091E-02   1.06532916E-01   1.00972719E+01   -2.30843470E-01   -1.11412928E-01   1.04560710E-01   1.68302047E+00   1.84872300E+06   8.04502392E+00   1.68308938E+00   1.85030225E+06   8.05098724E+00   1.68331957E+00   1.85590700E+06   8.07215118E+00 
0 90 6.23345144E-08   1.99232068E-06   9.66783432E-07   9.09772950E-07   1.82937299E-07   9.14374076E-10   5.33580817E-07   1.00371943E+01   -1.55332297E-01   -1.12972826E-01   1.05261415E-01   9.84925461E+00   -9.31513757E-02   -1.19309872E-02   1.07282504E-01   1.00530863E+01   -1.89318195E-01   -1.12397499E-01   1.05129138E-01   1.68161476E+00   1.82238012E+06   7.94555092E+00   1.68165052E+00   1.82295412E+06   7.94771814E+00   1.68206215E+00   1.82983925E+06   7.97371721E+00 
