RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.42899794E-08   4.34907861E-06   5.96421899E-07   6.38868187E-07   3.04720231E-07   1.27544865E-07   9.98637552E-05   9.95032120E+00   -1.48332492E-02   -5.61187090E-03   1.05609864E-01   9.94432354E+00   -2.43504681E-02   9.21012426E-04   1.05672732E-01   9.93710804E+00   1.60417263E-03   -1.70956794E-02   1.05750918E-01   1.68640435E+00   2.15210425E+06   9.69652653E+00   1.68640411E+00   2.15212225E+06   9.69670773E+00   1.68640172E+00   2.15232125E+06   9.69870567E+00 
0 10 2.54927357E-07   3.63481081E-06   1.76211779E-06   1.23707025E-06   8.77936372E-07   1.02113640E-09   2.01554053E-06   9.55240726E+00   -7.93024153E-02   -4.77117784E-02   1.09987110E-01   9.55081558E+00   -1.31806165E-01   3.94052379E-02   1.09971955E-01   9.49771214E+00   -5.15625440E-02   -8.37540850E-02   1.10647559E-01   1.67901027E+00   2.08497775E+06   9.02262878E+00   1.67915368E+00   2.08559788E+06   9.02885437E+00   1.67947972E+00   2.08703150E+06   9.04324627E+00 
0 20 2.42139066E-07   3.32526179E-06   2.09985456E-06   1.73071419E-06   8.10759389E-07   1.32127564E-09   1.76022343E-06   9.69328117E+00   -1.76627696E-01   -8.15081000E-02   1.08411185E-01   9.74946308E+00   -1.99962303E-01   8.00675899E-02   1.07718959E-01   9.74210358E+00   -1.47801608E-01   -1.33902729E-01   1.07863322E-01   1.67566156E+00   2.07190362E+06   8.89137459E+00   1.67576671E+00   2.07228012E+06   8.89515495E+00   1.67626071E+00   2.07407438E+06   8.91316795E+00 
0 30 1.82095164E-07   2.90346838E-06   2.10909479E-06   1.69040970E-06   5.86167914E-07   1.61645419E-09   1.64710116E-06   1.00182667E+01   -2.48626560E-01   -1.06571831E-01   1.04982495E-01   1.00525322E+01   -2.41086558E-01   7.59348944E-02   1.04562052E-01   1.00972195E+01   -2.52415717E-01   -1.51410475E-01   1.04125999E-01   1.67687118E+00   2.05854100E+06   8.83731365E+00   1.67667723E+00   2.06041738E+06   8.84439945E+00   1.67643607E+00   2.06271712E+06   8.85308266E+00 
0 40 1.35480889E-07   2.51555866E-06   1.78668142E-06   1.49534492E-06   4.37166136E-07   1.20902144E-09   1.31778177E-06   1.01642876E+01   -2.84481257E-01   -1.42361909E-01   1.03532076E-01   1.01102123E+01   -2.57857621E-01   6.45611808E-02   1.04062833E-01   1.02195234E+01   -3.11016977E-01   -1.77562028E-01   1.02943428E-01   1.68070054E+00   2.01473888E+06   8.67191315E+00   1.68043041E+00   2.01842038E+06   8.68581486E+00   1.68042314E+00   2.01851775E+06   8.68618298E+00 
0 50 1.10281512E-07   2.37577433E-06   1.50343408E-06   1.32857474E-06   3.53871002E-07   9.69496483E-10   1.08023869E-06   1.01811695E+01   -2.98466742E-01   -1.54381126E-01   1.03392139E-01   1.00820589E+01   -2.28211924E-01   6.44723475E-02   1.04425773E-01   1.02231617E+01   -3.20318699E-01   -1.74213931E-01   1.02946557E-01   1.68335271E+00   1.96678238E+06   8.49082565E+00   1.68321395E+00   1.97027462E+06   8.50401306E+00   1.68317938E+00   1.97111075E+06   8.50716972E+00 
0 60 9.32524529E-08   2.36718779E-06   1.30555236E-06   1.16612875E-06   2.96901391E-07   8.99202934E-10   9.22307095E-07   1.01709881E+01   -2.88445860E-01   -1.38757333E-01   1.03536859E-01   1.00533657E+01   -1.84033990E-01   6.74918070E-02   1.04801863E-01   1.02012959E+01   -3.02206695E-01   -1.48934051E-01   1.03229590E-01   1.68436098E+00   1.92384650E+06   8.32869625E+00   1.68434167E+00   1.92595088E+06   8.33664227E+00   1.68429852E+00   1.92977488E+06   8.35108185E+00 
0 70 7.97131108E-08   2.28090039E-06   1.15860973E-06   1.04062599E-06   2.50610981E-07   8.85245099E-10   8.04108254E-07   1.01539612E+01   -2.59384036E-01   -1.36678949E-01   1.03783019E-01   1.00066614E+01   -1.40497744E-01   5.89883886E-02   1.05395764E-01   1.01677132E+01   -2.66726762E-01   -1.35238424E-01   1.03663892E-01   1.68414998E+00   1.88441075E+06   8.17978382E+00   1.68418062E+00   1.88605950E+06   8.18600941E+00   1.68427920E+00   1.89229525E+06   8.20955563E+00 
0 80 6.82989807E-08   2.10688540E-06   1.04311664E-06   9.53551762E-07   2.07000852E-07   9.06643260E-10   7.18597278E-07   1.01202135E+01   -2.18202069E-01   -1.43347338E-01   1.04223557E-01   9.92580986E+00   -9.66052040E-02   5.01600131E-02   1.06365792E-01   1.01167221E+01   -2.19613865E-01   -1.21606760E-01   1.04300559E-01   1.68306208E+00   1.84967262E+06   8.04860973E+00   1.68319750E+00   1.85286838E+06   8.06067753E+00   1.68343532E+00   1.85894925E+06   8.08363914E+00 
0 90 6.10607316E-08   1.93014648E-06   9.48135778E-07   8.87517444E-07   1.79512412E-07   9.21958676E-10   6.47942159E-07   1.00726061E+01   -1.75710455E-01   -1.38341323E-01   1.04830399E-01   9.85005665E+00   -6.39982894E-02   4.82357070E-02   1.07290000E-01   1.00625353E+01   -1.73335254E-01   -1.09831400E-01   1.04985423E-01   1.68164134E+00   1.82280562E+06   7.94715738E+00   1.68198073E+00   1.82843275E+06   7.96840620E+00   1.68222177E+00   1.83267162E+06   7.98441267E+00 
