RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.88421923E-08   4.49242225E-06   6.12805366E-07   6.41651582E-07   3.21600453E-07   1.27307231E-07   9.96278904E-05   9.96373558E+00   9.77778342E-03   9.35645308E-04   1.05468921E-01   9.95215988E+00   -2.46532112E-02   4.10824455E-03   1.05590709E-01   9.96055984E+00   -6.26493245E-03   -6.06674980E-03   1.05501518E-01   1.68640363E+00   2.15216150E+06   9.69710350E+00   1.68640268E+00   2.15223700E+06   9.69786072E+00   1.68640244E+00   2.15225675E+06   9.69806004E+00 
0 10 2.62756600E-07   3.75271520E-06   1.79791323E-06   1.27603960E-06   9.05602576E-07   1.01511166E-09   1.04840660E-06   9.57895470E+00   1.14352234E-01   2.09422726E-02   1.09695673E-01   9.56613922E+00   -1.08170711E-01   2.61796322E-02   1.09823667E-01   9.56819916E+00   -8.12419206E-02   -2.52284911E-02   1.09820083E-01   1.67900813E+00   2.08496825E+06   9.02253342E+00   1.67898953E+00   2.08488825E+06   9.02173138E+00   1.67922437E+00   2.08590600E+06   9.03194809E+00 
0 20 2.52246195E-07   3.43910619E-06   2.16570402E-06   1.78174503E-06   8.46209844E-07   1.35296585E-09   1.14875002E-06   9.89125538E+00   9.65382606E-02   5.38055822E-02   1.06206082E-01   9.73764515E+00   -1.65496409E-01   3.42191793E-02   1.07847087E-01   9.75217438E+00   -1.85624987E-01   -1.08348774E-02   1.07748315E-01   1.67551124E+00   2.07136825E+06   8.88599968E+00   1.67576897E+00   2.06890188E+06   8.87643719E+00   1.67564154E+00   2.07183188E+06   8.89065456E+00 
0 30 1.89428718E-07   3.01159639E-06   2.17558249E-06   1.74652814E-06   6.09813185E-07   1.66763370E-09   1.28738634E-06   1.02864103E+01   3.13121937E-02   9.92342308E-02   1.02227598E-01   1.00671663E+01   -1.83104888E-01   3.91209731E-04   1.04433052E-01   1.00746679E+01   -1.93683058E-01   -1.39035461E-02   1.04389422E-01   1.67699325E+00   2.05734875E+06   8.83281136E+00   1.67708921E+00   2.05640462E+06   8.82924652E+00   1.67687595E+00   2.05849562E+06   8.83714294E+00 
0 40 1.40959841E-07   2.60667503E-06   1.85664669E-06   1.55219971E-06   4.55078947E-07   1.24423394E-09   1.02905562E-06   1.03924561E+01   -4.19960171E-02   1.04877405E-01   1.01304233E-01   1.01751184E+01   -2.30774447E-01   -2.18264218E-02   1.03427418E-01   1.01556120E+01   -1.92739174E-01   -3.57696041E-02   1.03645548E-01   1.68081784E+00   2.01309888E+06   8.66572094E+00   1.68063843E+00   2.01559725E+06   8.67515469E+00   1.68056154E+00   2.01665025E+06   8.67913055E+00 
0 50 1.15266772E-07   2.45501474E-06   1.56400461E-06   1.38182600E-06   3.70539510E-07   9.72627645E-10   8.37933442E-07   1.04025135E+01   -8.10033977E-02   9.79679972E-02   1.01285085E-01   1.01359358E+01   -2.43616313E-01   -2.36873347E-02   1.03872254E-01   1.01185436E+01   -1.93152353E-01   -2.73192376E-02   1.04063362E-01   1.68343782E+00   1.96452550E+06   8.48230362E+00   1.68329525E+00   1.96825312E+06   8.49637890E+00   1.68330359E+00   1.96804212E+06   8.49558258E+00 
0 60 9.71894778E-08   2.44715739E-06   1.35483788E-06   1.20890957E-06   3.08836292E-07   8.92239949E-10   7.29467445E-07   1.04007530E+01   -1.30612701E-01   1.22050986E-01   1.01372629E-01   1.00889091E+01   -2.25610986E-01   -1.81262810E-02   1.04408585E-01   1.00827284E+01   -1.68906406E-01   -4.08795243E-03   1.04489155E-01   1.68437862E+00   1.92153188E+06   8.31995583E+00   1.68434548E+00   1.92555762E+06   8.33515739E+00   1.68435991E+00   1.92397012E+06   8.32916355E+00 
0 70 8.23821082E-08   2.36779374E-06   1.20263076E-06   1.07593996E-06   2.58498176E-07   8.83863427E-10   6.58125771E-07   1.03919334E+01   -1.65270120E-01   1.31133020E-01   1.01559624E-01   1.00479298E+01   -1.90684050E-01   -2.38809623E-02   1.04921162E-01   1.00598717E+01   -1.21233091E-01   -8.29680543E-03   1.04826309E-01   1.68410993E+00   1.88239650E+06   8.17217731E+00   1.68420601E+00   1.88751388E+06   8.19150162E+00   1.68415177E+00   1.88450275E+06   8.18013096E+00 
0 80 7.07938099E-08   2.18446485E-06   1.08364054E-06   9.85605197E-07   2.14644714E-07   9.10051645E-10   6.09786468E-07   1.03545580E+01   -1.76819459E-01   1.07993133E-01   1.02049403E-01   9.99159050E+00   -1.43915668E-01   -2.89725866E-02   1.05613321E-01   1.00173120E+01   -7.82430246E-02   -1.93001758E-02   1.05377659E-01   1.68299544E+00   1.84815762E+06   8.04288864E+00   1.68328631E+00   1.85506512E+06   8.06897163E+00   1.68310857E+00   1.85075012E+06   8.05267811E+00 
0 90 6.29967616E-08   1.99453029E-06   9.84071335E-07   9.19383069E-07   1.84820138E-07   9.29112620E-10   5.68151904E-07   1.02838116E+01   -1.82140514E-01   8.72494504E-02   1.02875777E-01   9.93715477E+00   -9.21230093E-02   -2.79085487E-02   1.06296130E-01   9.95961571E+00   -4.77888063E-02   -1.89583078E-02   1.06093556E-01   1.68156326E+00   1.82156062E+06   7.94245625E+00   1.68209636E+00   1.83043838E+06   7.97597933E+00   1.68178165E+00   1.82508800E+06   7.95577574E+00 
