RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 9.01407731E-08   4.61514264E-06   6.30119871E-07   6.56855832E-07   3.26433252E-07   1.20192695E-07   9.39347519E-05   9.93513966E+00   -1.15857774E-03   6.12509786E-04   1.05772190E-01   9.94751835E+00   -8.40611476E-03   -5.46040852E-03   1.05640680E-01   9.93383026E+00   -1.31077161E-02   -2.37624720E-03   1.05786234E-01   1.68640542E+00   2.15202025E+06   9.69568443E+00   1.68640482E+00   2.15206650E+06   9.69614792E+00   1.68639863E+00   2.15255100E+06   9.70101261E+00 
0 10 2.70082495E-07   3.83705037E-06   1.84139003E-06   1.31716422E-06   9.30425529E-07   9.77485204E-10   1.33850472E-06   9.48117352E+00   -9.25243571E-02   -1.38486093E-02   1.10832714E-01   9.54003048E+00   -7.54980594E-02   -1.77604407E-02   1.10173114E-01   9.47187519E+00   -1.22125655E-01   1.64521877E-02   1.10951349E-01   1.67904961E+00   2.08514738E+06   9.02433205E+00   1.67896354E+00   2.08477700E+06   9.02061367E+00   1.67949402E+00   2.08709488E+06   9.04388237E+00 
0 20 2.57372847E-07   3.52035886E-06   2.22235985E-06   1.84478574E-06   8.62506909E-07   1.38207190E-09   1.37382028E-06   9.74820232E+00   -1.93313301E-01   -3.66423577E-02   1.07763827E-01   9.74705505E+00   -1.34949327E-01   -1.57478247E-02   1.07816555E-01   9.74076366E+00   -2.29342610E-01   3.81246284E-02   1.07887276E-01   1.67578709E+00   2.07235325E+06   8.89588833E+00   1.67552483E+00   2.07110650E+06   8.88476181E+00   1.67602301E+00   2.07320588E+06   8.90444756E+00 
0 30 1.94038449E-07   3.08402059E-06   2.23265533E-06   1.80513666E-06   6.24067354E-07   1.72618642E-09   1.46474440E-06   1.00798006E+01   -2.62746990E-01   -9.52751487E-02   1.04309581E-01   1.00802813E+01   -2.16404915E-01   2.30108708E-04   1.04319409E-01   1.00923395E+01   -2.82823324E-01   3.04475110E-02   1.04191244E-01   1.67680240E+00   2.05920975E+06   8.83983898E+00   1.67699850E+00   2.05729700E+06   8.83261585E+00   1.67647958E+00   2.06230450E+06   8.85152531E+00 
0 40 1.43862223E-07   2.67312726E-06   1.90057074E-06   1.59380249E-06   4.64043580E-07   1.24986521E-09   1.17012644E-06   1.01499281E+01   -3.14254642E-01   -1.27678186E-01   1.03653498E-01   1.01961031E+01   -2.63968825E-01   1.02226250E-02   1.03232659E-01   1.01591845E+01   -2.83484221E-01   2.41631027E-02   1.03588596E-01   1.68072820E+00   2.01435475E+06   8.67046261E+00   1.68069124E+00   2.01486862E+06   8.67240334E+00   1.68050706E+00   2.01738950E+06   8.68192196E+00 
0 50 1.17504818E-07   2.51833717E-06   1.59267972E-06   1.41251303E-06   3.77702833E-07   9.70417413E-10   9.66793550E-07   1.01506786E+01   -3.23170751E-01   -1.28551483E-01   1.03699654E-01   1.01863489E+01   -2.77871013E-01   1.78591069E-02   1.03394821E-01   1.01239977E+01   -2.76797354E-01   3.20452601E-02   1.03998423E-01   1.68339181E+00   1.96575750E+06   8.48695564E+00   1.68335402E+00   1.96674738E+06   8.49069309E+00   1.68337882E+00   1.96609912E+06   8.48824596E+00 
0 60 9.89224702E-08   2.51162714E-06   1.38451958E-06   1.24013786E-06   3.13989318E-07   9.03359276E-10   8.47090689E-07   1.01375017E+01   -2.93965608E-01   -1.12040967E-01   1.03901654E-01   1.01608038E+01   -2.64843494E-01   3.53975520E-02   1.03715658E-01   1.00869894E+01   -2.49336958E-01   5.46022095E-02   1.04437672E-01   1.68436682E+00   1.92314125E+06   8.32603359E+00   1.68436563E+00   1.92328925E+06   8.32659149E+00   1.68438458E+00   1.92063338E+06   8.31656361E+00 
0 70 8.47164614E-08   2.42426677E-06   1.23044390E-06   1.10716394E-06   2.66304937E-07   8.93504548E-10   7.56333236E-07   1.01168585E+01   -2.54965514E-01   -1.13370694E-01   1.04207560E-01   1.01385727E+01   -2.19744071E-01   4.06295247E-02   1.04034916E-01   1.00559912E+01   -1.95870191E-01   5.97768500E-02   1.04855873E-01   1.68415236E+00   1.88453725E+06   8.18026161E+00   1.68415189E+00   1.88451125E+06   8.18016338E+00   1.68408036E+00   1.88099250E+06   8.16687584E+00 
0 80 7.20851858E-08   2.24477276E-06   1.10512121E-06   1.01308763E-06   2.18817235E-07   9.23290444E-10   6.90224510E-07   1.00730619E+01   -2.03474030E-01   -1.20048538E-01   1.04772165E-01   1.01022491E+01   -1.72345266E-01   4.04738933E-02   1.04518846E-01   9.99914932E+00   -1.42614990E-01   5.58757111E-02   1.05556250E-01   1.68308675E+00   1.85024125E+06   8.05075645E+00   1.68312526E+00   1.85114138E+06   8.05415630E+00   1.68297684E+00   1.84774162E+06   8.04131794E+00 
0 90 6.36841975E-08   2.06365507E-06   1.00259831E-06   9.39910194E-07   1.86563824E-07   9.49637036E-10   6.34333958E-07   1.00159883E+01   -1.59487292E-01   -1.18124083E-01   1.05487809E-01   1.00548334E+01   -1.25388309E-01   4.37603220E-02   1.05116546E-01   9.93057346E+00   -9.76975039E-02   5.32350987E-02   1.06392123E-01   1.68165004E+00   1.82294662E+06   7.94768953E+00   1.68177247E+00   1.82493775E+06   7.95520878E+00   1.68162644E+00   1.82256775E+06   7.94625950E+00 
0 100 5.84705013E-08   1.91026766E-06   9.22412312E-07   8.81440201E-07   1.72261920E-07   9.59733071E-10   5.80748008E-07   9.98025799E+00   -1.27431780E-01   -1.16932519E-01   1.05984889E-01   1.00151396E+01   -8.52573216E-02   4.14462052E-02   1.05636612E-01   9.88463879E+00   -6.67249113E-02   4.47934344E-02   1.06995210E-01   1.68045545E+00   1.80545788E+06   7.88165092E+00   1.68061113E+00   1.80757038E+06   7.88962793E+00   1.68055284E+00   1.80677488E+06   7.88662434E+00 
0 110 5.06775599E-08   1.77353695E-06   8.67540166E-07   8.38344420E-07   1.50175637E-07   9.68380154E-10   5.32097829E-07   9.97127724E+00   -1.10060073E-01   -1.21842481E-01   1.06192790E-01   9.99678993E+00   -5.98298721E-02   3.52629423E-02   1.05932198E-01   9.86565304E+00   -5.04759103E-02   2.94429213E-02   1.07305646E-01   1.67977488E+00   1.79667688E+06   7.84849310E+00   1.67989230E+00   1.79814338E+06   7.85403061E+00   1.67995059E+00   1.79887950E+06   7.85681057E+00 
0 120 4.30945626E-08   1.64263292E-06   8.29876058E-07   8.13934093E-07   1.26634035E-07   9.86488002E-10   4.93356822E-07   9.97407722E+00   -1.07141934E-01   -1.28857449E-01   1.06266737E-01   9.98673534E+00   -4.96172346E-02   3.12679224E-02   1.06138498E-01   9.86183262E+00   -4.36625220E-02   1.51481386E-02   1.07445128E-01   1.67935526E+00   1.79158350E+06   7.82925987E+00   1.67942965E+00   1.79247012E+06   7.83260822E+00   1.67955613E+00   1.79399462E+06   7.83836460E+00 
0 130 3.90604029E-08   1.52019777E-06   7.96773008E-07   7.90566389E-07   1.14043324E-07   1.01324626E-09   4.67376623E-07   9.97039032E+00   -1.13001764E-01   -1.30037487E-01   1.06403314E-01   9.97081566E+00   -4.68654744E-02   3.34902592E-02   1.06405415E-01   9.85841942E+00   -4.14508767E-02   1.11764483E-02   1.07575841E-01   1.67878187E+00   1.78495138E+06   7.80421686E+00   1.67884767E+00   1.78569450E+06   7.80702305E+00   1.67895412E+00   1.78690612E+06   7.81159782E+00 
