RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.52109281E-08   4.31952594E-06   5.89189767E-07   6.32233082E-07   3.08647884E-07   1.27282377E-07   9.96070739E-05   9.94801044E+00   -1.86991636E-02   -3.97347333E-03   1.05634972E-01   9.94297028E+00   -4.24000761E-03   -1.70623437E-02   1.05687574E-01   9.94546509E+00   -2.60823928E-02   9.32354107E-03   1.05662003E-01   1.68640459E+00   2.15209100E+06   9.69639397E+00   1.68640041E+00   2.15241525E+06   9.69964981E+00   1.68640721E+00   2.15185525E+06   9.69402885E+00 
0 10 2.51715392E-07   3.59787850E-06   1.73100227E-06   1.22865913E-06   8.66863218E-07   1.01931319E-09   9.03455430E-07   9.52311611E+00   -9.48009565E-02   -8.43877345E-03   1.10322952E-01   9.53494167E+00   -8.17375481E-02   -7.56925717E-02   1.10173315E-01   9.52467155E+00   -1.20304078E-01   2.86095925E-02   1.10318229E-01   1.67911339E+00   2.08542300E+06   9.02709866E+00   1.67937803E+00   2.08658075E+06   9.03872108E+00   1.67885816E+00   2.08432638E+06   9.01608944E+00 
0 20 2.39776256E-07   3.30621879E-06   2.07462313E-06   1.72370346E-06   8.03247360E-07   1.33481848E-09   1.05216282E-06   9.69497490E+00   -1.83617055E-01   -3.42375934E-02   1.08353473E-01   9.74594402E+00   -1.73067570E-01   -9.07155722E-02   1.07801199E-01   9.74783993E+00   -2.10512489E-01   3.86475511E-02   1.07737541E-01   1.67568016E+00   2.07196975E+06   8.89203835E+00   1.67569983E+00   2.07204012E+06   8.89274502E+00   1.67554331E+00   2.07094062E+06   8.88413620E+00 
0 30 1.80607657E-07   2.88486694E-06   2.07343192E-06   1.68525298E-06   5.81049278E-07   1.61977687E-09   1.20151594E-06   1.00257301E+01   -3.09610754E-01   -7.21676573E-02   1.04872189E-01   1.00708313E+01   -2.36023799E-01   -1.04441173E-01   1.04435503E-01   1.00304489E+01   -2.35985696E-01   4.56218608E-02   1.04787663E-01   1.67692292E+00   2.05803762E+06   8.83541298E+00   1.67669725E+00   2.06022450E+06   8.84367085E+00   1.67712772E+00   2.05602288E+06   8.82780457E+00 
0 40 1.33706578E-07   2.49799314E-06   1.75867456E-06   1.48554830E-06   4.31303761E-07   1.18774091E-09   9.37195637E-07   1.01639032E+01   -3.41802806E-01   -9.34406370E-02   1.03551589E-01   1.01832771E+01   -2.92849988E-01   -1.11311004E-01   1.03344224E-01   1.01168451E+01   -2.45735675E-01   3.10649350E-02   1.03981182E-01   1.68075800E+00   2.01393988E+06   8.66889572E+00   1.68030226E+00   2.02012275E+06   8.69224358E+00   1.68083262E+00   2.01289075E+06   8.66493416E+00 
0 50 1.09524784E-07   2.35943480E-06   1.47102708E-06   1.30720366E-06   3.51587346E-07   9.51445589E-10   7.69239705E-07   1.01420403E+01   -3.28721434E-01   -1.05237685E-01   1.03838548E-01   1.01702642E+01   -3.03367317E-01   -9.41867009E-02   1.03519596E-01   1.00935564E+01   -2.20777795E-01   2.76915580E-02   1.04281276E-01   1.68341422E+00   1.96516100E+06   8.48470306E+00   1.68311286E+00   1.97269212E+06   8.51314068E+00   1.68339491E+00   1.96567312E+06   8.48663712E+00 
0 60 9.27290031E-08   2.34556887E-06   1.28250258E-06   1.15083492E-06   2.95281808E-07   8.72548644E-10   6.71290536E-07   1.00945683E+01   -2.79853940E-01   -9.64462534E-02   1.04393996E-01   1.01443291E+01   -2.87575543E-01   -7.98819438E-02   1.03850320E-01   1.00569201E+01   -1.84405938E-01   3.36970575E-02   1.04728922E-01   1.68437445E+00   1.92212850E+06   8.32220936E+00   1.68430054E+00   1.92961362E+06   8.35047340E+00   1.68436348E+00   1.92355462E+06   8.32759380E+00 
0 70 7.85994558E-08   2.26302791E-06   1.14141790E-06   1.03141429E-06   2.47823806E-07   8.56780091E-10   6.03632373E-07   1.00763054E+01   -2.32854426E-01   -9.93702039E-02   1.04680255E-01   1.01120739E+01   -2.50431448E-01   -8.42497200E-02   1.04292557E-01   1.00322514E+01   -1.36351272E-01   3.83324325E-02   1.05087772E-01   1.68412483E+00   1.88312975E+06   8.17494678E+00   1.68426311E+00   1.89114575E+06   8.20521545E+00   1.68415701E+00   1.88477912E+06   8.18117523E+00 
0 80 6.70043647E-08   2.10259054E-06   1.02717433E-06   9.42562394E-07   2.03234180E-07   8.80087003E-10   5.60230319E-07   1.00399132E+01   -1.87990993E-01   -1.02661900E-01   1.05167031E-01   1.00603456E+01   -2.06376538E-01   -9.30487514E-02   1.04952782E-01   9.97328281E+00   -8.92348439E-02   3.97116244E-02   1.05824791E-01   1.68299186E+00   1.84807875E+06   8.04259109E+00   1.68337750E+00   1.85740850E+06   8.07782078E+00   1.68310046E+00   1.85056100E+06   8.05196381E+00 
0 90 6.03859291E-08   1.93014307E-06   9.29778935E-07   8.73197337E-07   1.77309985E-07   8.94108398E-10   5.23248900E-07   9.98933506E+00   -1.52462184E-01   -9.84336287E-02   1.05805166E-01   1.00060081E+01   -1.60690978E-01   -9.74161029E-02   1.05646603E-01   9.90450191E+00   -5.68646528E-02   4.30574566E-02   1.06676430E-01   1.68149781E+00   1.82053012E+06   7.93856525E+00   1.68210852E+00   1.83065175E+06   7.97678518E+00   1.68173695E+00   1.82435362E+06   7.95300293E+00 
