RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.52904805E-08   4.34329559E-06   5.90992556E-07   6.34816161E-07   3.09727483E-07   1.26965062E-07   9.93792928E-05   9.94788551E+00   -2.44933460E-02   1.39842695E-02   1.05635799E-01   9.94186974E+00   -3.32604535E-02   -1.65472191E-03   1.05699748E-01   9.94735146E+00   -2.12086644E-02   1.67487357E-02   1.05642445E-01   1.68640447E+00   2.15210050E+06   9.69649029E+00   1.68640280E+00   2.15222800E+06   9.69776917E+00   1.68640137E+00   2.15234825E+06   9.69897747E+00 
0 10 2.51681541E-07   3.60510126E-06   1.73071248E-06   1.22975541E-06   8.67071947E-07   1.01426190E-09   2.21809887E-06   9.54987431E+00   -1.81554690E-01   8.38390663E-02   1.10038206E-01   9.49282742E+00   -1.82164460E-01   -1.37461973E-02   1.10669486E-01   9.54374790E+00   -1.25576928E-01   8.70418772E-02   1.10128909E-01   1.67898965E+00   2.08488875E+06   9.02173615E+00   1.67910910E+00   2.08540438E+06   9.02691269E+00   1.67927909E+00   2.08614538E+06   9.03435135E+00 
0 20 2.39220498E-07   3.30431430E-06   2.08326901E-06   1.72527803E-06   8.02322461E-07   1.34575617E-09   1.92824245E-06   9.78095055E+00   -3.49068910E-01   1.27542898E-01   1.07432857E-01   9.67004967E+00   -2.82381177E-01   9.13744699E-03   1.08587846E-01   9.82056618E+00   -2.64145195E-01   1.32757321E-01   1.07016921E-01   1.67557085E+00   2.07158012E+06   8.88812733E+00   1.67555034E+00   2.07150700E+06   8.88739395E+00   1.67592669E+00   2.07285638E+06   8.90093899E+00 
0 30 1.80034903E-07   2.88912679E-06   2.08444567E-06   1.68000076E-06   5.80281437E-07   1.58834235E-09   1.75209618E-06   1.01472778E+01   -3.70194644E-01   1.13048896E-01   1.03635296E-01   9.98025799E+00   -3.24645460E-01   -1.46561663E-03   1.05312265E-01   1.01894836E+01   -3.28949571E-01   1.30610481E-01   1.03213735E-01   1.67701173E+00   2.05716788E+06   8.83212852E+00   1.67704332E+00   2.05685700E+06   8.83095455E+00   1.67676628E+00   2.05955875E+06   8.84115696E+00 
0 40 1.33745147E-07   2.50257790E-06   1.77235222E-06   1.48177980E-06   4.32512081E-07   1.20885646E-09   1.41579483E-06   1.02450018E+01   -3.49243879E-01   9.61753801E-02   1.02731973E-01   1.00639725E+01   -3.19812477E-01   -9.94620565E-03   1.04541391E-01   1.02712345E+01   -3.26264113E-01   1.18766218E-01   1.02469139E-01   1.68081331E+00   2.01316288E+06   8.66596222E+00   1.68094158E+00   2.01134025E+06   8.65907955E+00   1.68089676E+00   2.01198125E+06   8.66149998E+00 
0 50 1.08794303E-07   2.36468259E-06   1.48974630E-06   1.31526758E-06   3.49265861E-07   9.86821180E-10   1.17152001E-06   1.02309866E+01   -3.25070202E-01   1.09364085E-01   1.02925748E-01   1.00284462E+01   -2.79275656E-01   7.58515485E-03   1.04964800E-01   1.02502108E+01   -3.10818404E-01   1.16660647E-01   1.02734067E-01   1.68342400E+00   1.96489712E+06   8.48370647E+00   1.68354714E+00   1.96147875E+06   8.47079849E+00   1.68358958E+00   1.96024162E+06   8.46612740E+00 
0 60 9.23621641E-08   2.35026755E-06   1.29477553E-06   1.16229387E-06   2.93800298E-07   9.12898646E-10   1.00080490E-06   1.02167606E+01   -2.86518097E-01   1.23207025E-01   1.03138551E-01   9.98305702E+00   -2.32746780E-01   3.53596695E-02   1.05483457E-01   1.02506170E+01   -2.84817964E-01   1.21601537E-01   1.02790870E-01   1.68437815E+00   1.92161588E+06   8.32027340E+00   1.68439984E+00   1.91766350E+06   8.30534840E+00   1.68440390E+00   1.91659888E+06   8.30132866E+00 
0 70 7.86071936E-08   2.26786551E-06   1.15311843E-06   1.04118737E-06   2.47573297E-07   9.03211617E-10   8.73398790E-07   1.01879616E+01   -2.07292750E-01   1.10791311E-01   1.03546374E-01   9.95860672E+00   -1.73738748E-01   4.03574966E-02   1.05828956E-01   1.02420568E+01   -2.26610899E-01   1.14562377E-01   1.02981731E-01   1.68410277E+00   1.88204788E+06   8.17086124E+00   1.68399704E+00   1.87734112E+06   8.15308762E+00   1.68400884E+00   1.87783438E+06   8.15495110E+00 
0 80 6.75017873E-08   2.10157964E-06   1.03666503E-06   9.51638810E-07   2.04866225E-07   9.23960020E-10   7.77690786E-07   1.01200247E+01   -1.40297607E-01   9.75525752E-02   1.04365632E-01   9.92089081E+00   -1.12375982E-01   4.17528935E-02   1.06333911E-01   1.01938267E+01   -1.65067405E-01   1.02889180E-01   1.03595562E-01   1.68296921E+00   1.84757175E+06   8.04067612E+00   1.68269348E+00   1.84170512E+06   8.01852322E+00   1.68279362E+00   1.84377800E+06   8.02635098E+00 
0 90 6.08331945E-08   1.92875609E-06   9.39160032E-07   8.80550203E-07   1.79029584E-07   9.34615274E-10   6.96974780E-07   1.00439577E+01   -9.88184288E-02   9.09937695E-02   1.05278037E-01   9.87950420E+00   -7.14555085E-02   4.74153757E-02   1.06880188E-01   1.01298485E+01   -1.24357283E-01   9.40099135E-02   1.04376562E-01   1.68152213E+00   1.82091325E+06   7.94001198E+00   1.68109930E+00   1.81449275E+06   7.91576719E+00   1.68130958E+00   1.81762962E+06   7.92761230E+00 
