RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.74024266E-08   4.37416293E-06   5.93046650E-07   6.26716826E-07   3.17160726E-07   1.28736318E-07   1.00789264E-04   9.95620251E+00   -2.40252968E-02   8.90237372E-03   1.05547503E-01   9.96194649E+00   -1.38254156E-02   -3.20025021E-04   1.05488025E-01   9.94811058E+00   -3.05388216E-02   1.10306882E-03   1.05633035E-01   1.68640327E+00   2.15219575E+06   9.69744587E+00   1.68640399E+00   2.15213950E+06   9.69688034E+00   1.68640304E+00   2.15221650E+06   9.69765568E+00 
0 10 2.54272436E-07   3.63325148E-06   1.75379455E-06   1.24877909E-06   8.76115109E-07   1.02970743E-09   1.05158006E-06   9.56880093E+00   -1.78559154E-01   7.20143169E-02   1.09781615E-01   9.58196354E+00   -7.88080171E-02   -1.73361450E-02   1.09677166E-01   9.51846600E+00   -1.76682949E-01   3.00611034E-02   1.10333554E-01   1.67909312E+00   2.08533538E+06   9.02621937E+00   1.67900622E+00   2.08496025E+06   9.02245331E+00   1.67910206E+00   2.08537400E+06   9.02660656E+00 
0 20 2.42888802E-07   3.33446997E-06   2.10088388E-06   1.74032516E-06   8.13582233E-07   1.35029710E-09   1.14824002E-06   9.74835014E+00   -3.04775536E-01   1.26671940E-01   1.07714929E-01   9.73616123E+00   -1.14319824E-01   -1.98191702E-02   1.07861735E-01   9.71047115E+00   -2.45590329E-01   5.95193133E-02   1.08077362E-01   1.67563665E+00   2.07181462E+06   8.89048100E+00   1.67561924E+00   2.07025775E+06   8.88155746E+00   1.67557883E+00   2.07062062E+06   8.88292789E+00 
0 30 1.82306394E-07   2.90800381E-06   2.10320059E-06   1.69786915E-06   5.86720091E-07   1.64729608E-09   1.27514363E-06   1.00367470E+01   -3.64705980E-01   1.26471236E-01   1.04699217E-01   1.00072069E+01   -1.61664903E-01   -6.49713632E-03   1.05025388E-01   9.99353790E+00   -2.98104554E-01   4.29884084E-02   1.05123460E-01   1.67696905E+00   2.05758625E+06   8.83370876E+00   1.67736280E+00   2.05367725E+06   8.81894779E+00   1.67697334E+00   2.05754450E+06   8.83355045E+00 
0 40 1.35019548E-07   2.51963093E-06   1.78153391E-06   1.50144308E-06   4.35585008E-07   1.21830213E-09   1.01106320E-06   1.01103754E+01   -3.91033143E-01   1.07968822E-01   1.04014657E-01   1.01489134E+01   -1.83141023E-01   -2.60252897E-02   1.03658721E-01   1.00647173E+01   -3.40568691E-01   1.98925156E-02   1.04482740E-01   1.68081892E+00   2.01308388E+06   8.66566372E+00   1.68109334E+00   2.00913875E+06   8.65076637E+00   1.68051195E+00   2.01732212E+06   8.68166733E+00 
0 50 1.10115913E-07   2.38036614E-06   1.49694381E-06   1.33339529E-06   3.53931341E-07   9.72935399E-10   8.34585876E-07   1.01195736E+01   -3.58031303E-01   9.96963084E-02   1.03986450E-01   1.02051649E+01   -1.90700889E-01   -2.67704166E-02   1.03145674E-01   1.00207539E+01   -3.13203067E-01   2.61937045E-02   1.05012119E-01   1.68344545E+00   1.96431950E+06   8.48152542E+00   1.68355930E+00   1.96112762E+06   8.46947289E+00   1.68320215E+00   1.97056000E+06   8.50508976E+00 
0 60 9.35945579E-08   2.36736059E-06   1.30222645E-06   1.17428010E-06   2.98155243E-07   8.88297991E-10   7.24019856E-07   1.01143303E+01   -2.93723255E-01   1.05133288E-01   1.04121543E-01   1.02110205E+01   -1.69231832E-01   -1.10715982E-02   1.03152573E-01   9.98350811E+00   -2.49641076E-01   4.38537486E-02   1.05462283E-01   1.68438125E+00   1.92115325E+06   8.31852627E+00   1.68439233E+00   1.91926962E+06   8.31141376E+00   1.68433380E+00   1.92671875E+06   8.33954144E+00 
0 70 7.97088120E-08   2.28137333E-06   1.16554145E-06   1.05331617E-06   2.50871636E-07   8.76626660E-10   6.48709317E-07   1.01045256E+01   -2.22273707E-01   9.97480527E-02   1.04332186E-01   1.01881819E+01   -1.22772917E-01   -9.98550281E-03   1.03484221E-01   9.95856571E+00   -1.81103185E-01   3.99967022E-02   1.05824299E-01   1.68409944E+00   1.88189075E+06   8.17026806E+00   1.68407106E+00   1.88056100E+06   8.16524696E+00   1.68419790E+00   1.88704012E+06   8.18971252E+00 
0 80 6.84871608E-08   2.11104293E-06   1.05064134E-06   9.62481522E-07   2.07773510E-07   9.01160424E-10   6.00665373E-07   1.00666485E+01   -1.63425267E-01   8.47171247E-02   1.04848459E-01   1.01450996E+01   -8.52828696E-02   -1.40402205E-02   1.04043365E-01   9.91520405E+00   -1.19943745E-01   3.37272175E-02   1.06403701E-01   1.68296623E+00   1.84750650E+06   8.04043007E+00   1.68286920E+00   1.84538288E+06   8.03241062E+00   1.68324196E+00   1.85395650E+06   8.06478596E+00 
0 90 6.14789428E-08   1.93897540E-06   9.47735032E-07   8.90634965E-07   1.80891078E-07   9.13406184E-10   5.58455213E-07   1.00097570E+01   -1.20854527E-01   7.37878680E-02   1.05568431E-01   1.00975237E+01   -5.34835644E-02   -8.74478184E-03   1.04658484E-01   9.86653042E+00   -7.40721524E-02   3.69039588E-02   1.07041314E-01   1.68154204E+00   1.82122512E+06   7.94118977E+00   1.68134558E+00   1.81817838E+06   7.92968464E+00   1.68204653E+00   1.82956750E+06   7.97269058E+00 
