RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.71340404E-08   4.43785393E-06   6.04063871E-07   6.34001310E-07   3.16319671E-07   1.25166352E-07   9.78963144E-05   9.95382023E+00   -2.45732069E-02   -3.17453430E-03   1.05572186E-01   9.94324875E+00   -2.31278352E-02   -1.50502976E-02   1.05685011E-01   9.93947506E+00   -2.24461053E-02   4.57922550E-04   1.05723552E-01   1.68640482E+00   2.15207000E+06   9.69618320E+00   1.68640244E+00   2.15226150E+06   9.69810677E+00   1.68640542E+00   2.15201225E+06   9.69560432E+00 
0 10 2.59572545E-07   3.67121584E-06   1.78452365E-06   1.26082227E-06   8.93945412E-07   1.00014341E-09   1.14765032E-06   9.56974983E+00   -1.91634417E-01   -2.73026172E-02   1.09766230E-01   9.54851055E+00   -1.33770794E-01   -5.08861318E-02   1.10041201E-01   9.48394394E+00   -1.16563551E-01   3.97056043E-02   1.10749595E-01   1.67899370E+00   2.08490625E+06   9.02191067E+00   1.67917812E+00   2.08570438E+06   9.02992439E+00   1.67856812E+00   2.08310212E+06   9.00379944E+00 
0 20 2.47003186E-07   3.36907578E-06   2.11637030E-06   1.75329546E-06   8.26678331E-07   1.31330935E-09   1.20035770E-06   9.81229210E+00   -2.86195666E-01   -5.28441593E-02   1.07078925E-01   9.82564354E+00   -1.88689008E-01   -7.24067241E-02   1.06963582E-01   9.64455605E+00   -1.74816102E-01   6.53357282E-02   1.08896933E-01   1.67558753E+00   2.07163925E+06   8.88872051E+00   1.67555094E+00   2.07087225E+06   8.88387775E+00   1.67596829E+00   2.06708000E+06   8.86955833E+00 
0 30 1.84170744E-07   2.94573715E-06   2.12630084E-06   1.71164118E-06   5.93873324E-07   1.61699343E-09   1.30567321E-06   1.01742010E+01   -3.41975659E-01   -6.71414733E-02   1.03362158E-01   1.01862574E+01   -2.01008856E-01   -9.97611284E-02   1.03285290E-01   9.97550106E+00   -2.43149608E-01   5.07462174E-02   1.05369844E-01   1.67696893E+00   2.05758725E+06   8.83371258E+00   1.67697620E+00   2.05751575E+06   8.83344173E+00   1.67749035E+00   2.05238675E+06   8.81407452E+00 
0 40 1.36737867E-07   2.54577981E-06   1.80982852E-06   1.51485108E-06   4.42992160E-07   1.19645593E-09   1.04508433E-06   1.03310375E+01   -3.69190514E-01   -1.12694010E-01   1.01894066E-01   1.03072071E+01   -2.22998708E-01   -1.04864530E-01   1.02161288E-01   1.01004362E+01   -2.66432047E-01   3.76258157E-02   1.04178779E-01   1.68076181E+00   2.01388512E+06   8.66868877E+00   1.68055129E+00   2.01678912E+06   8.67965508E+00   1.68124235E+00   2.00692738E+06   8.64241695E+00 
0 50 1.11991696E-07   2.39536371E-06   1.51688766E-06   1.34119739E-06   3.60685505E-07   9.48568446E-10   8.64372396E-07   1.03387909E+01   -3.51516753E-01   -1.39498740E-01   1.01878129E-01   1.03086157E+01   -2.39297166E-01   -7.72029534E-02   1.02187321E-01   1.00639486E+01   -2.42831543E-01   4.49205451E-02   1.04612865E-01   1.68340957E+00   1.96528512E+06   8.48517227E+00   1.68324101E+00   1.96960875E+06   8.50149822E+00   1.68370616E+00   1.95667412E+06   8.45265579E+00 
0 60 9.47859107E-08   2.38888128E-06   1.31272168E-06   1.17890477E-06   3.01819739E-07   8.79456008E-10   7.58027511E-07   1.03064518E+01   -3.02983850E-01   -1.33078322E-01   1.02262259E-01   1.02974596E+01   -2.31446326E-01   -4.04618308E-02   1.02350093E-01   9.99593258E+00   -2.05330357E-01   5.67699932E-02   1.05373174E-01   1.68437040E+00   1.92267638E+06   8.32427788E+00   1.68433475E+00   1.92663225E+06   8.33921528E+00   1.68441200E+00   1.91185812E+06   8.28342724E+00 
0 70 8.05122866E-08   2.30738533E-06   1.16859633E-06   1.05425590E-06   2.53198181E-07   8.65559124E-10   6.79408231E-07   1.02652359E+01   -2.35280052E-01   -1.34854600E-01   1.02775894E-01   1.02778387E+01   -2.18641490E-01   -2.73547843E-02   1.02631673E-01   9.96319008E+00   -1.52644157E-01   5.28689176E-02   1.05816029E-01   1.68414330E+00   1.88406450E+06   8.17847633E+00   1.68420184E+00   1.88727050E+06   8.19058228E+00   1.68386090E+00   1.87209162E+06   8.13326550E+00 
0 80 6.93550106E-08   2.13165663E-06   1.05172990E-06   9.65422032E-07   2.10341412E-07   8.88126517E-10   6.24376810E-07   1.01997337E+01   -1.67616665E-01   -1.38414919E-01   1.03554919E-01   1.02437830E+01   -1.89680815E-01   -1.91137902E-02   1.03076465E-01   9.92256451E+00   -9.68515947E-02   4.70377170E-02   1.06363386E-01   1.68306983E+00   1.84985175E+06   8.04928589E+00   1.68318343E+00   1.85252788E+06   8.05939102E+00   1.68254375E+00   1.83871738E+06   8.00724125E+00 
0 90 6.20088727E-08   1.95284156E-06   9.55950554E-07   8.97443613E-07   1.82040836E-07   9.06916875E-10   5.78351489E-07   1.01180334E+01   -1.23660967E-01   -1.30778819E-01   1.04511403E-01   1.02055120E+01   -1.44067660E-01   -8.75644758E-03   1.03573963E-01   9.86504745E+00   -6.05201907E-02   4.22127619E-02   1.07089095E-01   1.68166447E+00   1.82317812E+06   7.94856405E+00   1.68180716E+00   1.82550862E+06   7.95736408E+00   1.68107057E+00   1.81407150E+06   7.91417694E+00 
