RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.50700275E-08   4.33841433E-06   5.88601949E-07   6.20451544E-07   3.08613636E-07   1.27860702E-07   1.00084748E-04   9.92992401E+00   -6.71973452E-03   8.16793181E-03   1.05826870E-01   9.92923164E+00   -1.04349013E-02   6.43868046E-03   1.05833806E-01   9.94946957E+00   -2.17056815E-02   -7.12319231E-03   1.05618283E-01   1.68640399E+00   2.15213325E+06   9.69681931E+00   1.68640316E+00   2.15220650E+06   9.69755268E+00   1.68640280E+00   2.15223475E+06   9.69783878E+00 
0 10 2.52569407E-07   3.61458183E-06   1.73197475E-06   1.22843267E-06   8.69804012E-07   1.02696407E-09   1.80335178E-06   9.50767612E+00   -6.02321103E-02   4.42606173E-02   1.10520229E-01   9.49345398E+00   -1.10366628E-01   3.17470543E-02   1.10648647E-01   9.56540012E+00   -1.47946298E-01   -1.96410138E-02   1.09830737E-01   1.67906487E+00   2.08521325E+06   9.02499294E+00   1.67902374E+00   2.08503562E+06   9.02321053E+00   1.67919493E+00   2.08577725E+06   9.03065491E+00 
0 20 2.40834680E-07   3.31820229E-06   2.08822917E-06   1.72135071E-06   8.06524724E-07   1.33928113E-09   1.63553307E-06   9.77691650E+00   -1.56776801E-01   8.04586783E-02   1.07484251E-01   9.68976498E+00   -1.90251112E-01   6.38674796E-02   1.08383827E-01   9.76249695E+00   -2.16372743E-01   -2.74444539E-02   1.07631087E-01   1.67555094E+00   2.07150900E+06   8.88741398E+00   1.67553163E+00   2.07144062E+06   8.88672638E+00   1.67556870E+00   2.07071250E+06   8.88327408E+00 
0 30 1.81649000E-07   2.90001253E-06   2.08567803E-06   1.68514180E-06   5.83952556E-07   1.56935931E-09   1.55354064E-06   1.00898218E+01   -2.03762740E-01   9.06376243E-02   1.04221120E-01   9.97801876E+00   -2.21230432E-01   5.58741912E-02   1.05364889E-01   1.00596075E+01   -2.58708388E-01   -6.39531612E-02   1.04539983E-01   1.67703724E+00   2.05691688E+06   8.83118057E+00   1.67711735E+00   2.05612638E+06   8.82819653E+00   1.67702413E+00   2.05704600E+06   8.83166885E+00 
0 40 1.34474931E-07   2.51388792E-06   1.77242896E-06   1.48799757E-06   4.33630703E-07   1.19926880E-09   1.26892996E-06   1.02081652E+01   -2.42874429E-01   9.04102102E-02   1.03094809E-01   1.00947561E+01   -2.58544892E-01   3.15141939E-02   1.04231313E-01   1.01667337E+01   -3.12849432E-01   -8.41408074E-02   1.03505343E-01   1.68077540E+00   2.01369550E+06   8.66797352E+00   1.68095064E+00   2.01120912E+06   8.65858459E+00   1.68053746E+00   2.01697762E+06   8.68036747E+00 
0 50 1.09610866E-07   2.36580104E-06   1.48748461E-06   1.31707588E-06   3.52536432E-07   9.71692282E-10   1.05646063E-06   1.02218828E+01   -2.58551747E-01   9.67667624E-02   1.03016920E-01   1.00581808E+01   -2.50695854E-01   3.38661969E-02   1.04670100E-01   1.01735859E+01   -3.11922640E-01   -5.90867251E-02   1.03484072E-01   1.68337882E+00   1.96610025E+06   8.48824978E+00   1.68353987E+00   1.96168675E+06   8.47158432E+00   1.68320954E+00   1.97038138E+06   8.50441551E+00 
0 60 9.27273547E-08   2.35385255E-06   1.29615375E-06   1.15856926E-06   2.95265295E-07   8.94439967E-10   9.10819097E-07   1.02057915E+01   -2.52092957E-01   1.07154004E-01   1.03237100E-01   1.00118761E+01   -1.96747899E-01   4.80711088E-02   1.05211772E-01   1.01580925E+01   -2.70819515E-01   -3.23084556E-02   1.03703283E-01   1.68436229E+00   1.92369775E+06   8.32813454E+00   1.68439877E+00   1.91791338E+06   8.30629253E+00   1.68432093E+00   1.92789850E+06   8.34399700E+00 
0 70 7.89919170E-08   2.27535202E-06   1.15637067E-06   1.03508034E-06   2.49009787E-07   8.87056595E-10   8.04339038E-07   1.01677532E+01   -2.25706279E-01   1.03465430E-01   1.03716634E-01   9.97075653E+00   -1.36316270E-01   4.67108972E-02   1.05735853E-01   1.01316643E+01   -2.19534606E-01   -3.12027428E-02   1.04066476E-01   1.68416452E+00   1.88518200E+06   8.18269634E+00   1.68401027E+00   1.87789475E+06   8.15517902E+00   1.68423045E+00   1.88899662E+06   8.19710064E+00 
0 80 6.78537972E-08   2.11063661E-06   1.04210551E-06   9.46460716E-07   2.06394631E-07   9.11238363E-10   7.24983067E-07   1.01133165E+01   -1.94818288E-01   8.96491930E-02   1.04390420E-01   9.91435146E+00   -9.30690244E-02   4.00917828E-02   1.06447145E-01   1.00764236E+01   -1.70602873E-01   -3.01924348E-02   1.04750946E-01   1.68313253E+00   1.85131575E+06   8.05481434E+00   1.68273592E+00   1.84257562E+06   8.02181053E+00   1.68325830E+00   1.85436238E+06   8.06631851E+00 
0 90 6.10952782E-08   1.93760411E-06   9.42747704E-07   8.77057175E-07   1.79967515E-07   9.23655152E-10   6.56601969E-07   1.00551605E+01   -1.61227241E-01   8.20404738E-02   1.05114296E-01   9.85880375E+00   -5.94927073E-02   4.00948115E-02   1.07160807E-01   1.00124712E+01   -1.24180779E-01   -2.50996165E-02   1.05538696E-01   1.68175733E+00   1.82468838E+06   7.95426702E+00   1.68118298E+00   1.81572950E+06   7.92043734E+00   1.68190706E+00   1.82717925E+06   7.96367264E+00 
