RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.85949731E-08   4.41037309E-06   5.97630560E-07   6.24669212E-07   3.22710264E-07   1.23278227E-07   9.64165665E-05   9.94152355E+00   -2.47739572E-02   2.04691384E-03   1.05704241E-01   9.95437527E+00   -7.65140541E-03   -4.72473493E-03   1.05567016E-01   9.95424366E+00   1.61217228E-02   2.54207663E-03   1.05569959E-01   1.68640184E+00   2.15230750E+06   9.69856834E+00   1.68640018E+00   2.15243775E+06   9.69987488E+00   1.68640220E+00   2.15227875E+06   9.69827938E+00 
0 10 2.55139838E-07   3.65460255E-06   1.74879494E-06   1.24678911E-06   8.78647995E-07   9.94911153E-10   2.34209733E-06   9.50871468E+00   -1.69448406E-01   -9.80800018E-03   1.10515587E-01   9.57564068E+00   -9.90803465E-02   -2.00185068E-02   1.09721169E-01   9.59615517E+00   3.54484580E-02   2.80880984E-02   1.09512076E-01   1.67926192E+00   2.08607012E+06   9.03359509E+00   1.67952812E+00   2.08724712E+06   9.04541206E+00   1.67918015E+00   2.08571288E+06   9.03000832E+00 
0 20 2.43349604E-07   3.34878473E-06   2.10392454E-06   1.74332888E-06   8.16736645E-07   1.35796796E-09   2.03867921E-06   9.81216145E+00   -2.75126398E-01   -3.27733792E-02   1.07096881E-01   9.73425579E+00   -2.07966641E-01   -2.85725631E-02   1.07886828E-01   9.82246876E+00   6.70388620E-03   6.21706285E-02   1.07014500E-01   1.67571485E+00   2.07209400E+06   8.89328671E+00   1.67602956E+00   2.07322938E+06   8.90468502E+00   1.67555571E+00   2.07152625E+06   8.88758659E+00 
0 30 1.83403941E-07   2.92125696E-06   2.10246253E-06   1.70464057E-06   5.91209300E-07   1.64802993E-09   1.86172770E-06   1.01731701E+01   -3.07839006E-01   -5.49597070E-02   1.03401110E-01   1.00362120E+01   -2.30144545E-01   -5.61536327E-02   1.04744278E-01   1.01531372E+01   -9.57791209E-02   6.31188676E-02   1.03623748E-01   1.67690217E+00   2.05823950E+06   8.83617496E+00   1.67665589E+00   2.06062225E+06   8.84517288E+00   1.67688608E+00   2.05839662E+06   8.83676815E+00 
0 40 1.35955489E-07   2.52928407E-06   1.79066251E-06   1.50929725E-06   4.38205205E-07   1.24697397E-09   1.50823200E-06   1.02590981E+01   -3.15213263E-01   -7.74597526E-02   1.02621637E-01   1.01288776E+01   -2.43391022E-01   -7.37511963E-02   1.03877507E-01   1.02177410E+01   -1.34682566E-01   5.13523668E-02   1.03045993E-01   1.68072546E+00   2.01439375E+06   8.67061043E+00   1.68046558E+00   2.01794825E+06   8.68403244E+00   1.68048060E+00   2.01774625E+06   8.68326950E+00 
0 50 1.10978952E-07   2.38354869E-06   1.50131211E-06   1.33671995E-06   3.56177935E-07   9.97798399E-10   1.24500309E-06   1.02452059E+01   -2.91906416E-01   -8.71020928E-02   1.02819681E-01   1.00777416E+01   -2.31362969E-01   -5.65219112E-02   1.04447380E-01   1.01855373E+01   -1.06792010E-01   4.46642488E-02   1.03433035E-01   1.68336320E+00   1.96650712E+06   8.48978615E+00   1.68318379E+00   1.97100412E+06   8.50676727E+00   1.68318284E+00   1.97102838E+06   8.50685883E+00 
0 60 9.42841325E-08   2.37381960E-06   1.30613921E-06   1.17400521E-06   3.00510209E-07   9.21251020E-10   1.06492234E-06   1.02474775E+01   -2.57754654E-01   -8.69543478E-02   1.02865867E-01   1.00177689E+01   -2.07222044E-01   -2.57637575E-02   1.05123140E-01   1.01743393E+01   -9.08916071E-02   5.62869571E-02   1.03614047E-01   1.68435454E+00   1.92458225E+06   8.33147430E+00   1.68431008E+00   1.92883700E+06   8.34754086E+00   1.68431568E+00   1.92836425E+06   8.34575558E+00 
0 70 7.92942387E-08   2.30185356E-06   1.16098909E-06   1.04628930E-06   2.49901689E-07   9.04976094E-10   9.27100814E-07   1.02335348E+01   -2.17212379E-01   -1.02954604E-01   1.03096001E-01   9.97729206E+00   -1.73485130E-01   -2.15428844E-02   1.05645232E-01   1.01453667E+01   -8.25743601E-02   6.47443086E-02   1.04009375E-01   1.68417335E+00   1.88566062E+06   8.18450356E+00   1.68424952E+00   1.89022775E+06   8.20174885E+00   1.68424797E+00   1.89012112E+06   8.20134640E+00 
0 80 6.77565808E-08   2.13865451E-06   1.04270339E-06   9.56595613E-07   2.05291300E-07   9.29757993E-10   8.24044378E-07   1.01768665E+01   -1.84378013E-01   -1.20491549E-01   1.03767522E-01   9.92655468E+00   -1.26236916E-01   -2.09580883E-02   1.06299065E-01   1.00834579E+01   -6.62827194E-02   4.92312945E-02   1.04763225E-01   1.68309569E+00   1.85045112E+06   8.05154896E+00   1.68333721E+00   1.85636000E+06   8.07386112E+00   1.68339658E+00   1.85791250E+06   8.07972431E+00 
0 90 6.12589375E-08   1.95462007E-06   9.46953492E-07   8.88929605E-07   1.79715130E-07   9.47705359E-10   7.39511336E-07   1.01044226E+01   -1.62376359E-01   -1.29727945E-01   1.04615197E-01   9.86202335E+00   -8.97639245E-02   -1.10715618E-02   1.07105799E-01   9.99858761E+00   -5.10799773E-02   3.25554386E-02   1.05759680E-01   1.68162537E+00   1.82255012E+06   7.94619274E+00   1.68208146E+00   1.83017850E+06   7.97499800E+00   1.68227386E+00   1.83361788E+06   7.98798561E+00 
