RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 1.11995362E-07   2.78155085E-06   6.26775886E-07   5.22341963E-07   4.10003764E-07   2.04217343E-07   1.33622452E-04   1.16989880E+01   2.23663688E+00   2.74212398E-02   1.05873309E-01   1.16678419E+01   2.24157286E+00   3.12544107E-02   1.06132597E-01   1.67718804E+00   2.27607400E+06   1.16369267E+01   1.67725348E+00   2.27589050E+06   1.16325226E+01 
0 10 9.34953022E-08   1.88324304E-06   6.56309794E-07   6.01660531E-07   3.12861999E-07   2.08880446E-09   1.49622326E-06   1.14342976E+01   2.12128997E+00   1.32087722E-01   1.08553305E-01   1.14143629E+01   2.07668114E+00   1.09182559E-01   1.08766228E-01   1.68120611E+00   2.25610100E+06   1.11573582E+01   1.68123198E+00   2.25542875E+06   1.11412163E+01 
0 20 4.60868215E-08   1.27748933E-06   5.42000635E-07   4.23910336E-07   1.70419597E-07   1.83632787E-09   1.37441134E-06   1.15992527E+01   2.10393500E+00   2.32394889E-01   1.07263185E-01   1.16523142E+01   2.12956691E+00   2.03824520E-01   1.06798269E-01   1.68125963E+00   2.25428650E+06   1.11137905E+01   1.68126512E+00   2.25381150E+06   1.11023874E+01 
0 30 3.66167221E-08   1.01224691E-06   4.05721778E-07   3.40673921E-07   1.19440188E-07   1.58062996E-09   1.28226395E-06   1.14510670E+01   2.11783051E+00   2.79813647E-01   1.08826250E-01   1.15298872E+01   2.11187220E+00   2.54223019E-01   1.08153902E-01   1.68066549E+00   2.24458600E+06   1.08808756E+01   1.68063807E+00   2.24438950E+06   1.08761559E+01 
0 40 2.64132769E-08   8.76766137E-07   3.60881018E-07   3.27193135E-07   8.42743333E-08   1.41560674E-09   1.10978738E-06   1.14084158E+01   2.14825559E+00   2.81494021E-01   1.09429307E-01   1.14488220E+01   2.13147306E+00   2.60654539E-01   1.09093003E-01   1.67948771E+00   2.23829650E+06   1.07298574E+01   1.67944419E+00   2.23811400E+06   1.07254734E+01 
0 50 1.75703150E-08   7.68074813E-07   3.10321923E-07   2.74895456E-07   5.60810456E-08   1.29435396E-09   9.51130460E-07   1.13858166E+01   2.16432595E+00   2.30669066E-01   1.09871164E-01   1.14297848E+01   2.16196918E+00   2.23757654E-01   1.09449953E-01   1.67824531E+00   2.23374100E+06   1.06204748E+01   1.67832685E+00   2.23400675E+06   1.06268559E+01 
0 60 1.53048756E-08   6.47956426E-07   2.65382511E-07   2.29119152E-07   4.61827874E-08   1.19366872E-09   8.34058994E-07   1.13125248E+01   2.18795919E+00   1.94306105E-01   1.10704616E-01   1.13612041E+01   2.16522217E+00   2.10401982E-01   1.10248759E-01   1.67697978E+00   2.22999800E+06   1.05305996E+01   1.67715502E+00   2.23048000E+06   1.05421715E+01 
0 70 1.14641487E-08   5.47218804E-07   2.26916157E-07   2.00948278E-07   3.47429143E-08   1.10741405E-09   7.39948860E-07   1.12724047E+01   2.18728638E+00   1.96225360E-01   1.11211792E-01   1.13176632E+01   2.16948509E+00   2.23402902E-01   1.10761754E-01   1.67609274E+00   2.22769825E+06   1.04753838E+01   1.67639744E+00   2.22846450E+06   1.04937773E+01 
0 80 8.50487325E-09   4.82919575E-07   2.00995913E-07   1.78147147E-07   2.57167869E-08   1.02957054E-09   6.59198292E-07   1.12472830E+01   2.18416429E+00   2.14490652E-01   1.11521326E-01   1.13029146E+01   2.17161083E+00   2.39689037E-01   1.10963233E-01   1.67553973E+00   2.22612950E+06   1.04396839E+01   1.67596006E+00   2.22737175E+06   1.04675446E+01 
0 90 7.06769532E-09   4.35734421E-07   1.77067093E-07   1.55510591E-07   2.18476703E-08   9.55724833E-10   5.90224715E-07   1.12079744E+01   2.17866659E+00   2.25065947E-01   1.11934811E-01   1.12824116E+01   2.16459346E+00   2.45529875E-01   1.11200981E-01   1.67675459E+00   2.22168650E+06   1.03950796E+01   1.67552292E+00   2.22618900E+06   1.04402828E+01 
0 100 6.26990593E-09   3.96050837E-07   1.46887871E-07   1.34685038E-07   2.04486916E-08   8.85902018E-10   5.33884304E-07   1.11698771E+01   2.17859960E+00   2.23979101E-01   1.12312593E-01   1.12619133E+01   2.16493249E+00   2.41499558E-01   1.11410588E-01   1.67811882E+00   2.21634925E+06   1.03414974E+01   1.67630625E+00   2.22335675E+06   1.04118490E+01 
0 110 5.44416157E-09   3.61511383E-07   1.20630261E-07   1.13945724E-07   1.73180545E-08   8.22607260E-10   4.88551620E-07   1.11307421E+01   2.18645406E+00   2.14773625E-01   1.12683013E-01   1.12502413E+01   2.16722131E+00   2.35760793E-01   1.11525752E-01   1.67941761E+00   2.21084350E+06   1.02862234E+01   1.67692959E+00   2.22102400E+06   1.03884287E+01 
0 120 4.85444573E-09   3.32325783E-07   1.03911574E-07   9.48478558E-08   1.43319490E-08   7.68078545E-10   4.50703936E-07   1.10931606E+01   2.19785166E+00   2.06121877E-01   1.13031842E-01   1.12404680E+01   2.16661429E+00   2.35161364E-01   1.11624144E-01   1.68052804E+00   2.20571500E+06   1.02347383E+01   1.67745602E+00   2.21899275E+06   1.03680382E+01 
0 130 4.43398163E-09   3.09712192E-07   9.28026012E-08   7.86272238E-08   1.30059563E-08   7.21467552E-10   4.17694451E-07   1.10549393E+01   2.20940971E+00   2.04280600E-01   1.13389283E-01   1.12275019E+01   2.16440988E+00   2.39936247E-01   1.11754887E-01   1.68151653E+00   2.20072525E+06   1.01846447E+01   1.67798960E+00   2.21687300E+06   1.03467560E+01 
