V_Magnitude,arc_length
9.92712,0
9.92712,0.300003
9.92712,0.600006
9.92712,0.899994
9.92712,1.2
9.92712,1.5
9.92712,1.8
9.92712,2.10001
9.92712,2.39999
9.92712,2.7
9.92712,3
9.92712,3.3
9.92712,3.60001
9.92712,3.89999
9.92712,4.2
9.92712,4.5
9.92712,4.8
9.92712,5.10001
9.92712,5.39999
9.92712,5.7
9.9165,6
9.9165,6.3
9.9165,6.60001
9.9165,6.89999
9.9165,7.2
9.9165,7.5
9.9165,7.8
9.9165,8.10001
9.9165,8.39999
9.9165,8.7
9.9165,9
9.9165,9.3
9.9165,9.60001
9.9165,9.89999
9.9165,10.2
9.9165,10.5
9.9165,10.8
9.9165,11.1
9.9165,11.4
9.9165,11.7
9.9165,12
9.9165,12.3
9.9165,12.6
9.9165,12.9
9.9165,13.2
9.9165,13.5
9.9165,13.8
9.9165,14.1
9.9165,14.4
9.9165,14.7
9.9165,15
9.9165,15.3
9.9165,15.6
9.9165,15.9
9.9165,16.2
9.9165,16.5
9.9165,16.8
9.9165,17.1
9.9165,17.4
9.9165,17.7
9.89584,18
9.89584,18.3
9.89584,18.6
9.89584,18.9
9.89584,19.2
9.89584,19.5
9.89584,19.8
9.89584,20.1
9.89584,20.4
9.89584,20.7
9.89584,21
9.89584,21.3
9.89584,21.6
9.89584,21.9
9.89584,22.2
9.89584,22.5
9.89584,22.8
9.89584,23.1
9.89584,23.4
9.89584,23.7
9.88015,24
9.88015,24.3
9.88015,24.6
9.88015,24.9
9.88015,25.2
9.88015,25.5
9.88015,25.8
9.88015,26.1
9.88015,26.4
9.88015,26.7
9.88015,27
9.86793,27.3
9.86793,27.6
9.86793,27.9
9.86793,28.2
9.86793,28.5
9.86793,28.8
9.86793,29.1
9.86793,29.4
9.86793,29.7
9.86793,30
9.88573,30.3
9.88573,30.6
9.88573,30.9
9.88573,31.2
9.87871,31.5
9.87871,31.8
9.87871,32.1
9.87871,32.4
9.87871,32.7
9.87078,33
9.87078,33.3
9.87078,33.6
9.87078,33.9
9.87078,34.2
9.87078,34.5
9.86215,34.8
9.86215,35.1
9.86215,35.4
9.86215,35.7
9.85285,36
9.85285,36.3
9.85285,36.6
9.85285,36.9
9.85285,37.2
9.84287,37.5
9.84287,37.8
9.84287,38.1
9.84287,38.4
9.84287,38.7
9.84287,39
9.8322,39.3
9.8322,39.6
9.8322,39.9
9.8322,40.2
9.82081,40.5
9.82081,40.8
9.82081,41.1
9.82081,41.4
9.82081,41.7
9.80867,42
9.80867,42.3
9.80867,42.6
9.80867,42.9
9.80867,43.2
9.80867,43.5
9.79578,43.8
9.79578,44.1
9.79578,44.4
9.79578,44.7
9.78211,45
9.78211,45.3
9.78211,45.6
9.78211,45.9
9.78211,46.2
9.78211,46.5
9.76758,46.8
9.76758,47.1
9.76758,47.4
9.76758,47.7
9.75217,48
9.75217,48.3
9.75217,48.6
9.75217,48.9
9.75217,49.2
9.75217,49.5
9.73584,49.8
9.73584,50.1
9.73584,50.4
9.73584,50.7
9.71849,51
9.71849,51.3
9.71849,51.6
9.71849,51.9
9.71849,52.2
9.71849,52.5
9.70017,52.8
9.70017,53.1
9.70017,53.4
9.70017,53.7
9.68079,54
9.68079,54.3
9.68079,54.6
9.68079,54.9
9.68079,55.2
9.68079,55.5
9.66033,55.8
9.66033,56.1
9.66033,56.4
9.66033,56.7
9.63869,57
9.63869,57.3
9.63869,57.6
9.63869,57.9
9.63869,58.2
9.61581,58.5
9.61581,58.8
9.61581,59.1
9.61581,59.4
9.61581,59.7
9.61581,60
9.59169,60.3
9.59169,60.6
9.59169,60.9
9.59169,61.2
9.5663,61.5
9.5663,61.8
9.5663,62.1
9.5663,62.4
9.5663,62.7
9.5663,63
9.53956,63.3
9.53956,63.6
9.53956,63.9
9.53956,64.2
9.51138,64.5
9.51138,64.8
9.51138,65.1
9.51138,65.4
9.51138,65.7
9.48174,66
9.48174,66.3
9.48174,66.6
9.48174,66.9
9.48174,67.2
9.48174,67.5
9.45056,67.8
9.45056,68.1
9.45056,68.4
9.45056,68.7
9.41787,69
9.41787,69.3
9.41787,69.6
9.41787,69.9
9.41787,70.2
9.41787,70.5
9.38352,70.8
9.38352,71.1
9.38352,71.4
9.38352,71.7
9.34736,72
9.34736,72.3
9.34736,72.6
9.34736,72.9
9.34736,73.2
9.34736,73.5
9.30935,73.8
9.30935,74.1
9.30935,74.4
9.30935,74.7
9.26897,75
9.26897,75.3
9.26897,75.6
9.26897,75.9
9.26897,76.2
9.26897,76.5
9.22538,76.8
9.22538,77.1
9.22538,77.4
9.22538,77.7
9.1782,78
9.1782,78.3
9.1782,78.6
9.1782,78.9
9.1782,79.2
9.1782,79.5
9.1274,79.8
9.1274,80.1
9.1274,80.4
9.1274,80.7
9.07277,81
9.07277,81.3
9.07277,81.6
9.07277,81.9
9.07277,82.2
9.01424,82.5
9.01424,82.8
9.01424,83.1
9.01424,83.4
9.01424,83.7
9.01424,84
8.95177,84.3
8.95177,84.6
8.95177,84.9
8.95177,85.2
8.88574,85.5
8.88574,85.8
8.88574,86.1
8.88574,86.4
8.88574,86.7
8.88574,87
8.81641,87.3
8.81641,87.6
8.81641,87.9
8.81641,88.2
8.74361,88.5
8.74361,88.8
8.74361,89.1
8.74361,89.4
8.74361,89.7
8.66856,90
8.66856,90.3
8.66856,90.6
8.66856,90.9
8.66856,91.2
8.66856,91.5
8.59273,91.8
8.59273,92.1
8.59273,92.4
8.59273,92.7
8.51524,93
8.51524,93.3
8.51524,93.6
8.51524,93.9
8.51524,94.2
8.51524,94.5
8.43793,94.8
8.43793,95.1
8.43793,95.4
8.43793,95.7
8.3588,96
8.3588,96.3
8.3588,96.6
8.3588,96.9
8.3588,97.2
8.3588,97.5
8.27902,97.8
8.27902,98.1
8.27902,98.4
8.27902,98.7
8.20089,99
8.20089,99.3
8.20089,99.6
8.20089,99.9
8.20089,100.2
8.20089,100.5
8.12273,100.8
8.12273,101.1
8.12273,101.4
8.12273,101.7
8.04436,102
8.04436,102.3
8.04436,102.6
8.04436,102.9
8.04436,103.2
8.04436,103.5
7.96678,103.8
7.96678,104.1
7.96678,104.4
7.96678,104.7
7.89101,105
7.89101,105.3
7.89101,105.6
7.89101,105.9
7.89101,106.2
7.82047,106.5
7.82047,106.8
7.82047,107.1
7.82047,107.4
7.82047,107.7
7.82047,108
7.7574,108.3
7.7574,108.6
7.7574,108.9
7.7574,109.2
7.70132,109.5
7.70132,109.8
7.70132,110.1
7.70132,110.4
7.70132,110.7
7.70132,111
7.64887,111.3
7.64887,111.6
7.64887,111.9
7.64887,112.2
7.5983,112.5
7.5983,112.8
7.5983,113.1
7.5983,113.4
7.5983,113.7
7.54971,114
7.54971,114.3
7.54971,114.6
7.54971,114.9
7.54971,115.2
7.54971,115.5
7.50314,115.8
7.50314,116.1
7.50314,116.4
7.50314,116.7
7.45864,117
7.45864,117.3
7.45864,117.6
7.45864,117.9
7.45864,118.2
7.45864,118.5
7.41622,118.8
7.41622,119.1
7.41622,119.4
7.41622,119.7
7.37589,120
7.37589,120.3
7.37589,120.6
7.37589,120.9
7.37589,121.2
7.37589,121.5
7.33769,121.8
7.33769,122.1
7.33769,122.4
7.33769,122.7
7.30162,123
7.30162,123.3
7.30162,123.6
7.30162,123.9
7.30162,124.2
7.30162,124.5
7.26778,124.8
7.26778,125.1
7.26778,125.4
7.26778,125.7
7.23621,126
7.23621,126.3
7.23621,126.6
7.23621,126.9
7.23621,127.2
7.23621,127.5
7.20693,127.8
7.20693,128.1
7.20693,128.4
7.20693,128.7
7.17994,129
7.17994,129.3
7.17994,129.6
7.17994,129.9
7.17994,130.2
7.15526,130.5
7.15526,130.8
7.15526,131.1
7.15526,131.4
7.15526,131.7
7.15526,132
7.1329,132.3
7.1329,132.6
7.1329,132.9
7.1329,133.2
7.11288,133.5
7.11288,133.8
7.11288,134.1
7.11288,134.4
7.11288,134.7
7.11288,135
7.09531,135.3
7.09531,135.6
7.09531,135.9
7.09531,136.2
7.08018,136.5
7.08018,136.8
7.08018,137.1
7.08018,137.4
7.08018,137.7
7.06747,138
7.06747,138.3
7.06747,138.6
7.06747,138.9
7.06747,139.2
7.06747,139.5
7.05721,139.8
7.05721,140.1
7.05721,140.4
7.05721,140.7
7.04938,141
7.04938,141.3
7.04938,141.6
7.04938,141.9
7.04938,142.2
7.04938,142.5
7.04396,142.8
7.04396,143.1
7.04396,143.4
7.04396,143.7
7.04092,144
7.04092,144.3
7.04092,144.6
7.04092,144.9
7.04092,145.2
7.04092,145.5
7.04023,145.8
7.04023,146.1
7.04023,146.4
7.04023,146.7
7.04193,147
7.04193,147.3
7.04193,147.6
7.04193,147.9
7.04193,148.2
7.04193,148.5
7.04597,148.8
7.04597,149.1
7.04597,149.4
7.04597,149.7
7.05239,150
7.05239,150.3
7.05239,150.6
7.05239,150.9
7.05239,151.2
7.05239,151.5
7.06113,151.8
7.06113,152.1
7.06113,152.4
7.06113,152.7
7.07214,153
7.07214,153.3
7.07214,153.6
7.07214,153.9
7.07214,154.2
7.08533,154.5
7.08533,154.8
7.08533,155.1
7.08533,155.4
7.08533,155.7
7.08533,156
7.1007,156.3
7.1007,156.6
7.1007,156.9
7.1007,157.2
7.11828,157.5
7.11828,157.8
7.11828,158.1
7.11828,158.4
7.11828,158.7
7.11828,159
7.13801,159.3
7.13801,159.6
7.13801,159.9
7.13801,160.2
7.15986,160.5
7.15986,160.8
7.15986,161.1
7.15986,161.4
7.15986,161.7
7.18377,162
7.18377,162.3
7.18377,162.6
7.18377,162.9
7.18377,163.2
7.18377,163.5
7.20969,163.8
7.20969,164.1
7.20969,164.4
7.20969,164.7
7.23762,165
7.23762,165.3
7.23762,165.6
7.23762,165.9
7.23762,166.2
7.23762,166.5
7.26763,166.8
7.26763,167.1
7.26763,167.4
7.26763,167.7
7.29953,168
7.29953,168.3
7.29953,168.6
7.29953,168.9
7.29953,169.2
7.29953,169.5
7.33328,169.8
7.33328,170.1
7.33328,170.4
7.33328,170.7
7.36886,171
7.36886,171.3
7.36886,171.6
7.36886,171.9
7.36886,172.2
7.36886,172.5
7.40625,172.8
7.40625,173.1
7.40625,173.4
7.40625,173.7
7.44543,174
7.44543,174.3
7.44543,174.6
7.44543,174.9
7.44543,175.2
7.44543,175.5
7.48639,175.8
7.48639,176.1
7.48639,176.4
7.48639,176.7
7.52901,177
7.52901,177.3
7.52901,177.6
7.52901,177.9
7.52901,178.2
7.57333,178.5
7.57333,178.8
7.57333,179.1
7.57333,179.4
7.57333,179.7
7.57333,180
7.61939,180.3
7.61939,180.6
7.61939,180.9
7.61939,181.2
7.66715,181.5
7.66715,181.8
7.66715,182.1
7.66715,182.4
7.66715,182.7
7.66715,183
7.7166,183.3
7.7166,183.6
7.7166,183.9
7.7166,184.2
7.76771,184.5
7.76771,184.8
7.76771,185.1
7.76771,185.4
7.76771,185.7
7.82039,186
7.82039,186.3
7.82039,186.6
7.82039,186.9
7.82039,187.2
7.82039,187.5
7.87485,187.8
7.87485,188.1
7.87485,188.4
7.87485,188.7
7.93489,189
7.93489,189.3
7.93489,189.6
7.93489,189.9
7.93489,190.2
7.93489,190.5
8.001,190.8
8.001,191.1
8.001,191.4
8.001,191.7
8.07351,192
8.07351,192.3
8.07351,192.6
8.07351,192.9
8.07351,193.2
8.07351,193.5
8.149,193.8
8.149,194.1
8.149,194.4
8.149,194.7
8.22538,195
8.22538,195.3
8.22538,195.6
8.22538,195.9
8.22538,196.2
8.22538,196.5
8.30344,196.8
8.30344,197.1
8.30344,197.4
8.30344,197.7
8.37948,198
8.37948,198.3
8.37948,198.6
8.37948,198.9
8.37948,199.2
8.37948,199.5
8.45274,199.8
8.45274,200.1
8.45274,200.4
8.45274,200.7
8.52766,201
8.52766,201.3
8.52766,201.6
8.52766,201.9
8.52766,202.2
8.60302,202.5
8.60302,202.8
8.60302,203.1
8.60302,203.4
8.60302,203.7
8.60302,204
8.67594,204.3
8.67594,204.6
8.67594,204.9
8.67594,205.2
8.74526,205.5
8.74526,205.8
8.74526,206.1
8.74526,206.4
8.74526,206.7
8.74526,207
8.81411,207.3
8.81411,207.6
8.81411,207.9
8.81411,208.2
8.88151,208.5
8.88151,208.8
8.88151,209.1
8.88151,209.4
8.88151,209.7
8.94591,210
8.94591,210.3
8.94591,210.6
8.94591,210.9
8.94591,211.2
8.94591,211.5
9.00718,211.8
9.00718,212.1
9.00718,212.4
9.00718,212.7
9.06501,213
9.06501,213.3
9.06501,213.6
9.06501,213.9
9.06501,214.2
9.06501,214.5
9.1194,214.8
9.1194,215.1
9.1194,215.4
9.1194,215.7
9.17027,216
9.17027,216.3
9.17027,216.6
9.17027,216.9
9.17027,217.2
9.17027,217.5
9.21778,217.8
9.21778,218.1
9.21778,218.4
9.21778,218.7
9.26215,219
9.26215,219.3
9.26215,219.6
9.26215,219.9
9.26215,220.2
9.26215,220.5
9.30337,220.8
9.30337,221.1
9.30337,221.4
9.30337,221.7
9.34197,222
9.34197,222.3
9.34197,222.6
9.34197,222.9
9.34197,223.2
9.34197,223.5
9.37856,223.8
9.37856,224.1
9.37856,224.4
9.37856,224.7
9.41323,225
9.41323,225.3
9.41323,225.6
9.41323,225.9
9.41323,226.2
9.44615,226.5
9.44615,226.8
9.44615,227.1
9.44615,227.4
9.44615,227.7
9.44615,228
9.47746,228.3
9.47746,228.6
9.47746,228.9
9.47746,229.2
9.50716,229.5
9.50716,229.8
9.50716,230.1
9.50716,230.4
9.50716,230.7
9.50716,231
9.53537,231.3
9.53537,231.6
9.53537,231.9
9.53537,232.2
9.56219,232.5
9.56219,232.8
9.56219,233.1
9.56219,233.4
9.56219,233.7
9.56219,234
9.58762,234.3
9.58762,234.6
9.58762,234.9
9.58762,235.2
9.58762,235.5
9.61175,235.8
9.61175,236.1
9.61175,236.4
9.61175,236.7
9.63468,237
