V_Magnitude,arc_length
9.84001,0
9.84001,0.300003
9.84001,0.600006
9.84001,0.899994
9.84001,1.2
9.84001,1.5
9.84001,1.8
9.84001,2.10001
9.84001,2.39999
9.84001,2.7
9.84001,3
9.84001,3.3
9.84001,3.60001
9.84001,3.89999
9.84001,4.2
9.84001,4.5
9.84001,4.8
9.84001,5.10001
9.84001,5.39999
9.84001,5.7
9.80791,6
9.80791,6.3
9.80791,6.60001
9.80791,6.89999
9.80791,7.2
9.80791,7.5
9.80791,7.8
9.80791,8.10001
9.80791,8.39999
9.80791,8.7
9.80791,9
9.80791,9.3
9.80791,9.60001
9.80791,9.89999
9.80791,10.2
9.80791,10.5
9.80791,10.8
9.80791,11.1
9.80791,11.4
9.80791,11.7
9.80791,12
9.80791,12.3
9.80791,12.6
9.80791,12.9
9.80791,13.2
9.80791,13.5
9.80791,13.8
9.80791,14.1
9.80791,14.4
9.80791,14.7
9.80791,15
9.80791,15.3
9.80791,15.6
9.80791,15.9
9.80791,16.2
9.80791,16.5
9.80791,16.8
9.80791,17.1
9.80791,17.4
9.80791,17.7
9.80791,18
9.77272,18.3
9.77272,18.6
9.77272,18.9
9.77272,19.2
9.77272,19.5
9.77272,19.8
9.77272,20.1
9.77272,20.4
9.77272,20.7
9.77272,21
9.77272,21.3
9.77272,21.6
9.77272,21.9
9.77272,22.2
9.77272,22.5
9.77272,22.8
9.77272,23.1
9.77272,23.4
9.77272,23.7
9.74312,24
9.74312,24.3
9.74312,24.6
9.74312,24.9
9.74312,25.2
9.74312,25.5
9.74312,25.8
9.74312,26.1
9.74312,26.4
9.74312,26.7
9.74312,27
9.74312,27.3
9.74312,27.6
9.74312,27.9
9.74312,28.2
9.74312,28.5
9.74312,28.8
9.74312,29.1
9.74312,29.4
9.74312,29.7
9.74312,30
9.74511,30.3
9.74511,30.6
9.74511,30.9
9.74511,31.2
9.74511,31.5
9.74511,31.8
9.74511,32.1
9.74511,32.4
9.74511,32.7
9.72462,33
9.72462,33.3
9.72462,33.6
9.72462,33.9
9.72462,34.2
9.72462,34.5
9.72462,34.8
9.72462,35.1
9.72462,35.4
9.72462,35.7
9.72462,36
9.70166,36.3
9.70166,36.6
9.70166,36.9
9.70166,37.2
9.70166,37.5
9.70166,37.8
9.70166,38.1
9.70166,38.4
9.70166,38.7
9.70166,39
9.67635,39.3
9.67635,39.6
9.67635,39.9
9.67635,40.2
9.67635,40.5
9.67635,40.8
9.67635,41.1
9.67635,41.4
9.67635,41.7
9.64857,42
9.64857,42.3
9.64857,42.6
9.64857,42.9
9.64857,43.2
9.64857,43.5
9.64857,43.8
9.64857,44.1
9.64857,44.4
9.64857,44.7
9.64857,45
9.61817,45.3
9.61817,45.6
9.61817,45.9
9.61817,46.2
9.61817,46.5
9.61817,46.8
9.61817,47.1
9.61817,47.4
9.61817,47.7
9.61817,48
9.58502,48.3
9.58502,48.6
9.58502,48.9
9.58502,49.2
9.58502,49.5
9.58502,49.8
9.58502,50.1
9.58502,50.4
9.58502,50.7
9.54899,51
9.54899,51.3
9.54899,51.6
9.54899,51.9
9.54899,52.2
9.54899,52.5
9.54899,52.8
9.54899,53.1
9.54899,53.4
9.54899,53.7
9.54899,54
9.51002,54.3
9.51002,54.6
9.51002,54.9
9.51002,55.2
9.51002,55.5
9.51002,55.8
9.51002,56.1
9.51002,56.4
9.51002,56.7
9.46806,57
9.46806,57.3
9.46806,57.6
9.46806,57.9
9.46806,58.2
9.46806,58.5
9.46806,58.8
9.46806,59.1
9.46806,59.4
9.46806,59.7
9.46806,60
9.42301,60.3
9.42301,60.6
9.42301,60.9
9.42301,61.2
9.42301,61.5
9.42301,61.8
9.42301,62.1
9.42301,62.4
9.42301,62.7
9.42301,63
9.37492,63.3
9.37492,63.6
9.37492,63.9
9.37492,64.2
9.37492,64.5
9.37492,64.8
9.37492,65.1
9.37492,65.4
9.37492,65.7
9.32394,66
9.32394,66.3
9.32394,66.6
9.32394,66.9
9.32394,67.2
9.32394,67.5
9.32394,67.8
9.32394,68.1
9.32394,68.4
9.32394,68.7
9.27003,69
9.27003,69.3
9.27003,69.6
9.27003,69.9
9.27003,70.2
9.27003,70.5
9.27003,70.8
9.27003,71.1
9.27003,71.4
9.27003,71.7
9.21335,72
9.21335,72.3
9.21335,72.6
9.21335,72.9
9.21335,73.2
9.21335,73.5
9.21335,73.8
9.21335,74.1
9.21335,74.4
9.21335,74.7
9.15408,75
9.15408,75.3
9.15408,75.6
9.15408,75.9
9.15408,76.2
9.15408,76.5
9.15408,76.8
9.15408,77.1
9.15408,77.4
9.15408,77.7
9.15408,78
9.09259,78.3
9.09259,78.6
9.09259,78.9
9.09259,79.2
9.09259,79.5
9.09259,79.8
9.09259,80.1
9.09259,80.4
9.09259,80.7
9.09259,81
9.02916,81.3
9.02916,81.6
9.02916,81.9
9.02916,82.2
9.02916,82.5
9.02916,82.8
9.02916,83.1
9.02916,83.4
9.02916,83.7
9.02916,84
8.96386,84.3
8.96386,84.6
8.96386,84.9
8.96386,85.2
8.96386,85.5
8.96386,85.8
8.96386,86.1
8.96386,86.4
8.96386,86.7
8.89738,87
8.89738,87.3
8.89738,87.6
8.89738,87.9
8.89738,88.2
8.89738,88.5
8.89738,88.8
8.89738,89.1
8.89738,89.4
8.89738,89.7
8.89738,90
8.83005,90.3
8.83005,90.6
8.83005,90.9
8.83005,91.2
8.83005,91.5
8.83005,91.8
8.83005,92.1
8.83005,92.4
8.83005,92.7
8.76234,93
8.76234,93.3
8.76234,93.6
8.76234,93.9
8.76234,94.2
8.76234,94.5
8.76234,94.8
8.76234,95.1
8.76234,95.4
8.76234,95.7
8.69519,96
8.69519,96.3
8.69519,96.6
8.69519,96.9
8.69519,97.2
8.69519,97.5
8.69519,97.8
8.69519,98.1
8.69519,98.4
8.69519,98.7
8.69519,99
8.62875,99.3
8.62875,99.6
8.62875,99.9
8.62875,100.2
8.62875,100.5
8.62875,100.8
8.62875,101.1
8.62875,101.4
8.62875,101.7
8.56363,102
8.56363,102.3
8.56363,102.6
8.56363,102.9
8.56363,103.2
8.56363,103.5
8.56363,103.8
8.56363,104.1
8.56363,104.4
