V_Magnitude,arc_length
9.90774,0
9.90774,0.300003
9.90774,0.600006
9.90774,0.899994
9.90774,1.2
9.90774,1.5
9.90774,1.8
9.90774,2.10001
9.90774,2.39999
9.90774,2.7
9.90774,3
9.90774,3.3
9.90774,3.60001
9.90774,3.89999
9.90774,4.2
9.90774,4.5
9.90774,4.8
9.90774,5.10001
9.90774,5.39999
9.90774,5.7
9.8814,6
9.8814,6.3
9.8814,6.60001
9.8814,6.89999
9.8814,7.2
9.8814,7.5
9.8814,7.8
9.8814,8.10001
9.8814,8.39999
9.8814,8.7
9.8814,9
9.8814,9.3
9.8814,9.60001
9.8814,9.89999
9.8814,10.2
9.8814,10.5
9.8814,10.8
9.8814,11.1
9.8814,11.4
9.8814,11.7
9.8814,12
9.8814,12.3
9.8814,12.6
9.8814,12.9
9.8814,13.2
9.8814,13.5
9.8814,13.8
9.8814,14.1
9.8814,14.4
9.8814,14.7
9.8814,15
9.8814,15.3
9.8814,15.6
9.8814,15.9
9.8814,16.2
9.8814,16.5
9.8814,16.8
9.8814,17.1
9.8814,17.4
9.8814,17.7
9.85656,18
9.85656,18.3
9.85656,18.6
9.85656,18.9
9.85656,19.2
9.85656,19.5
9.85656,19.8
9.85656,20.1
9.85656,20.4
9.85656,20.7
9.85656,21
9.85656,21.3
9.85656,21.6
9.85656,21.9
9.85656,22.2
9.85656,22.5
9.85656,22.8
9.85656,23.1
9.85656,23.4
9.85656,23.7
9.83328,24
9.83328,24.3
9.83328,24.6
9.83328,24.9
9.83328,25.2
9.83328,25.5
9.83328,25.8
9.83328,26.1
9.83328,26.4
9.83328,26.7
9.83328,27
9.83328,27.3
9.83328,27.6
9.83328,27.9
9.83328,28.2
9.83328,28.5
9.83328,28.8
9.83328,29.1
9.83328,29.4
9.83328,29.7
9.83328,30
9.84118,30.3
9.84118,30.6
9.84118,30.9
9.84118,31.2
9.84118,31.5
9.84118,31.8
9.84118,32.1
9.84118,32.4
9.84118,32.7
9.82355,33
9.82355,33.3
9.82355,33.6
9.82355,33.9
9.82355,34.2
9.82355,34.5
9.82355,34.8
9.82355,35.1
9.82355,35.4
9.82355,35.7
9.82355,36
9.80302,36.3
9.80302,36.6
9.80302,36.9
9.80302,37.2
9.80302,37.5
9.80302,37.8
9.80302,38.1
9.80302,38.4
9.80302,38.7
9.77958,39
9.77958,39.3
9.77958,39.6
9.77958,39.9
9.77958,40.2
9.77958,40.5
9.77958,40.8
9.77958,41.1
9.77958,41.4
9.77958,41.7
9.77958,42
9.75294,42.3
9.75294,42.6
9.75294,42.9
9.75294,43.2
9.75294,43.5
9.75294,43.8
