V_Magnitude,arc_length
9.94647,0
9.94647,0.300003
9.94647,0.600006
9.94647,0.899994
9.94647,1.2
9.94647,1.5
9.94647,1.8
9.94647,2.10001
9.94647,2.39999
9.94647,2.7
9.94647,3
9.94647,3.3
9.94647,3.60001
9.94647,3.89999
9.94647,4.2
9.94647,4.5
9.94647,4.8
9.94647,5.10001
9.94647,5.39999
9.94647,5.7
9.94647,6
9.94657,6.3
9.94657,6.60001
9.94657,6.89999
9.94657,7.2
9.94657,7.5
9.94657,7.8
9.94657,8.10001
9.94657,8.39999
9.94657,8.7
9.94657,9
9.94657,9.3
9.94657,9.60001
9.94657,9.89999
9.94657,10.2
9.94657,10.5
9.94657,10.8
9.94657,11.1
9.94657,11.4
9.94657,11.7
9.94657,12
9.94657,12.3
9.94657,12.6
9.94657,12.9
9.94657,13.2
9.94657,13.5
9.94657,13.8
9.94657,14.1
9.94657,14.4
9.94657,14.7
9.94657,15
9.94657,15.3
9.94657,15.6
9.94657,15.9
9.94657,16.2
9.94657,16.5
9.94657,16.8
9.94657,17.1
9.94657,17.4
9.94657,17.7
9.93867,18
9.93867,18.3
9.93867,18.6
9.93867,18.9
9.93867,19.2
9.93867,19.5
9.93867,19.8
9.93867,20.1
9.93867,20.4
9.93867,20.7
9.93867,21
9.93867,21.3
9.93867,21.6
9.93867,21.9
9.93867,22.2
9.93867,22.5
9.93867,22.8
9.93867,23.1
9.93867,23.4
9.93867,23.7
9.93098,24
9.93098,24.3
9.93098,24.6
9.93098,24.9
9.93098,25.2
9.93098,25.5
9.93098,25.8
9.93098,26.1
9.93098,26.4
9.93098,26.7
9.93098,27
9.92411,27.3
9.92411,27.6
9.92411,27.9
9.92411,28.2
9.92411,28.5
9.92411,28.8
9.92411,29.1
9.92411,29.4
9.92411,29.7
9.92411,30
9.94631,30.3
9.94631,30.6
9.94631,30.9
9.94631,31.2
9.94224,31.5
9.94224,31.8
9.94224,32.1
9.94224,32.4
9.94224,32.7
9.93715,33
9.93715,33.3
9.93715,33.6
9.93715,33.9
9.93715,34.2
9.93715,34.5
9.93141,34.8
9.93141,35.1
9.93141,35.4
9.93141,35.7
9.92505,36
9.92505,36.3
9.92505,36.6
9.92505,36.9
9.92505,37.2
9.91798,37.5
9.91798,37.8
9.91798,38.1
9.91798,38.4
9.91798,38.7
9.91798,39
9.91019,39.3
9.91019,39.6
9.91019,39.9
9.91019,40.2
9.90178,40.5
9.90178,40.8
9.90178,41.1
9.90178,41.4
9.90178,41.7
9.89269,42
9.89269,42.3
9.89269,42.6
9.89269,42.9
9.89269,43.2
9.89269,43.5
9.88306,43.8
9.88306,44.1
9.88306,44.4
9.88306,44.7
9.87285,45
9.87285,45.3
9.87285,45.6
9.87285,45.9
9.87285,46.2
9.87285,46.5
9.86186,46.8
9.86186,47.1
9.86186,47.4
9.86186,47.7
9.85015,48
9.85015,48.3
9.85015,48.6
9.85015,48.9
9.85015,49.2
9.85015,49.5
9.83764,49.8
9.83764,50.1
9.83764,50.4
9.83764,50.7
9.82418,51
9.82418,51.3
9.82418,51.6
9.82418,51.9
9.82418,52.2
9.82418,52.5
9.80988,52.8
9.80988,53.1
9.80988,53.4
9.80988,53.7
9.79461,54
9.79461,54.3
9.79461,54.6
9.79461,54.9
9.79461,55.2
9.79461,55.5
9.7785,55.8
9.7785,56.1
9.7785,56.4
9.7785,56.7
9.76142,57
9.76142,57.3
9.76142,57.6
9.76142,57.9
9.76142,58.2
9.74323,58.5
9.74323,58.8
9.74323,59.1
9.74323,59.4
9.74323,59.7
9.74323,60
9.72386,60.3
9.72386,60.6
9.72386,60.9
9.72386,61.2
9.7036,61.5
9.7036,61.8
9.7036,62.1
9.7036,62.4
9.7036,62.7
9.7036,63
9.68227,63.3
9.68227,63.6
9.68227,63.9
9.68227,64.2
9.65967,64.5
9.65967,64.8
9.65967,65.1
9.65967,65.4
9.65967,65.7
9.63593,66
9.63593,66.3
9.63593,66.6
9.63593,66.9
9.63593,67.2
9.63593,67.5
9.61091,67.8
9.61091,68.1
9.61091,68.4
9.61091,68.7
9.58484,69
9.58484,69.3
9.58484,69.6
9.58484,69.9
9.58484,70.2
9.58484,70.5
9.55751,70.8
9.55751,71.1
9.55751,71.4
9.55751,71.7
9.52858,72
9.52858,72.3
9.52858,72.6
9.52858,72.9
9.52858,73.2
9.52858,73.5
9.49807,73.8
9.49807,74.1
9.49807,74.4
9.49807,74.7
9.46644,75
9.46644,75.3
9.46644,75.6
9.46644,75.9
9.46644,76.2
9.46644,76.5
9.43338,76.8
9.43338,77.1
9.43338,77.4
9.43338,77.7
9.39866,78
9.39866,78.3
9.39866,78.6
9.39866,78.9
9.39866,79.2
9.39866,79.5
9.36251,79.8
9.36251,80.1
9.36251,80.4
9.36251,80.7
9.32363,81
9.32363,81.3
9.32363,81.6
9.32363,81.9
9.32363,82.2
9.28097,82.5
9.28097,82.8
9.28097,83.1
9.28097,83.4
9.28097,83.7
9.28097,84
9.23481,84.3
9.23481,84.6
9.23481,84.9
9.23481,85.2
9.18389,85.5
9.18389,85.8
9.18389,86.1
9.18389,86.4
9.18389,86.7
9.18389,87
9.12591,87.3
9.12591,87.6
9.12591,87.9
9.12591,88.2
9.06262,88.5
9.06262,88.8
9.06262,89.1
9.06262,89.4
9.06262,89.7
8.99221,90
8.99221,90.3
8.99221,90.6
8.99221,90.9
8.99221,91.2
8.99221,91.5
8.91214,91.8
8.91214,92.1
8.91214,92.4
8.91214,92.7
8.82443,93
8.82443,93.3
8.82443,93.6
8.82443,93.9
8.82443,94.2
8.82443,94.5
8.72656,94.8
8.72656,95.1
8.72656,95.4
8.72656,95.7
8.62242,96
8.62242,96.3
8.62242,96.6
8.62242,96.9
8.62242,97.2
8.62242,97.5
8.50849,97.8
8.50849,98.1
8.50849,98.4
8.50849,98.7
8.38082,99
8.38082,99.3
8.38082,99.6
8.38082,99.9
8.38082,100.2
8.38082,100.5
8.24329,100.8
8.24329,101.1
8.24329,101.4
8.24329,101.7
8.10217,102
8.10217,102.3
8.10217,102.6
8.10217,102.9
8.10217,103.2
8.10217,103.5
7.95713,103.8
7.95713,104.1
7.95713,104.4
7.95713,104.7
7.8219,105
7.8219,105.3
7.8219,105.6
7.8219,105.9
7.8219,106.2
7.69829,106.5
7.69829,106.8
7.69829,107.1
7.69829,107.4
7.69829,107.7
7.69829,108
7.58713,108.3
7.58713,108.6
7.58713,108.9
7.58713,109.2
7.49095,109.5
7.49095,109.8
7.49095,110.1
7.49095,110.4
7.49095,110.7
7.49095,111
7.40024,111.3
7.40024,111.6
7.40024,111.9
7.40024,112.2
7.33565,112.5
7.33565,112.8
7.33565,113.1
7.33565,113.4
7.33565,113.7
7.2829,114
7.2829,114.3
7.2829,114.6
7.2829,114.9
7.2829,115.2
7.2829,115.5
7.23501,115.8
7.23501,116.1
7.23501,116.4
7.23501,116.7
7.18934,117
7.18934,117.3
7.18934,117.6
7.18934,117.9
7.18934,118.2
7.18934,118.5
7.14614,118.8
7.14614,119.1
7.14614,119.4
7.14614,119.7
7.10573,120
7.10573,120.3
7.10573,120.6
7.10573,120.9
7.10573,121.2
7.10573,121.5
7.06813,121.8
7.06813,122.1
7.06813,122.4
7.06813,122.7
7.03334,123
7.03334,123.3
7.03334,123.6
7.03334,123.9
7.03334,124.2
7.03334,124.5
7.0009,124.8
7.0009,125.1
7.0009,125.4
7.0009,125.7
6.97089,126
6.97089,126.3
6.97089,126.6
6.97089,126.9
6.97089,127.2
6.97089,127.5
6.94309,127.8
6.94309,128.1
6.94309,128.4
6.94309,128.7
6.91764,129
6.91764,129.3
6.91764,129.6
6.91764,129.9
6.91764,130.2
6.89436,130.5
6.89436,130.8
6.89436,131.1
6.89436,131.4
6.89436,131.7
6.89436,132
6.8734,132.3
6.8734,132.6
6.8734,132.9
6.8734,133.2
6.85493,133.5
6.85493,133.8
6.85493,134.1
6.85493,134.4
6.85493,134.7
6.85493,135
6.83874,135.3
6.83874,135.6
6.83874,135.9
6.83874,136.2
6.82482,136.5
6.82482,136.8
6.82482,137.1
6.82482,137.4
6.82482,137.7
6.81321,138
6.81321,138.3
6.81321,138.6
6.81321,138.9
6.81321,139.2
6.81321,139.5
6.8038,139.8
6.8038,140.1
6.8038,140.4
6.8038,140.7
6.79664,141
6.79664,141.3
6.79664,141.6
6.79664,141.9
6.79664,142.2
6.79664,142.5
6.79173,142.8
6.79173,143.1
6.79173,143.4
6.79173,143.7
6.78898,144
6.78898,144.3
6.78898,144.6
6.78898,144.9
6.78898,145.2
6.78898,145.5
6.78835,145.8
6.78835,146.1
6.78835,146.4
6.78835,146.7
6.78994,147
6.78994,147.3
6.78994,147.6
6.78994,147.9
6.78994,148.2
6.78994,148.5
6.79376,148.8
6.79376,149.1
6.79376,149.4
6.79376,149.7
6.79994,150
6.79994,150.3
6.79994,150.6
6.79994,150.9
6.79994,151.2
6.79994,151.5
6.80795,151.8
6.80795,152.1
6.80795,152.4
6.80795,152.7
6.81807,153
6.81807,153.3
6.81807,153.6
6.81807,153.9
6.81807,154.2
6.83027,154.5
6.83027,154.8
6.83027,155.1
6.83027,155.4
6.83027,155.7
6.83027,156
6.8444,156.3
6.8444,156.6
6.8444,156.9
6.8444,157.2
6.86035,157.5
6.86035,157.8
6.86035,158.1
6.86035,158.4
6.86035,158.7
6.86035,159
6.87865,159.3
6.87865,159.6
6.87865,159.9
6.87865,160.2
6.89913,160.5
6.89913,160.8
6.89913,161.1
6.89913,161.4
6.89913,161.7
6.92176,162
6.92176,162.3
6.92176,162.6
6.92176,162.9
6.92176,163.2
6.92176,163.5
6.94633,163.8
6.94633,164.1
6.94633,164.4
6.94633,164.7
6.97244,165
6.97244,165.3
6.97244,165.6
6.97244,165.9
6.97244,166.2
6.97244,166.5
7.00034,166.8
7.00034,167.1
7.00034,167.4
7.00034,167.7
7.03076,168
7.03076,168.3
7.03076,168.6
7.03076,168.9
7.03076,169.2
7.03076,169.5
7.06316,169.8
7.06316,170.1
7.06316,170.4
7.06316,170.7
7.09712,171
7.09712,171.3
7.09712,171.6
7.09712,171.9
7.09712,172.2
7.09712,172.5
7.13278,172.8
7.13278,173.1
7.13278,173.4
7.13278,173.7
7.17065,174
7.17065,174.3
7.17065,174.6
7.17065,174.9
7.17065,175.2
7.17065,175.5
7.21053,175.8
7.21053,176.1
7.21053,176.4
7.21053,176.7
7.25291,177
7.25291,177.3
7.25291,177.6
7.25291,177.9
7.25291,178.2
7.29716,178.5
7.29716,178.8
7.29716,179.1
7.29716,179.4
7.29716,179.7
7.29716,180
7.34287,180.3
7.34287,180.6
7.34287,180.9
7.34287,181.2
7.39158,181.5
7.39158,181.8
7.39158,182.1
7.39158,182.4
7.39158,182.7
7.39158,183
7.44249,183.3
7.44249,183.6
7.44249,183.9
7.44249,184.2
7.4977,184.5
7.4977,184.8
7.4977,185.1
7.4977,185.4
7.4977,185.7
7.5867,186
7.5867,186.3
7.5867,186.6
7.5867,186.9
7.5867,187.2
7.5867,187.5
7.69434,187.8
7.69434,188.1
7.69434,188.4
7.69434,188.7
7.80393,189
7.80393,189.3
7.80393,189.6
7.80393,189.9
7.80393,190.2
7.80393,190.5
7.92783,190.8
7.92783,191.1
7.92783,191.4
7.92783,191.7
8.05361,192
8.05361,192.3
8.05361,192.6
8.05361,192.9
8.05361,193.2
8.05361,193.5
8.18114,193.8
8.18114,194.1
8.18114,194.4
8.18114,194.7
8.31423,195
8.31423,195.3
8.31423,195.6
8.31423,195.9
8.31423,196.2
8.31423,196.5
8.43575,196.8
8.43575,197.1
8.43575,197.4
8.43575,197.7
8.55544,198
8.55544,198.3
8.55544,198.6
8.55544,198.9
8.55544,199.2
8.55544,199.5
8.67368,199.8
8.67368,200.1
8.67368,200.4
8.67368,200.7
8.77382,201
8.77382,201.3
8.77382,201.6
8.77382,201.9
8.77382,202.2
8.86147,202.5
8.86147,202.8
8.86147,203.1
8.86147,203.4
8.86147,203.7
8.86147,204
8.94453,204.3
8.94453,204.6
8.94453,204.9
8.94453,205.2
9.02371,205.5
9.02371,205.8
9.02371,206.1
9.02371,206.4
9.02371,206.7
9.02371,207
9.09175,207.3
9.09175,207.6
9.09175,207.9
9.09175,208.2
9.15219,208.5
9.15219,208.8
9.15219,209.1
9.15219,209.4
9.15219,209.7
9.20801,210
9.20801,210.3
9.20801,210.6
9.20801,210.9
9.20801,211.2
9.20801,211.5
9.25842,211.8
9.25842,212.1
9.25842,212.4
9.25842,212.7
9.3045,213
9.3045,213.3
9.3045,213.6
9.3045,213.9
9.3045,214.2
9.3045,214.5
9.34659,214.8
9.34659,215.1
9.34659,215.4
9.34659,215.7
9.38593,216
9.38593,216.3
9.38593,216.6
9.38593,216.9
9.38593,217.2
9.38593,217.5
9.42243,217.8
9.42243,218.1
9.42243,218.4
9.42243,218.7
9.45741,219
9.45741,219.3
9.45741,219.6
9.45741,219.9
9.45741,220.2
9.45741,220.5
9.49047,220.8
9.49047,221.1
9.49047,221.4
9.49047,221.7
9.52174,222
