V_Magnitude,arc_length
9.90792,0
9.90792,0.300003
9.90792,0.600006
9.90792,0.899994
9.90792,1.2
9.90792,1.5
9.90792,1.8
9.90792,2.10001
9.90792,2.39999
9.90792,2.7
9.90792,3
9.90792,3.3
9.90792,3.60001
9.90792,3.89999
9.90792,4.2
9.90792,4.5
9.90792,4.8
9.90792,5.10001
9.90792,5.39999
9.90792,5.7
9.8815,6
9.8815,6.3
9.8815,6.60001
9.8815,6.89999
9.8815,7.2
9.8815,7.5
9.8815,7.8
9.8815,8.10001
9.8815,8.39999
9.8815,8.7
9.8815,9
9.8815,9.3
9.8815,9.60001
9.8815,9.89999
9.8815,10.2
9.8815,10.5
9.8815,10.8
9.8815,11.1
9.8815,11.4
9.8815,11.7
9.8815,12
9.8815,12.3
9.8815,12.6
9.8815,12.9
9.8815,13.2
9.8815,13.5
9.8815,13.8
9.8815,14.1
9.8815,14.4
9.8815,14.7
9.8815,15
9.8815,15.3
9.8815,15.6
9.8815,15.9
9.8815,16.2
9.8815,16.5
9.8815,16.8
9.8815,17.1
9.8815,17.4
9.8815,17.7
9.85672,18
9.85672,18.3
9.85672,18.6
9.85672,18.9
9.85672,19.2
9.85672,19.5
9.85672,19.8
9.85672,20.1
9.85672,20.4
9.85672,20.7
9.85672,21
9.85672,21.3
9.85672,21.6
9.85672,21.9
9.85672,22.2
9.85672,22.5
9.85672,22.8
9.85672,23.1
9.85672,23.4
9.85672,23.7
9.83356,24
9.83356,24.3
9.83356,24.6
9.83356,24.9
9.83356,25.2
9.83356,25.5
9.83356,25.8
9.83356,26.1
9.83356,26.4
9.83356,26.7
9.83356,27
9.83356,27.3
9.83356,27.6
9.83356,27.9
9.83356,28.2
9.83356,28.5
9.83356,28.8
9.83356,29.1
9.83356,29.4
9.83356,29.7
9.83356,30
9.84157,30.3
9.84157,30.6
9.84157,30.9
9.84157,31.2
9.84157,31.5
9.84157,31.8
9.84157,32.1
9.84157,32.4
9.84157,32.7
9.82406,33
9.82406,33.3
9.82406,33.6
9.82406,33.9
9.82406,34.2
9.82406,34.5
9.82406,34.8
9.82406,35.1
9.82406,35.4
9.82406,35.7
9.82406,36
9.80374,36.3
9.80374,36.6
9.80374,36.9
9.80374,37.2
9.80374,37.5
9.80374,37.8
9.80374,38.1
9.80374,38.4
9.80374,38.7
9.78053,39
9.78053,39.3
9.78053,39.6
9.78053,39.9
9.78053,40.2
9.78053,40.5
9.78053,40.8
9.78053,41.1
9.78053,41.4
9.78053,41.7
9.78053,42
9.75421,42.3
9.75421,42.6
9.75421,42.9
9.75421,43.2
9.75421,43.5
9.75421,43.8
9.75421,44.1
9.75421,44.4
9.75421,44.7
9.72451,45
9.72451,45.3
9.72451,45.6
9.72451,45.9
9.72451,46.2
9.72451,46.5
9.72451,46.8
9.72451,47.1
9.72451,47.4
9.72451,47.7
9.69106,48
9.69106,48.3
9.69106,48.6
9.69106,48.9
9.69106,49.2
9.69106,49.5
9.69106,49.8
9.69106,50.1
9.69106,50.4
9.69106,50.7
9.69106,51
9.65367,51.3
9.65367,51.6
9.65367,51.9
9.65367,52.2
9.65367,52.5
9.65367,52.8
9.65367,53.1
9.65367,53.4
9.65367,53.7
9.612,54
9.612,54.3
9.612,54.6
9.612,54.9
9.612,55.2
9.612,55.5
9.612,55.8
9.612,56.1
9.612,56.4
9.612,56.7
9.56585,57
9.56585,57.3
9.56585,57.6
9.56585,57.9
9.56585,58.2
9.56585,58.5
9.56585,58.8
9.56585,59.1
9.56585,59.4
9.56585,59.7
9.56585,60
9.51493,60.3
9.51493,60.6
9.51493,60.9
9.51493,61.2
9.51493,61.5
9.51493,61.8
9.51493,62.1
9.51493,62.4
9.51493,62.7
9.51493,63
9.45905,63.3
9.45905,63.6
9.45905,63.9
9.45905,64.2
9.45905,64.5
9.45905,64.8
9.45905,65.1
9.45905,65.4
9.45905,65.7
9.398,66
9.398,66.3
9.398,66.6
9.398,66.9
9.398,67.2
9.398,67.5
9.398,67.8
9.398,68.1
9.398,68.4
9.398,68.7
9.33154,69
9.33154,69.3
9.33154,69.6
9.33154,69.9
9.33154,70.2
9.33154,70.5
9.33154,70.8
9.33154,71.1
9.33154,71.4
9.33154,71.7
9.33154,72
9.25957,72.3
9.25957,72.6
9.25957,72.9
9.25957,73.2
9.25957,73.5
9.25957,73.8
9.25957,74.1
9.25957,74.4
9.25957,74.7
9.25957,75
9.18182,75.3
9.18182,75.6
9.18182,75.9
9.18182,76.2
9.18182,76.5
9.18182,76.8
9.18182,77.1
9.18182,77.4
9.18182,77.7
9.09841,78
9.09841,78.3
9.09841,78.6
9.09841,78.9
9.09841,79.2
9.09841,79.5
9.09841,79.8
9.09841,80.1
9.09841,80.4
9.09841,80.7
9.00983,81
9.00983,81.3
9.00983,81.6
9.00983,81.9
9.00983,82.2
9.00983,82.5
9.00983,82.8
9.00983,83.1
9.00983,83.4
9.00983,83.7
9.00983,84
8.91625,84.3
8.91625,84.6
8.91625,84.9
8.91625,85.2
8.91625,85.5
8.91625,85.8
8.91625,86.1
8.91625,86.4
8.91625,86.7
8.81871,87
8.81871,87.3
8.81871,87.6
8.81871,87.9
8.81871,88.2
8.81871,88.5
8.81871,88.8
8.81871,89.1
8.81871,89.4
8.81871,89.7
8.71826,90
8.71826,90.3
8.71826,90.6
8.71826,90.9
8.71826,91.2
8.71826,91.5
8.71826,91.8
8.71826,92.1
8.71826,92.4
8.71826,92.7
8.61595,93
8.61595,93.3
8.61595,93.6
8.61595,93.9
8.61595,94.2
8.61595,94.5
8.61595,94.8
8.61595,95.1
8.61595,95.4
8.61595,95.7
8.61595,96
8.5127,96.3
8.5127,96.6
8.5127,96.9
8.5127,97.2
8.5127,97.5
8.5127,97.8
8.5127,98.1
8.5127,98.4
8.5127,98.7
8.5127,99
8.40968,99.3
8.40968,99.6
8.40968,99.9
8.40968,100.2
8.40968,100.5
8.40968,100.8
8.40968,101.1
8.40968,101.4
8.40968,101.7
8.30823,102
8.30823,102.3
8.30823,102.6
8.30823,102.9
8.30823,103.2
8.30823,103.5
8.30823,103.8
8.30823,104.1
8.30823,104.4
8.30823,104.7
8.20867,105
8.20867,105.3
8.20867,105.6
8.20867,105.9
8.20867,106.2
8.20867,106.5
8.20867,106.8
8.20867,107.1
8.20867,107.4
8.20867,107.7
8.20867,108
8.11248,108.3
8.11248,108.6
8.11248,108.9
8.11248,109.2
8.11248,109.5
8.11248,109.8
8.11248,110.1
8.11248,110.4
8.11248,110.7
8.02097,111
8.02097,111.3
8.02097,111.6
8.02097,111.9
8.02097,112.2
8.02097,112.5
8.02097,112.8
8.02097,113.1
8.02097,113.4
8.02097,113.7
7.93454,114
7.93454,114.3
7.93454,114.6
7.93454,114.9
7.93454,115.2
7.93454,115.5
7.93454,115.8
7.93454,116.1
7.93454,116.4
7.93454,116.7
7.85417,117
7.85417,117.3
7.85417,117.6
7.85417,117.9
7.85417,118.2
7.85417,118.5
7.85417,118.8
7.85417,119.1
7.85417,119.4
7.85417,119.7
7.85417,120
7.78048,120.3
7.78048,120.6
7.78048,120.9
7.78048,121.2
7.78048,121.5
7.78048,121.8
7.78048,122.1
7.78048,122.4
7.78048,122.7
7.78048,123
7.71416,123.3
7.71416,123.6
7.71416,123.9
7.71416,124.2
7.71416,124.5
7.71416,124.8
7.71416,125.1
7.71416,125.4
7.71416,125.7
7.65557,126
7.65557,126.3
7.65557,126.6
7.65557,126.9
7.65557,127.2
7.65557,127.5
7.65557,127.8
7.65557,128.1
7.65557,128.4
7.65557,128.7
7.60514,129
7.60514,129.3
7.60514,129.6
7.60514,129.9
7.60514,130.2
7.60514,130.5
7.60514,130.8
7.60514,131.1
7.60514,131.4
7.60514,131.7
7.60514,132
7.5631,132.3
7.5631,132.6
7.5631,132.9
7.5631,133.2
7.5631,133.5
7.5631,133.8
7.5631,134.1
7.5631,134.4
7.5631,134.7
7.52973,135
7.52973,135.3
7.52973,135.6
7.52973,135.9
7.52973,136.2
7.52973,136.5
7.52973,136.8
7.52973,137.1
7.52973,137.4
7.52973,137.7
7.50536,138
7.50536,138.3
7.50536,138.6
7.50536,138.9
7.50536,139.2
7.50536,139.5
7.50536,139.8
7.50536,140.1
7.50536,140.4
7.50536,140.7
7.49017,141
7.49017,141.3
7.49017,141.6
7.49017,141.9
7.49017,142.2
7.49017,142.5
7.49017,142.8
7.49017,143.1
7.49017,143.4
7.49017,143.7
7.49017,144
7.48408,144.3
7.48408,144.6
7.48408,144.9
7.48408,145.2
7.48408,145.5
7.48408,145.8
7.48408,146.1
7.48408,146.4
7.48408,146.7
7.48408,147
7.48703,147.3
7.48703,147.6
7.48703,147.9
7.48703,148.2
7.48703,148.5
7.48703,148.8
7.48703,149.1
7.48703,149.4
7.48703,149.7
7.49885,150
7.49885,150.3
7.49885,150.6
7.49885,150.9
7.49885,151.2
7.49885,151.5
7.49885,151.8
7.49885,152.1
7.49885,152.4
7.49885,152.7
7.51936,153
7.51936,153.3
7.51936,153.6
7.51936,153.9
7.51936,154.2
7.51936,154.5
7.51936,154.8
7.51936,155.1
7.51936,155.4
7.51936,155.7
7.51936,156
7.54817,156.3
7.54817,156.6
7.54817,156.9
7.54817,157.2
7.54817,157.5
7.54817,157.8
7.54817,158.1
7.54817,158.4
7.54817,158.7
7.58487,159
7.58487,159.3
7.58487,159.6
7.58487,159.9
7.58487,160.2
7.58487,160.5
7.58487,160.8
7.58487,161.1
7.58487,161.4
7.58487,161.7
7.62919,162
7.62919,162.3
7.62919,162.6
7.62919,162.9
7.62919,163.2
7.62919,163.5
7.62919,163.8
7.62919,164.1
7.62919,164.4
7.62919,164.7
7.68072,165
7.68072,165.3
7.68072,165.6
7.68072,165.9
7.68072,166.2
7.68072,166.5
7.68072,166.8
7.68072,167.1
7.68072,167.4
7.68072,167.7
7.68072,168
7.73915,168.3
7.73915,168.6
7.73915,168.9
7.73915,169.2
7.73915,169.5
7.73915,169.8
7.73915,170.1
7.73915,170.4
7.73915,170.7
7.73915,171
7.80392,171.3
7.80392,171.6
7.80392,171.9
7.80392,172.2
7.80392,172.5
7.80392,172.8
7.80392,173.1
7.80392,173.4
