V_Magnitude,arc_length
9.9772,0
9.9772,0.300003
9.9772,0.600006
9.9772,0.899994
9.9772,1.2
9.9772,1.5
9.9772,1.8
9.9772,2.10001
9.9772,2.39999
9.9772,2.7
9.9772,3
9.97289,3.3
9.97289,3.60001
9.97289,3.89999
9.97289,4.2
9.97289,4.5
9.97289,4.8
9.97289,5.10001
9.97289,5.39999
9.97289,5.7
9.97289,6
9.96788,6.3
9.96788,6.60001
9.96788,6.89999
9.96788,7.2
9.96788,7.5
9.96788,7.8
9.96788,8.10001
9.96788,8.39999
9.96788,8.7
9.96788,9
9.96788,9.3
9.96205,9.60001
9.96205,9.89999
9.96205,10.2
9.96205,10.5
9.96205,10.8
9.96205,11.1
9.96205,11.4
9.96205,11.7
9.96205,12
9.96205,12.3
9.95525,12.6
9.95525,12.9
9.95525,13.2
9.95525,13.5
9.95525,13.8
9.95525,14.1
9.95525,14.4
9.95525,14.7
9.95525,15
9.95525,15.3
9.95525,15.6
9.94732,15.9
9.94732,16.2
9.94732,16.5
9.94732,16.8
9.94732,17.1
9.94732,17.4
9.94732,17.7
9.94732,18
9.94732,18.3
9.94732,18.6
9.93809,18.9
9.93809,19.2
9.93809,19.5
9.93809,19.8
9.93809,20.1
9.93809,20.4
9.93809,20.7
9.93809,21
9.93809,21.3
9.93809,21.6
9.92734,21.9
9.92734,22.2
9.92734,22.5
9.92734,22.8
9.92734,23.1
9.92734,23.4
9.92734,23.7
9.92734,24
9.92734,24.3
9.92734,24.6
9.92734,24.9
9.91481,25.2
9.91481,25.5
9.91481,25.8
9.91481,26.1
9.91481,26.4
9.91481,26.7
9.91481,27
9.91481,27.3
9.91481,27.6
9.91481,27.9
9.90028,28.2
9.90028,28.5
9.90028,28.8
9.90028,29.1
9.90028,29.4
9.90028,29.7
9.90028,30
9.90028,30.3
9.90028,30.6
9.90028,30.9
9.90028,31.2
9.88347,31.5
9.88347,31.8
9.88347,32.1
9.88347,32.4
9.88347,32.7
9.88347,33
9.88347,33.3
9.88347,33.6
9.88347,33.9
9.88347,34.2
9.8641,34.5
9.8641,34.8
9.8641,35.1
9.8641,35.4
9.8641,35.7
9.8641,36
9.8641,36.3
9.8641,36.6
9.8641,36.9
9.8641,37.2
9.8418,37.5
9.8418,37.8
9.8418,38.1
9.8418,38.4
9.8418,38.7
9.8418,39
9.8418,39.3
9.8418,39.6
9.8418,39.9
9.8418,40.2
9.8418,40.5
9.8163,40.8
9.8163,41.1
9.8163,41.4
9.8163,41.7
9.8163,42
9.8163,42.3
9.8163,42.6
9.8163,42.9
9.8163,43.2
9.8163,43.5
9.78718,43.8
9.78718,44.1
9.78718,44.4
9.78718,44.7
9.78718,45
9.78718,45.3
9.78718,45.6
9.78718,45.9
9.78718,46.2
9.78718,46.5
9.78718,46.8
9.75414,47.1
9.75414,47.4
9.75414,47.7
9.75414,48
9.75414,48.3
9.75414,48.6
9.75414,48.9
9.75414,49.2
9.75414,49.5
9.75414,49.8
9.71679,50.1
9.71679,50.4
9.71679,50.7
9.71679,51
9.71679,51.3
9.71679,51.6
9.71679,51.9
9.71679,52.2
9.71679,52.5
9.71679,52.8
9.71679,53.1
9.67471,53.4
9.67471,53.7
9.67471,54
9.67471,54.3
9.67471,54.6
9.67471,54.9
9.67471,55.2
9.67471,55.5
9.67471,55.8
9.67471,56.1
9.62765,56.4
9.62765,56.7
9.62765,57
9.62765,57.3
9.62765,57.6
9.62765,57.9
9.62765,58.2
9.62765,58.5
9.62765,58.8
9.62765,59.1
9.57517,59.4
9.57517,59.7
9.57517,60
9.57517,60.3
9.57517,60.6
9.57517,60.9
9.57517,61.2
9.57517,61.5
9.57517,61.8
9.57517,62.1
9.57517,62.4
9.51688,62.7
9.51688,63
9.51688,63.3
9.51688,63.6
9.51688,63.9
9.51688,64.2
9.51688,64.5
9.51688,64.8
9.51688,65.1
9.51688,65.4
9.45245,65.7
9.45245,66
9.45245,66.3
9.45245,66.6
9.45245,66.9
9.45245,67.2
9.45245,67.5
9.45245,67.8
9.45245,68.1
9.45245,68.4
9.45245,68.7
9.38145,69
9.38145,69.3
9.38145,69.6
9.38145,69.9
9.38145,70.2
9.38145,70.5
9.38145,70.8
9.38145,71.1
9.38145,71.4
9.38145,71.7
9.30344,72
9.30344,72.3
9.30344,72.6
9.30344,72.9
9.30344,73.2
9.30344,73.5
9.30344,73.8
9.30344,74.1
9.30344,74.4
9.30344,74.7
9.21775,75
9.21775,75.3
9.21775,75.6
9.21775,75.9
9.21775,76.2
9.21775,76.5
9.21775,76.8
9.21775,77.1
9.21775,77.4
9.21775,77.7
9.21775,78
9.12402,78.3
9.12402,78.6
9.12402,78.9
9.12402,79.2
9.12402,79.5
9.12402,79.8
9.12402,80.1
9.12402,80.4
9.12402,80.7
9.12402,81
9.0226,81.3
9.0226,81.6
9.0226,81.9
9.0226,82.2
9.0226,82.5
9.0226,82.8
9.0226,83.1
9.0226,83.4
9.0226,83.7
9.0226,84
9.0226,84.3
8.91342,84.6
8.91342,84.9
8.91342,85.2
8.91342,85.5
8.91342,85.8
8.91342,86.1
8.91342,86.4
8.91342,86.7
8.91342,87
8.91342,87.3
8.79788,87.6
8.79788,87.9
8.79788,88.2
8.79788,88.5
8.79788,88.8
8.79788,89.1
8.79788,89.4
8.79788,89.7
8.79788,90
8.79788,90.3
8.79788,90.6
8.68035,90.9
8.68035,91.2
