V_Magnitude,arc_length
10.029,0
10.0142,0.300003
10.0142,0.600006
10.0142,0.899994
10.0142,1.2
10.0142,1.5
10.0142,1.8
10.0142,2.10001
10.0142,2.39999
10.0142,2.7
10.0142,3
10.0142,3.3
10.0142,3.60001
10.0142,3.89999
10.0142,4.2
10.0142,4.5
nan,4.8
nan,5.10001
nan,5.39999
nan,5.7
nan,6
nan,6.3
nan,6.60001
nan,6.89999
nan,7.2
nan,7.5
nan,7.8
nan,8.10001
nan,8.39999
nan,8.7
nan,9
nan,9.3
nan,9.60001
nan,9.89999
nan,10.2
nan,10.5
nan,10.8
nan,11.1
nan,11.4
nan,11.7
nan,12
nan,12.3
nan,12.6
nan,12.9
nan,13.2
nan,13.5
nan,13.8
nan,14.1
nan,14.4
nan,14.7
nan,15
nan,15.3
nan,15.6
nan,15.9
nan,16.2
nan,16.5
nan,16.8
nan,17.1
10.0142,17.4
10.0142,17.7
10.0142,18
10.0142,18.3
10.0142,18.6
10.0142,18.9
10.0142,19.2
10.0142,19.5
10.0142,19.8
10.0142,20.1
10.0142,20.4
10.0142,20.7
10.0142,21
10.0142,21.3
10.0142,21.6
10.0142,21.9
10.0142,22.2
10.0142,22.5
10.0142,22.8
10.0142,23.1
10.0142,23.4
10.0142,23.7
10.0142,24
10.0142,24.3
10.0142,24.6
10.0142,24.9
9.94305,25.2
9.94305,25.5
9.94305,25.8
9.94305,26.1
9.94305,26.4
9.94305,26.7
9.94305,27
9.94305,27.3
9.94305,27.6
9.94305,27.9
9.94305,28.2
9.94305,28.5
9.94305,28.8
9.94305,29.1
9.94305,29.4
9.94305,29.7
9.94305,30
9.94305,30.3
9.94305,30.6
9.94305,30.9
9.94305,31.2
9.94305,31.5
9.94305,31.8
9.94305,32.1
9.94305,32.4
9.94305,32.7
nan,33
nan,33.3
nan,33.6
nan,33.9
nan,34.2
nan,34.5
nan,34.8
nan,35.1
nan,35.4
nan,35.7
nan,36
nan,36.3
nan,36.6
nan,36.9
nan,37.2
nan,37.5
nan,37.8
nan,38.1
nan,38.4
nan,38.7
nan,39
nan,39.3
nan,39.6
nan,39.9
nan,40.2
nan,40.5
nan,40.8
nan,41.1
nan,41.4
nan,41.7
nan,42
nan,42.3
nan,42.6
nan,42.9
nan,43.2
nan,43.5
nan,43.8
nan,44.1
nan,44.4
nan,44.7
nan,45
nan,45.3
9.94305,45.6
9.94305,45.9
9.94305,46.2
9.94305,46.5
9.94305,46.8
9.94305,47.1
9.94305,47.4
9.94305,47.7
9.94305,48
9.94305,48.3
9.94305,48.6
9.94305,48.9
9.94305,49.2
9.94305,49.5
9.94305,49.8
9.66705,50.1
9.66705,50.4
9.66705,50.7
9.66705,51
9.66705,51.3
9.66705,51.6
9.66705,51.9
9.66705,52.2
9.66705,52.5
9.66705,52.8
9.66705,53.1
9.66705,53.4
9.66705,53.7
9.66705,54
9.66705,54.3
9.66705,54.6
nan,54.9
nan,55.2
nan,55.5
nan,55.8
