V_Magnitude,arc_length
9.95636,0
9.95636,0.300003
9.95636,0.600006
9.95636,0.899994
9.95636,1.2
9.95636,1.5
9.95636,1.8
9.95636,2.10001
9.95636,2.39999
9.95636,2.7
9.95636,3
9.95636,3.3
9.95636,3.60001
9.95636,3.89999
9.95636,4.2
9.95636,4.5
9.95636,4.8
9.95636,5.10001
9.95636,5.39999
9.95636,5.7
9.95636,6
9.94018,6.3
9.94018,6.60001
9.94018,6.89999
9.94018,7.2
9.94018,7.5
9.94018,7.8
9.94018,8.10001
9.94018,8.39999
9.94018,8.7
9.94018,9
9.94018,9.3
9.94018,9.60001
9.94018,9.89999
9.94018,10.2
9.94018,10.5
9.94018,10.8
9.94018,11.1
9.94018,11.4
9.94018,11.7
9.94018,12
9.94018,12.3
9.91957,12.6
9.91957,12.9
9.91957,13.2
9.91957,13.5
9.91957,13.8
9.91957,14.1
9.91957,14.4
9.91957,14.7
9.91957,15
9.91957,15.3
9.91957,15.6
9.91957,15.9
9.91957,16.2
9.91957,16.5
9.91957,16.8
9.91957,17.1
9.91957,17.4
9.91957,17.7
9.91957,18
9.91957,18.3
9.91957,18.6
9.89357,18.9
9.89357,19.2
9.89357,19.5
9.89357,19.8
9.89357,20.1
9.89357,20.4
9.89357,20.7
9.89357,21
9.89357,21.3
9.89357,21.6
9.89357,21.9
9.89357,22.2
9.89357,22.5
9.89357,22.8
9.89357,23.1
9.89357,23.4
9.89357,23.7
9.89357,24
9.89357,24.3
9.89357,24.6
9.89357,24.9
9.86092,25.2
9.86092,25.5
9.86092,25.8
9.86092,26.1
9.86092,26.4
9.86092,26.7
9.86092,27
9.86092,27.3
9.86092,27.6
9.86092,27.9
9.86092,28.2
9.86092,28.5
9.86092,28.8
9.86092,29.1
9.86092,29.4
9.86092,29.7
9.86092,30
9.86092,30.3
9.86092,30.6
9.86092,30.9
9.86092,31.2
9.82066,31.5
9.82066,31.8
9.82066,32.1
9.82066,32.4
9.82066,32.7
9.82066,33
9.82066,33.3
9.82066,33.6
9.82066,33.9
9.82066,34.2
9.82066,34.5
9.82066,34.8
9.82066,35.1
9.82066,35.4
9.82066,35.7
9.82066,36
9.82066,36.3
9.82066,36.6
9.82066,36.9
9.82066,37.2
9.77151,37.5
9.77151,37.8
9.77151,38.1
9.77151,38.4
9.77151,38.7
9.77151,39
9.77151,39.3
9.77151,39.6
9.77151,39.9
9.77151,40.2
9.77151,40.5
9.77151,40.8
9.77151,41.1
9.77151,41.4
9.77151,41.7
9.77151,42
9.77151,42.3
9.77151,42.6
9.77151,42.9
9.77151,43.2
9.77151,43.5
9.71229,43.8
9.71229,44.1
9.71229,44.4
9.71229,44.7
9.71229,45
9.71229,45.3
9.71229,45.6
9.71229,45.9
9.71229,46.2
9.71229,46.5
9.71229,46.8
9.71229,47.1
9.71229,47.4
9.71229,47.7
9.71229,48
9.71229,48.3
9.71229,48.6
9.71229,48.9
9.71229,49.2
9.71229,49.5
9.71229,49.8
9.64209,50.1
9.64209,50.4
9.64209,50.7
9.64209,51
9.64209,51.3
9.64209,51.6
9.64209,51.9
9.64209,52.2
9.64209,52.5
9.64209,52.8
9.64209,53.1
9.64209,53.4
9.64209,53.7
9.64209,54
9.64209,54.3
9.64209,54.6
9.64209,54.9
9.64209,55.2
9.64209,55.5
9.64209,55.8
9.64209,56.1
9.56015,56.4
9.56015,56.7
9.56015,57
9.56015,57.3
9.56015,57.6
9.56015,57.9
9.56015,58.2
9.56015,58.5
9.56015,58.8
9.56015,59.1
9.56015,59.4
9.56015,59.7
9.56015,60
9.56015,60.3
9.56015,60.6
9.56015,60.9
9.56015,61.2
9.56015,61.5
9.56015,61.8
9.56015,62.1
9.56015,62.4
9.46601,62.7
9.46601,63
9.46601,63.3
9.46601,63.6
9.46601,63.9
9.46601,64.2
9.46601,64.5
9.46601,64.8
9.46601,65.1
9.46601,65.4
9.46601,65.7
9.46601,66
9.46601,66.3
9.46601,66.6
9.46601,66.9
9.46601,67.2
9.46601,67.5
9.46601,67.8
9.46601,68.1
9.46601,68.4
9.46601,68.7
9.35936,69
9.35936,69.3
9.35936,69.6
9.35936,69.9
9.35936,70.2
9.35936,70.5
9.35936,70.8
9.35936,71.1
9.35936,71.4
9.35936,71.7
9.35936,72
9.35936,72.3
9.35936,72.6
9.35936,72.9
9.35936,73.2
9.35936,73.5
9.35936,73.8
9.35936,74.1
9.35936,74.4
9.35936,74.7
9.35936,75
9.24112,75.3
9.24112,75.6
9.24112,75.9
9.24112,76.2
9.24112,76.5
9.24112,76.8
9.24112,77.1
9.24112,77.4
9.24112,77.7
9.24112,78
9.24112,78.3
9.24112,78.6
9.24112,78.9
9.24112,79.2
9.24112,79.5
9.24112,79.8
9.24112,80.1
9.24112,80.4
9.24112,80.7
9.24112,81
9.11355,81.3
9.11355,81.6
9.11355,81.9
9.11355,82.2
9.11355,82.5
9.11355,82.8
9.11355,83.1
9.11355,83.4
9.11355,83.7
9.11355,84
9.11355,84.3
9.11355,84.6
9.11355,84.9
9.11355,85.2
9.11355,85.5
9.11355,85.8
9.11355,86.1
9.11355,86.4
9.11355,86.7
9.11355,87
9.11355,87.3
8.97798,87.6
8.97798,87.9
8.97798,88.2
8.97798,88.5
8.97798,88.8
8.97798,89.1
8.97798,89.4
8.97798,89.7
8.97798,90
8.97798,90.3
8.97798,90.6
8.97798,90.9
8.97798,91.2
8.97798,91.5
8.97798,91.8
8.97798,92.1
8.97798,92.4
8.97798,92.7
8.97798,93
8.97798,93.3
8.97798,93.6
8.84076,93.9
8.84076,94.2
8.84076,94.5
8.84076,94.8
8.84076,95.1
8.84076,95.4
8.84076,95.7
8.84076,96
8.84076,96.3
8.84076,96.6
8.84076,96.9
8.84076,97.2
8.84076,97.5
8.84076,97.8
8.84076,98.1
8.84076,98.4
8.84076,98.7
8.84076,99
8.84076,99.3
8.84076,99.6
8.84076,99.9
8.70566,100.2
8.70566,100.5
8.70566,100.8
8.70566,101.1
8.70566,101.4
8.70566,101.7
8.70566,102
8.70566,102.3
8.70566,102.6
8.70566,102.9
8.70566,103.2
8.70566,103.5
8.70566,103.8
8.70566,104.1
8.70566,104.4
8.70566,104.7
8.70566,105
8.70566,105.3
8.70566,105.6
8.70566,105.9
8.70566,106.2
8.57738,106.5
8.57738,106.8
8.57738,107.1
8.57738,107.4
8.57738,107.7
8.57738,108
8.57738,108.3
8.57738,108.6
8.57738,108.9
8.57738,109.2
8.57738,109.5
8.57738,109.8
8.57738,110.1
8.57738,110.4
8.57738,110.7
8.57738,111
8.57738,111.3
8.57738,111.6
8.57738,111.9
8.57738,112.2
8.57738,112.5
8.46282,112.8
8.46282,113.1
8.46282,113.4
8.46282,113.7
8.46282,114
8.46282,114.3
8.46282,114.6
8.46282,114.9
8.46282,115.2
8.46282,115.5
8.46282,115.8
8.46282,116.1
8.46282,116.4
8.46282,116.7
8.46282,117
8.46282,117.3
8.46282,117.6
8.46282,117.9
8.46282,118.2
8.46282,118.5
8.36521,118.8
8.36521,119.1
8.36521,119.4
8.36521,119.7
8.36521,120
8.36521,120.3
8.36521,120.6
8.36521,120.9
8.36521,121.2
8.36521,121.5
8.36521,121.8
8.36521,122.1
8.36521,122.4
8.36521,122.7
8.36521,123
8.36521,123.3
8.36521,123.6
8.36521,123.9
8.36521,124.2
8.36521,124.5
8.36521,124.8
8.28833,125.1
8.28833,125.4
8.28833,125.7
8.28833,126
8.28833,126.3
8.28833,126.6
8.28833,126.9
8.28833,127.2
8.28833,127.5
8.28833,127.8
8.28833,128.1
8.28833,128.4
8.28833,128.7
8.28833,129
8.28833,129.3
8.28833,129.6
8.28833,129.9
8.28833,130.2
8.28833,130.5
8.28833,130.8
8.28833,131.1
8.23505,131.4
8.23505,131.7
8.23505,132
8.23505,132.3
8.23505,132.6
8.23505,132.9
8.23505,133.2
8.23505,133.5
8.23505,133.8
8.23505,134.1
8.23505,134.4
8.23505,134.7
8.23505,135
8.23505,135.3
8.23505,135.6
8.23505,135.9
8.23505,136.2
8.23505,136.5
8.23505,136.8
8.23505,137.1
8.23505,137.4
8.20593,137.7
8.20593,138
8.20593,138.3
8.20593,138.6
8.20593,138.9
8.20593,139.2
8.20593,139.5
8.20593,139.8
8.20593,140.1
8.20593,140.4
8.20593,140.7
8.20593,141
8.20593,141.3
8.20593,141.6
8.20593,141.9
8.20593,142.2
8.20593,142.5
8.20593,142.8
8.20593,143.1
8.20593,143.4
8.20593,143.7
8.20141,144
8.20141,144.3
8.20141,144.6
8.20141,144.9
8.20141,145.2
8.20141,145.5
8.20141,145.8
8.20141,146.1
8.20141,146.4
8.20141,146.7
8.20141,147
8.20141,147.3
8.20141,147.6
8.20141,147.9
8.20141,148.2
8.20141,148.5
8.20141,148.8
8.20141,149.1
8.20141,149.4
8.20141,149.7
8.2212,150
8.2212,150.3
8.2212,150.6
8.2212,150.9
8.2212,151.2
8.2212,151.5
8.2212,151.8
8.2212,152.1
8.2212,152.4
8.2212,152.7
8.2212,153
8.2212,153.3
8.2212,153.6
8.2212,153.9
8.2212,154.2
8.2212,154.5
8.2212,154.8
8.2212,155.1
8.2212,155.4
8.2212,155.7
8.2212,156
8.26431,156.3
8.26431,156.6
8.26431,156.9
8.26431,157.2
8.26431,157.5
8.26431,157.8
8.26431,158.1
8.26431,158.4
8.26431,158.7
8.26431,159
8.26431,159.3
8.26431,159.6
8.26431,159.9
8.26431,160.2
