V_Magnitude,arc_length
10.0349,0
10.0342,0.300003
10.0342,0.600006
10.0342,0.899994
10.0342,1.2
10.0342,1.5
10.0342,1.8
10.0342,2.10001
10.0342,2.39999
10.0342,2.7
10.0342,3
10.0342,3.3
10.0342,3.60001
10.0342,3.89999
10.0342,4.2
10.0342,4.5
10.0342,4.8
10.0342,5.10001
10.0342,5.39999
10.0342,5.7
10.0342,6
10.0332,6.3
10.0332,6.60001
10.0332,6.89999
10.0332,7.2
10.0332,7.5
10.0332,7.8
10.0332,8.10001
10.0332,8.39999
10.0332,8.7
10.0332,9
10.0332,9.3
10.0332,9.60001
10.0332,9.89999
10.0332,10.2
10.0332,10.5
10.0332,10.8
10.0332,11.1
10.0332,11.4
10.0332,11.7
10.0332,12
10.0332,12.3
10.0318,12.6
10.0318,12.9
10.0318,13.2
10.0318,13.5
10.0318,13.8
10.0318,14.1
10.0318,14.4
10.0318,14.7
10.0318,15
10.0318,15.3
10.0318,15.6
10.0318,15.9
10.0318,16.2
10.0318,16.5
10.0318,16.8
10.0318,17.1
10.0318,17.4
10.0318,17.7
10.0318,18
10.0318,18.3
10.0318,18.6
10.0294,18.9
10.0294,19.2
10.0294,19.5
10.0294,19.8
10.0294,20.1
10.0294,20.4
10.0294,20.7
10.0294,21
10.0294,21.3
10.0294,21.6
10.0294,21.9
10.0294,22.2
10.0294,22.5
10.0294,22.8
10.0294,23.1
10.0294,23.4
10.0294,23.7
10.0294,24
10.0294,24.3
10.0294,24.6
10.0294,24.9
10.0255,25.2
10.0255,25.5
10.0255,25.8
10.0255,26.1
10.0255,26.4
10.0255,26.7
10.0255,27
10.0255,27.3
10.0255,27.6
10.0255,27.9
10.0255,28.2
10.0255,28.5
10.0255,28.8
10.0255,29.1
10.0255,29.4
10.0255,29.7
10.0255,30
10.0255,30.3
10.0255,30.6
10.0255,30.9
10.0255,31.2
10.0185,31.5
10.0185,31.8
10.0185,32.1
10.0185,32.4
10.0185,32.7
10.0185,33
10.0185,33.3
10.0185,33.6
10.0185,33.9
10.0185,34.2
10.0185,34.5
10.0185,34.8
10.0185,35.1
10.0185,35.4
10.0185,35.7
10.0185,36
10.0185,36.3
10.0185,36.6
10.0185,36.9
10.0185,37.2
10.0185,37.5
10.0064,37.8
10.0064,38.1
10.0064,38.4
10.0064,38.7
10.0064,39
10.0064,39.3
10.0064,39.6
10.0064,39.9
10.0064,40.2
10.0064,40.5
10.0064,40.8
10.0064,41.1
10.0064,41.4
10.0064,41.7
10.0064,42
10.0064,42.3
10.0064,42.6
10.0064,42.9
10.0064,43.2
10.0064,43.5
9.98569,43.8
9.98569,44.1
9.98569,44.4
9.98569,44.7
9.98569,45
9.98569,45.3
9.98569,45.6
9.98569,45.9
9.98569,46.2
9.98569,46.5
9.98569,46.8
9.98569,47.1
9.98569,47.4
9.98569,47.7
9.98569,48
9.98569,48.3
9.98569,48.6
9.98569,48.9
9.98569,49.2
9.98569,49.5
9.98569,49.8
9.95135,50.1
9.95135,50.4
9.95135,50.7
9.95135,51
9.95135,51.3
9.95135,51.6
9.95135,51.9
9.95135,52.2
9.95135,52.5
9.95135,52.8
9.95135,53.1
9.95135,53.4
9.95135,53.7
9.95135,54
9.95135,54.3
9.95135,54.6
9.95135,54.9
9.95135,55.2
9.95135,55.5
9.95135,55.8
9.95135,56.1
9.8964,56.4
9.8964,56.7
9.8964,57
9.8964,57.3
9.8964,57.6
9.8964,57.9
9.8964,58.2
9.8964,58.5
9.8964,58.8
9.8964,59.1
9.8964,59.4
9.8964,59.7
9.8964,60
9.8964,60.3
9.8964,60.6
9.8964,60.9
9.8964,61.2
9.8964,61.5
9.8964,61.8
9.8964,62.1
9.8964,62.4
9.8117,62.7
9.8117,63
9.8117,63.3
9.8117,63.6
9.8117,63.9
9.8117,64.2
9.8117,64.5
9.8117,64.8
9.8117,65.1
9.8117,65.4
9.8117,65.7
9.8117,66
9.8117,66.3
9.8117,66.6
9.8117,66.9
9.8117,67.2
9.8117,67.5
9.8117,67.8
9.8117,68.1
9.8117,68.4
9.8117,68.7
9.6854,69
9.6854,69.3
9.6854,69.6
9.6854,69.9
9.6854,70.2
9.6854,70.5
9.6854,70.8
9.6854,71.1
9.6854,71.4
9.6854,71.7
9.6854,72
9.6854,72.3
9.6854,72.6
9.6854,72.9
9.6854,73.2
9.6854,73.5
9.6854,73.8
9.6854,74.1
9.6854,74.4
9.6854,74.7
9.6854,75
9.50251,75.3
9.50251,75.6
9.50251,75.9
9.50251,76.2
9.50251,76.5
9.50251,76.8
9.50251,77.1
9.50251,77.4
9.50251,77.7
9.50251,78
9.50251,78.3
9.50251,78.6
9.50251,78.9
9.50251,79.2
9.50251,79.5
9.50251,79.8
9.50251,80.1
9.50251,80.4
9.50251,80.7
9.50251,81
9.24675,81.3
9.24675,81.6
9.24675,81.9
9.24675,82.2
9.24675,82.5
9.24675,82.8
9.24675,83.1
9.24675,83.4
9.24675,83.7
9.24675,84
9.24675,84.3
9.24675,84.6
9.24675,84.9
9.24675,85.2
9.24675,85.5
9.24675,85.8
9.24675,86.1
9.24675,86.4
9.24675,86.7
9.24675,87
9.24675,87.3
8.89792,87.6
8.89792,87.9
8.89792,88.2
8.89792,88.5
8.89792,88.8
8.89792,89.1
8.89792,89.4
8.89792,89.7
8.89792,90
8.89792,90.3
8.89792,90.6
8.89792,90.9
8.89792,91.2
8.89792,91.5
8.89792,91.8
8.89792,92.1
8.89792,92.4
8.89792,92.7
8.89792,93
8.89792,93.3
8.89792,93.6
8.37539,93.9
8.37539,94.2
8.37539,94.5
8.37539,94.8
8.37539,95.1
8.37539,95.4
8.37539,95.7
8.37539,96
8.37539,96.3
8.37539,96.6
8.37539,96.9
8.37539,97.2
8.37539,97.5
8.37539,97.8
8.37539,98.1
8.37539,98.4
8.37539,98.7
8.37539,99
8.37539,99.3
8.37539,99.6
8.37539,99.9
7.48652,100.2
7.48652,100.5
7.48652,100.8
7.48652,101.1
7.48652,101.4
7.48652,101.7
7.48652,102
7.48652,102.3
7.48652,102.6
7.48652,102.9
7.48652,103.2
7.48652,103.5
7.48652,103.8
7.48652,104.1
7.48652,104.4
7.48652,104.7
7.48652,105
7.48652,105.3
7.48652,105.6
7.48652,105.9
7.48652,106.2
7.03133,106.5
7.03133,106.8
7.03133,107.1
7.03133,107.4
7.03133,107.7
7.03133,108
7.03133,108.3
7.03133,108.6
7.03133,108.9
7.03133,109.2
7.03133,109.5
7.03133,109.8
7.03133,110.1
7.03133,110.4
7.03133,110.7
7.03133,111
7.03133,111.3
7.03133,111.6
7.03133,111.9
7.03133,112.2
7.03133,112.5
6.65145,112.8
6.65145,113.1
6.65145,113.4
6.65145,113.7
6.65145,114
6.65145,114.3
6.65145,114.6
6.65145,114.9
6.65145,115.2
6.65145,115.5
6.65145,115.8
6.65145,116.1
6.65145,116.4
6.65145,116.7
6.65145,117
6.65145,117.3
6.65145,117.6
6.65145,117.9
6.65145,118.2
6.65145,118.5
6.35348,118.8
6.35348,119.1
6.35348,119.4
6.35348,119.7
6.35348,120
6.35348,120.3
6.35348,120.6
6.35348,120.9
6.35348,121.2
6.35348,121.5
6.35348,121.8
6.35348,122.1
6.35348,122.4
6.35348,122.7
6.35348,123
6.35348,123.3
6.35348,123.6
6.35348,123.9
6.35348,124.2
6.35348,124.5
6.35348,124.8
6.13658,125.1
6.13658,125.4
6.13658,125.7
6.13658,126
6.13658,126.3
6.13658,126.6
6.13658,126.9
6.13658,127.2
6.13658,127.5
6.13658,127.8
6.13658,128.1
6.13658,128.4
6.13658,128.7
6.13658,129
6.13658,129.3
6.13658,129.6
6.13658,129.9
6.13658,130.2
6.13658,130.5
6.13658,130.8
6.13658,131.1
5.99621,131.4
5.99621,131.7
5.99621,132
5.99621,132.3
5.99621,132.6
5.99621,132.9
5.99621,133.2
5.99621,133.5
5.99621,133.8
5.99621,134.1
5.99621,134.4
5.99621,134.7
5.99621,135
5.99621,135.3
5.99621,135.6
5.99621,135.9
5.99621,136.2
5.99621,136.5
5.99621,136.8
5.99621,137.1
5.99621,137.4
5.92523,137.7
5.92523,138
5.92523,138.3
5.92523,138.6
5.92523,138.9
5.92523,139.2
5.92523,139.5
5.92523,139.8
5.92523,140.1
5.92523,140.4
5.92523,140.7
5.92523,141
5.92523,141.3
5.92523,141.6
5.92523,141.9
5.92523,142.2
5.92523,142.5
5.92523,142.8
5.92523,143.1
5.92523,143.4
5.92523,143.7
5.91516,144
5.91516,144.3
5.91516,144.6
5.91516,144.9
5.91516,145.2
5.91516,145.5
5.91516,145.8
5.91516,146.1
5.91516,146.4
5.91516,146.7
5.91516,147
5.91516,147.3
5.91516,147.6
5.91516,147.9
5.91516,148.2
5.91516,148.5
5.91516,148.8
5.91516,149.1
5.91516,149.4
5.91516,149.7
5.91516,150
5.95803,150.3
5.95803,150.6
5.95803,150.9
5.95803,151.2
5.95803,151.5
5.95803,151.8
5.95803,152.1
5.95803,152.4
5.95803,152.7
5.95803,153
5.95803,153.3
5.95803,153.6
5.95803,153.9
5.95803,154.2
5.95803,154.5
5.95803,154.8
5.95803,155.1
5.95803,155.4
5.95803,155.7
5.95803,156
6.0483,156.3
6.0483,156.6
6.0483,156.9
6.0483,157.2
6.0483,157.5
6.0483,157.8
6.0483,158.1
6.0483,158.4
6.0483,158.7
6.0483,159
6.0483,159.3
6.0483,159.6
6.0483,159.9
6.0483,160.2
6.0483,160.5
6.0483,160.8
