V_Magnitude,arc_length
9.95865,0
9.95865,0.300003
9.95865,0.600006
9.95865,0.899994
9.95865,1.2
9.95865,1.5
9.95865,1.8
9.95865,2.10001
9.95865,2.39999
9.95865,2.7
9.95865,3
9.95865,3.3
9.95865,3.60001
9.95865,3.89999
9.95865,4.2
9.95865,4.5
9.95865,4.8
9.95865,5.10001
9.95865,5.39999
9.95865,5.7
9.95865,6
9.96271,6.3
9.96271,6.60001
9.96271,6.89999
9.96271,7.2
9.96271,7.5
9.96271,7.8
9.96271,8.10001
9.96271,8.39999
9.96271,8.7
9.96271,9
9.96271,9.3
9.96271,9.60001
9.96271,9.89999
9.96271,10.2
9.96271,10.5
9.96271,10.8
9.96271,11.1
9.96271,11.4
9.96271,11.7
9.96271,12
9.96271,12.3
9.96271,12.6
9.96271,12.9
9.96271,13.2
9.96271,13.5
9.96271,13.8
9.96271,14.1
9.96271,14.4
9.96271,14.7
9.96271,15
9.96271,15.3
9.96271,15.6
9.96271,15.9
9.96271,16.2
9.96271,16.5
9.96271,16.8
9.96271,17.1
9.96271,17.4
9.96271,17.7
9.96068,18
9.96068,18.3
9.96068,18.6
9.96068,18.9
9.96068,19.2
9.96068,19.5
9.96068,19.8
9.96068,20.1
9.96068,20.4
9.96068,20.7
9.96068,21
9.96068,21.3
9.96068,21.6
9.96068,21.9
9.96068,22.2
9.96068,22.5
9.96068,22.8
9.96068,23.1
9.96068,23.4
9.96068,23.7
9.95741,24
9.95741,24.3
9.95741,24.6
9.95741,24.9
9.95741,25.2
9.95741,25.5
9.95741,25.8
9.95741,26.1
9.95741,26.4
9.95741,26.7
9.95741,27
9.95741,27.3
9.95741,27.6
9.95741,27.9
9.95741,28.2
9.95741,28.5
9.95741,28.8
9.95741,29.1
9.95741,29.4
9.95741,29.7
9.95741,30
9.98609,30.3
9.98609,30.6
9.98609,30.9
9.98609,31.2
9.98609,31.5
9.98609,31.8
9.98609,32.1
9.98609,32.4
9.98609,32.7
9.98609,33
9.98263,33.3
9.98263,33.6
9.98263,33.9
9.98263,34.2
9.98263,34.5
9.98263,34.8
9.98263,35.1
9.98263,35.4
9.98263,35.7
9.97781,36
9.97781,36.3
9.97781,36.6
9.97781,36.9
9.97781,37.2
9.97781,37.5
9.97781,37.8
9.97781,38.1
9.97781,38.4
9.97781,38.7
9.97781,39
9.97149,39.3
9.97149,39.6
9.97149,39.9
9.97149,40.2
9.97149,40.5
9.97149,40.8
9.97149,41.1
9.97149,41.4
9.97149,41.7
9.96336,42
9.96336,42.3
9.96336,42.6
9.96336,42.9
9.96336,43.2
9.96336,43.5
9.96336,43.8
9.96336,44.1
9.96336,44.4
9.96336,44.7
9.95293,45
9.95293,45.3
9.95293,45.6
9.95293,45.9
9.95293,46.2
9.95293,46.5
9.95293,46.8
9.95293,47.1
9.95293,47.4
9.95293,47.7
9.95293,48
9.93966,48.3
9.93966,48.6
9.93966,48.9
9.93966,49.2
9.93966,49.5
9.93966,49.8
9.93966,50.1
9.93966,50.4
9.93966,50.7
9.92292,51
9.92292,51.3
9.92292,51.6
9.92292,51.9
9.92292,52.2
9.92292,52.5
9.92292,52.8
9.92292,53.1
9.92292,53.4
9.92292,53.7
9.92292,54
9.90196,54.3
9.90196,54.6
9.90196,54.9
9.90196,55.2
9.90196,55.5
9.90196,55.8
9.90196,56.1
9.90196,56.4
9.90196,56.7
9.87591,57
9.87591,57.3
9.87591,57.6
9.87591,57.9
9.87591,58.2
9.87591,58.5
9.87591,58.8
9.87591,59.1
9.87591,59.4
9.87591,59.7
9.87591,60
9.8438,60.3
9.8438,60.6
9.8438,60.9
9.8438,61.2
9.8438,61.5
9.8438,61.8
9.8438,62.1
9.8438,62.4
9.8438,62.7
9.8438,63
9.80445,63.3
9.80445,63.6
9.80445,63.9
9.80445,64.2
9.80445,64.5
9.80445,64.8
9.80445,65.1
9.80445,65.4
9.80445,65.7
9.7565,66
9.7565,66.3
9.7565,66.6
9.7565,66.9
9.7565,67.2
9.7565,67.5
9.7565,67.8
9.7565,68.1
9.7565,68.4
9.7565,68.7
9.69836,69
9.69836,69.3
9.69836,69.6
9.69836,69.9
9.69836,70.2
9.69836,70.5
9.69836,70.8
9.69836,71.1
9.69836,71.4
9.69836,71.7
9.69836,72
9.62816,72.3
9.62816,72.6
9.62816,72.9
9.62816,73.2
9.62816,73.5
9.62816,73.8
9.62816,74.1
9.62816,74.4
9.62816,74.7
9.54385,75
9.54385,75.3
9.54385,75.6
9.54385,75.9
9.54385,76.2
9.54385,76.5
9.54385,76.8
9.54385,77.1
9.54385,77.4
9.54385,77.7
9.54385,78
9.44338,78.3
9.44338,78.6
9.44338,78.9
9.44338,79.2
9.44338,79.5
9.44338,79.8
9.44338,80.1
9.44338,80.4
9.44338,80.7
9.32481,81
9.32481,81.3
9.32481,81.6
9.32481,81.9
9.32481,82.2
9.32481,82.5
9.32481,82.8
9.32481,83.1
9.32481,83.4
9.32481,83.7
9.32481,84
9.18644,84.3
9.18644,84.6
9.18644,84.9
9.18644,85.2
9.18644,85.5
9.18644,85.8
9.18644,86.1
9.18644,86.4
9.18644,86.7
9.18644,87
9.02673,87.3
9.02673,87.6
9.02673,87.9
9.02673,88.2
9.02673,88.5
9.02673,88.8
9.02673,89.1
9.02673,89.4
9.02673,89.7
8.83695,90
8.83695,90.3
8.83695,90.6
8.83695,90.9
8.83695,91.2
8.83695,91.5
8.83695,91.8
8.83695,92.1
8.83695,92.4
8.83695,92.7
8.59073,93
8.59073,93.3
8.59073,93.6
8.59073,93.9
8.59073,94.2
8.59073,94.5
8.59073,94.8
8.59073,95.1
8.59073,95.4
8.59073,95.7
8.59073,96
8.28093,96.3
8.28093,96.6
8.28093,96.9
8.28093,97.2
8.28093,97.5
8.28093,97.8
8.28093,98.1
8.28093,98.4
8.28093,98.7
7.90311,99
7.90311,99.3
7.90311,99.6
7.90311,99.9
7.90311,100.2
7.90311,100.5
7.90311,100.8
7.90311,101.1
7.90311,101.4
7.90311,101.7
7.90311,102
7.51969,102.3
7.51969,102.6
7.51969,102.9
7.51969,103.2
7.51969,103.5
7.51969,103.8
7.51969,104.1
7.51969,104.4
7.51969,104.7
7.2814,105
7.2814,105.3
7.2814,105.6
7.2814,105.9
