V_Magnitude,arc_length
9.91969,0
9.91969,0.300003
9.91969,0.600006
9.91969,0.899994
9.91969,1.2
9.91969,1.5
9.91969,1.8
9.91969,2.10001
9.91969,2.39999
9.91969,2.7
9.91969,3
9.91969,3.3
9.91969,3.60001
9.91969,3.89999
9.91969,4.2
9.91969,4.5
9.91969,4.8
9.91969,5.10001
9.91969,5.39999
9.91969,5.7
9.86108,6
9.86108,6.3
9.86108,6.60001
9.86108,6.89999
9.86108,7.2
9.86108,7.5
9.86108,7.8
9.86108,8.10001
nan,8.39999
nan,8.7
nan,9
nan,9.3
nan,9.60001
nan,9.89999
nan,10.2
nan,10.5
nan,10.8
nan,11.1
nan,11.4
nan,11.7
nan,12
nan,12.3
nan,12.6
nan,12.9
nan,13.2
nan,13.5
nan,13.8
nan,14.1
nan,14.4
nan,14.7
nan,15
nan,15.3
nan,15.6
nan,15.9
nan,16.2
nan,16.5
nan,16.8
nan,17.1
nan,17.4
nan,17.7
nan,18
nan,18.3
nan,18.6
nan,18.9
nan,19.2
nan,19.5
nan,19.8
nan,20.1
9.86108,20.4
9.86108,20.7
9.86108,21
9.86108,21.3
9.86108,21.6
9.86108,21.9
9.86108,22.2
9.86108,22.5
9.86108,22.8
9.86108,23.1
9.86108,23.4
9.86108,23.7
9.86108,24
9.86108,24.3
9.86108,24.6
9.86108,24.9
9.86108,25.2
9.86108,25.5
9.86108,25.8
9.86108,26.1
9.86108,26.4
9.86108,26.7
9.86108,27
9.86108,27.3
9.86108,27.6
9.86108,27.9
9.86108,28.2
9.86108,28.5
9.86108,28.8
9.86108,29.1
9.86108,29.4
9.86108,29.7
9.719,30
9.719,30.3
9.719,30.6
9.719,30.9
9.719,31.2
9.719,31.5
9.719,31.8
9.719,32.1
nan,32.4
nan,32.7
nan,33
nan,33.3
nan,33.6
nan,33.9
nan,34.2
nan,34.5
nan,34.8
nan,35.1
nan,35.4
nan,35.7
nan,36
nan,36.3
nan,36.6
nan,36.9
nan,37.2
nan,37.5
nan,37.8
nan,38.1
nan,38.4
nan,38.7
nan,39
nan,39.3
nan,39.6
nan,39.9
nan,40.2
nan,40.5
nan,40.8
nan,41.1
nan,41.4
nan,41.7
nan,42
nan,42.3
nan,42.6
nan,42.9
nan,43.2
nan,43.5
nan,43.8
nan,44.1
9.719,44.4
9.719,44.7
9.719,45
9.719,45.3
9.719,45.6
9.719,45.9
9.719,46.2
9.719,46.5
9.719,46.8
9.719,47.1
9.719,47.4
9.719,47.7
9.719,48
9.719,48.3
9.719,48.6
9.719,48.9
9.719,49.2
9.719,49.5
9.719,49.8
9.719,50.1
9.719,50.4
9.719,50.7
9.719,51
9.719,51.3
9.719,51.6
9.719,51.9
9.719,52.2
9.719,52.5
9.719,52.8
9.719,53.1
9.719,53.4
9.719,53.7
9.44202,54
9.44202,54.3
9.44202,54.6
9.44202,54.9
9.44202,55.2
9.44202,55.5
9.44202,55.8
9.44202,56.1
nan,56.4
nan,56.7
nan,57
nan,57.3
nan,57.6
nan,57.9
nan,58.2
nan,58.5
nan,58.8
nan,59.1
nan,59.4
nan,59.7
nan,60
nan,60.3
nan,60.6
nan,60.9
nan,61.2
nan,61.5
nan,61.8
nan,62.1
nan,62.4
nan,62.7
nan,63
nan,63.3
nan,63.6
nan,63.9
nan,64.2
nan,64.5
nan,64.8
nan,65.1
nan,65.4
nan,65.7
nan,66
nan,66.3
nan,66.6
nan,66.9
nan,67.2
nan,67.5
nan,67.8
nan,68.1
9.44202,68.4
9.44202,68.7
9.44202,69
9.44202,69.3
9.44202,69.6
9.44202,69.9
9.44202,70.2
9.44202,70.5
9.44202,70.8
9.44202,71.1
9.44202,71.4
9.44202,71.7
9.44202,72
9.44202,72.3
9.44202,72.6
9.44202,72.9
9.44202,73.2
9.44202,73.5
9.44202,73.8
9.44202,74.1
9.44202,74.4
9.44202,74.7
9.44202,75
9.44202,75.3
9.44202,75.6
9.44202,75.9
9.44202,76.2
9.44202,76.5
9.44202,76.8
9.44202,77.1
9.44202,77.4
9.44202,77.7
9.02409,78
9.02409,78.3
9.02409,78.6
9.02409,78.9
9.02409,79.2
9.02409,79.5
9.02409,79.8
9.02409,80.1
nan,80.4
nan,80.7
nan,81
nan,81.3
nan,81.6
nan,81.9
nan,82.2
nan,82.5
nan,82.8
nan,83.1
nan,83.4
nan,83.7
nan,84
nan,84.3
nan,84.6
nan,84.9
nan,85.2
nan,85.5
nan,85.8
nan,86.1
nan,86.4
nan,86.7
nan,87
nan,87.3
nan,87.6
nan,87.9
nan,88.2
nan,88.5
nan,88.8
nan,89.1
nan,89.4
nan,89.7
nan,90
nan,90.3
nan,90.6
nan,90.9
nan,91.2
nan,91.5
nan,91.8
nan,92.1
9.02409,92.4
9.02409,92.7
9.02409,93
9.02409,93.3
9.02409,93.6
9.02409,93.9
9.02409,94.2
9.02409,94.5
9.02409,94.8
9.02409,95.1
9.02409,95.4
9.02409,95.7
9.02409,96
9.02409,96.3
9.02409,96.6
9.02409,96.9
9.02409,97.2
9.02409,97.5
9.02409,97.8
9.02409,98.1
9.02409,98.4
9.02409,98.7
9.02409,99
9.02409,99.3
9.02409,99.6
9.02409,99.9
9.02409,100.2
9.02409,100.5
9.02409,100.8
9.02409,101.1
9.02409,101.4
9.02409,101.7
8.54123,102
8.54123,102.3
8.54123,102.6
8.54123,102.9
8.54123,103.2
8.54123,103.5
8.54123,103.8
8.54123,104.1
nan,104.4
nan,104.7
nan,105
nan,105.3
nan,105.6
nan,105.9
nan,106.2
nan,106.5
nan,106.8
nan,107.1
nan,107.4
nan,107.7
nan,108
nan,108.3
nan,108.6
nan,108.9
nan,109.2
nan,109.5
nan,109.8
nan,110.1
nan,110.4
nan,110.7
nan,111
nan,111.3
nan,111.6
nan,111.9
nan,112.2
nan,112.5
nan,112.8
nan,113.1
nan,113.4
nan,113.7
nan,114
nan,114.3
nan,114.6
nan,114.9
nan,115.2
nan,115.5
nan,115.8
nan,116.1
8.54123,116.4
8.54123,116.7
8.54123,117
8.54123,117.3
8.54123,117.6
8.54123,117.9
8.54123,118.2
8.54123,118.5
8.54123,118.8
8.54123,119.1
8.54123,119.4
8.54123,119.7
8.54123,120
8.54123,120.3
8.54123,120.6
8.54123,120.9
8.54123,121.2
8.54123,121.5
8.54123,121.8
8.54123,122.1
8.54123,122.4
8.54123,122.7
8.54123,123
8.54123,123.3
8.54123,123.6
8.54123,123.9
8.54123,124.2
8.54123,124.5
8.54123,124.8
8.54123,125.1
8.54123,125.4
8.54123,125.7
8.20651,126
8.20651,126.3
8.20651,126.6
8.20651,126.9
8.20651,127.2
8.20651,127.5
8.20651,127.8
8.20651,128.1
nan,128.4
nan,128.7
nan,129
nan,129.3
nan,129.6
nan,129.9
nan,130.2
nan,130.5
nan,130.8
nan,131.1
nan,131.4
nan,131.7
nan,132
nan,132.3
nan,132.6
nan,132.9
nan,133.2
nan,133.5
nan,133.8
nan,134.1
nan,134.4
nan,134.7
nan,135
nan,135.3
nan,135.6
nan,135.9
nan,136.2
nan,136.5
nan,136.8
nan,137.1
nan,137.4
nan,137.7
nan,138
nan,138.3
nan,138.6
nan,138.9
nan,139.2
nan,139.5
nan,139.8
nan,140.1
8.20651,140.4
8.20651,140.7
8.20651,141
8.20651,141.3
8.20651,141.6
8.20651,141.9
8.20651,142.2
8.20651,142.5
8.20651,142.8
8.20651,143.1
8.20651,143.4
8.20651,143.7
8.20651,144
8.20651,144.3
8.20651,144.6
8.20651,144.9
8.20651,145.2
8.20651,145.5
8.20651,145.8
8.20651,146.1
8.20651,146.4
8.20651,146.7
8.20651,147
8.20651,147.3
8.20651,147.6
8.20651,147.9
8.20651,148.2
8.20651,148.5
8.20651,148.8
8.20651,149.1
8.20651,149.4
8.20651,149.7
8.17165,150
8.17165,150.3
8.17165,150.6
8.17165,150.9
8.17165,151.2
8.17165,151.5
8.17165,151.8
8.17165,152.1
nan,152.4
nan,152.7
nan,153
nan,153.3
nan,153.6
nan,153.9
nan,154.2
nan,154.5
nan,154.8
nan,155.1
nan,155.4
nan,155.7
nan,156
nan,156.3
nan,156.6
nan,156.9
nan,157.2
nan,157.5
nan,157.8
nan,158.1
nan,158.4
nan,158.7
nan,159
nan,159.3
nan,159.6
nan,159.9
nan,160.2
nan,160.5
nan,160.8
nan,161.1
nan,161.4
nan,161.7
nan,162
nan,162.3
nan,162.6
