V_Magnitude,arc_length
9.87154,0
9.87154,0.300003
9.87154,0.600006
9.87154,0.899994
9.87154,1.2
9.87154,1.5
9.87154,1.8
9.87154,2.10001
9.87154,2.39999
9.87154,2.7
9.87154,3
9.87154,3.3
9.87154,3.60001
9.87154,3.89999
9.87154,4.2
9.87154,4.5
9.87154,4.8
9.87154,5.10001
9.87154,5.39999
9.87154,5.7
9.87154,6
9.86384,6.3
9.86384,6.60001
9.86384,6.89999
9.86384,7.2
9.86384,7.5
9.86384,7.8
9.86384,8.10001
9.86384,8.39999
9.86384,8.7
9.86384,9
9.86384,9.3
9.86384,9.60001
9.86384,9.89999
9.86384,10.2
9.86384,10.5
9.86384,10.8
9.86384,11.1
9.86384,11.4
9.86384,11.7
9.86384,12
9.86384,12.3
9.86384,12.6
9.86384,12.9
9.86384,13.2
9.86384,13.5
9.86384,13.8
9.86384,14.1
9.86384,14.4
9.86384,14.7
9.86384,15
9.86384,15.3
9.86384,15.6
9.86384,15.9
9.86384,16.2
9.86384,16.5
9.86384,16.8
9.86384,17.1
9.86384,17.4
9.86384,17.7
9.86384,18
9.83781,18.3
9.83781,18.6
9.83781,18.9
9.83781,19.2
9.83781,19.5
9.83781,19.8
9.83781,20.1
9.83781,20.4
9.83781,20.7
9.83781,21
9.83781,21.3
9.83781,21.6
9.83781,21.9
9.83781,22.2
9.83781,22.5
9.83781,22.8
9.83781,23.1
9.83781,23.4
9.83781,23.7
9.83781,24
9.81805,24.3
9.81805,24.6
9.81805,24.9
9.81805,25.2
9.81805,25.5
9.81805,25.8
9.81805,26.1
9.81805,26.4
9.81805,26.7
9.80331,27
9.80331,27.3
9.80331,27.6
9.80331,27.9
9.80331,28.2
9.80331,28.5
9.80331,28.8
9.80331,29.1
9.80331,29.4
9.80331,29.7
9.80331,30
9.81891,30.3
9.81891,30.6
9.81891,30.9
9.81891,31.2
9.81059,31.5
9.81059,31.8
9.81059,32.1
9.81059,32.4
9.81059,32.7
9.81059,33
9.80132,33.3
9.80132,33.6
9.80132,33.9
9.80132,34.2
9.79129,34.5
9.79129,34.8
9.79129,35.1
9.79129,35.4
9.79129,35.7
9.79129,36
9.78064,36.3
9.78064,36.6
9.78064,36.9
9.78064,37.2
9.76933,37.5
9.76933,37.8
9.76933,38.1
9.76933,38.4
9.76933,38.7
9.76933,39
9.75734,39.3
9.75734,39.6
9.75734,39.9
9.75734,40.2
9.74464,40.5
9.74464,40.8
9.74464,41.1
9.74464,41.4
9.74464,41.7
9.74464,42
9.73125,42.3
9.73125,42.6
9.73125,42.9
9.73125,43.2
9.71712,43.5
9.71712,43.8
9.71712,44.1
9.71712,44.4
9.71712,44.7
9.71712,45
9.70218,45.3
9.70218,45.6
9.70218,45.9
9.70218,46.2
9.68647,46.5
9.68647,46.8
9.68647,47.1
9.68647,47.4
9.68647,47.7
9.68647,48
9.67001,48.3
9.67001,48.6
9.67001,48.9
9.67001,49.2
9.65273,49.5
9.65273,49.8
9.65273,50.1
9.65273,50.4
9.65273,50.7
9.63456,51
9.63456,51.3
9.63456,51.6
9.63456,51.9
9.63456,52.2
9.63456,52.5
9.61542,52.8
9.61542,53.1
9.61542,53.4
9.61542,53.7
9.61542,54
9.59545,54.3
9.59545,54.6
9.59545,54.9
9.59545,55.2
9.57458,55.5
9.57458,55.8
9.57458,56.1
9.57458,56.4
9.57458,56.7
9.55272,57
9.55272,57.3
9.55272,57.6
9.55272,57.9
9.55272,58.2
9.55272,58.5
9.52988,58.8
9.52988,59.1
9.52988,59.4
9.52988,59.7
9.50601,60
9.50601,60.3
9.50601,60.6
9.50601,60.9
9.50601,61.2
9.50601,61.5
9.48118,61.8
9.48118,62.1
9.48118,62.4
9.48118,62.7
9.45533,63
9.45533,63.3
9.45533,63.6
9.45533,63.9
9.45533,64.2
9.42834,64.5
9.42834,64.8
9.42834,65.1
9.42834,65.4
9.42834,65.7
9.42834,66
9.40021,66.3
9.40021,66.6
9.40021,66.9
9.40021,67.2
9.37085,67.5
9.37085,67.8
9.37085,68.1
9.37085,68.4
9.37085,68.7
9.37085,69
9.34016,69.3
9.34016,69.6
9.34016,69.9
9.34016,70.2
9.30817,70.5
9.30817,70.8
9.30817,71.1
9.30817,71.4
9.30817,71.7
9.30817,72
9.27479,72.3
9.27479,72.6
9.27479,72.9
9.27479,73.2
9.2399,73.5
9.2399,73.8
9.2399,74.1
9.2399,74.4
9.2399,74.7
9.20337,75
9.20337,75.3
9.20337,75.6
9.20337,75.9
9.20337,76.2
9.20337,76.5
9.16492,76.8
9.16492,77.1
9.16492,77.4
9.16492,77.7
9.16492,78
9.12414,78.3
9.12414,78.6
9.12414,78.9
9.12414,79.2
9.08107,79.5
9.08107,79.8
9.08107,80.1
9.08107,80.4
9.08107,80.7
9.03574,81
9.03574,81.3
9.03574,81.6
9.03574,81.9
9.03574,82.2
9.03574,82.5
8.98832,82.8
8.98832,83.1
8.98832,83.4
8.98832,83.7
8.93871,84
8.93871,84.3
8.93871,84.6
8.93871,84.9
8.93871,85.2
8.93871,85.5
8.88726,85.8
8.88726,86.1
8.88726,86.4
8.88726,86.7
8.83366,87
8.83366,87.3
8.83366,87.6
8.83366,87.9
8.83366,88.2
8.77832,88.5
8.77832,88.8
8.77832,89.1
8.77832,89.4
8.77832,89.7
8.77832,90
8.72283,90.3
8.72283,90.6
8.72283,90.9
8.72283,91.2
8.66674,91.5
8.66674,91.8
8.66674,92.1
8.66674,92.4
8.66674,92.7
8.66674,93
8.61011,93.3
8.61011,93.6
8.61011,93.9
8.61011,94.2
8.55507,94.5
8.55507,94.8
8.55507,95.1
8.55507,95.4
8.55507,95.7
8.55507,96
8.50087,96.3
8.50087,96.6
8.50087,96.9
8.50087,97.2
8.44924,97.5
8.44924,97.8
8.44924,98.1
8.44924,98.4
8.44924,98.7
8.40208,99
8.40208,99.3
8.40208,99.6
8.40208,99.9
8.40208,100.2
8.40208,100.5
8.3563,100.8
8.3563,101.1
8.3563,101.4
8.3563,101.7
8.3563,102
8.31149,102.3
8.31149,102.6
8.31149,102.9
8.31149,103.2
8.26812,103.5
8.26812,103.8
8.26812,104.1
8.26812,104.4
8.26812,104.7
8.22598,105
8.22598,105.3
8.22598,105.6
8.22598,105.9
8.22598,106.2
8.22598,106.5
8.18499,106.8
8.18499,107.1
8.18499,107.4
8.18499,107.7
8.14534,108
8.14534,108.3
8.14534,108.6
8.14534,108.9
8.14534,109.2
8.14534,109.5
8.10696,109.8
8.10696,110.1
8.10696,110.4
8.10696,110.7
8.06989,111
8.06989,111.3
8.06989,111.6
8.06989,111.9
8.06989,112.2
8.03418,112.5
8.03418,112.8
8.03418,113.1
8.03418,113.4
8.03418,113.7
8.03418,114
7.99974,114.3
7.99974,114.6
