V_Magnitude,arc_length
10.0362,0
10.0356,0.300003
10.0356,0.600006
10.0356,0.899994
10.0356,1.2
10.0356,1.5
10.0356,1.8
10.0356,2.10001
10.0356,2.39999
10.0356,2.7
10.0356,3
10.0356,3.3
10.0356,3.60001
10.0356,3.89999
10.0356,4.2
10.0356,4.5
10.0356,4.8
10.0356,5.10001
10.0356,5.39999
10.0356,5.7
10.0356,6
10.0347,6.3
10.0347,6.60001
10.0347,6.89999
10.0347,7.2
10.0347,7.5
10.0347,7.8
10.0347,8.10001
10.0347,8.39999
10.0347,8.7
10.0347,9
10.0347,9.3
10.0347,9.60001
10.0347,9.89999
10.0347,10.2
10.0347,10.5
10.0347,10.8
10.0347,11.1
10.0347,11.4
10.0347,11.7
10.0347,12
10.0347,12.3
10.0333,12.6
10.0333,12.9
10.0333,13.2
10.0333,13.5
10.0333,13.8
10.0333,14.1
10.0333,14.4
10.0333,14.7
10.0333,15
10.0333,15.3
10.0333,15.6
10.0333,15.9
10.0333,16.2
10.0333,16.5
10.0333,16.8
10.0333,17.1
10.0333,17.4
10.0333,17.7
10.0333,18
10.0333,18.3
10.0333,18.6
10.0312,18.9
10.0312,19.2
10.0312,19.5
10.0312,19.8
10.0312,20.1
10.0312,20.4
10.0312,20.7
10.0312,21
10.0312,21.3
10.0312,21.6
10.0312,21.9
10.0312,22.2
10.0312,22.5
10.0312,22.8
10.0312,23.1
10.0312,23.4
10.0312,23.7
10.0312,24
10.0312,24.3
10.0312,24.6
10.0312,24.9
10.0275,25.2
10.0275,25.5
10.0275,25.8
10.0275,26.1
10.0275,26.4
10.0275,26.7
10.0275,27
10.0275,27.3
10.0275,27.6
10.0275,27.9
10.0275,28.2
10.0275,28.5
10.0275,28.8
10.0275,29.1
10.0275,29.4
10.0275,29.7
10.0275,30
10.0275,30.3
10.0275,30.6
10.0275,30.9
10.0275,31.2
10.0211,31.5
10.0211,31.8
10.0211,32.1
10.0211,32.4
10.0211,32.7
10.0211,33
10.0211,33.3
10.0211,33.6
10.0211,33.9
10.0211,34.2
10.0211,34.5
10.0211,34.8
10.0211,35.1
10.0211,35.4
10.0211,35.7
10.0211,36
10.0211,36.3
10.0211,36.6
10.0211,36.9
10.0211,37.2
10.0099,37.5
10.0099,37.8
10.0099,38.1
10.0099,38.4
10.0099,38.7
10.0099,39
10.0099,39.3
10.0099,39.6
10.0099,39.9
10.0099,40.2
10.0099,40.5
10.0099,40.8
10.0099,41.1
10.0099,41.4
10.0099,41.7
10.0099,42
10.0099,42.3
10.0099,42.6
10.0099,42.9
10.0099,43.2
10.0099,43.5
9.99084,43.8
9.99084,44.1
9.99084,44.4
9.99084,44.7
9.99084,45
9.99084,45.3
9.99084,45.6
9.99084,45.9
9.99084,46.2
9.99084,46.5
9.99084,46.8
9.99084,47.1
9.99084,47.4
9.99084,47.7
9.99084,48
9.99084,48.3
9.99084,48.6
9.99084,48.9
9.99084,49.2
9.99084,49.5
9.99084,49.8
