V_Magnitude,arc_length
9.96437,0
9.96437,0.300003
9.96437,0.600006
9.96437,0.899994
9.96437,1.2
9.96437,1.5
9.96437,1.8
9.96437,2.10001
9.96437,2.39999
9.96437,2.7
9.96437,3
9.96437,3.3
9.96437,3.60001
9.96437,3.89999
9.96437,4.2
9.96437,4.5
9.96437,4.8
9.96437,5.10001
9.96437,5.39999
9.96437,5.7
9.97123,6
9.97123,6.3
9.97123,6.60001
9.97123,6.89999
9.97123,7.2
9.97123,7.5
9.97123,7.8
9.97123,8.10001
9.97123,8.39999
9.97123,8.7
9.97123,9
9.97123,9.3
9.97123,9.60001
9.97123,9.89999
9.97123,10.2
9.97123,10.5
9.97123,10.8
9.97123,11.1
9.97123,11.4
9.97123,11.7
9.97123,12
9.97123,12.3
9.97123,12.6
9.97123,12.9
9.97123,13.2
9.97123,13.5
9.97123,13.8
9.97123,14.1
9.97123,14.4
9.97123,14.7
9.97123,15
9.97123,15.3
9.97123,15.6
9.97123,15.9
9.97123,16.2
9.97123,16.5
9.97123,16.8
9.97123,17.1
9.97123,17.4
9.97123,17.7
9.97123,18
9.96879,18.3
9.96879,18.6
9.96879,18.9
9.96879,19.2
9.96879,19.5
9.96879,19.8
9.96879,20.1
9.96879,20.4
9.96879,20.7
9.96879,21
9.96879,21.3
9.96879,21.6
9.96879,21.9
9.96879,22.2
9.96879,22.5
9.96879,22.8
9.96879,23.1
9.96879,23.4
9.96879,23.7
9.96711,24
9.96711,24.3
9.96711,24.6
9.96711,24.9
9.96711,25.2
9.96711,25.5
9.96711,25.8
9.96711,26.1
9.96711,26.4
9.96711,26.7
9.96467,27
9.96467,27.3
9.96467,27.6
9.96467,27.9
9.96467,28.2
9.96467,28.5
9.96467,28.8
9.96467,29.1
9.96467,29.4
9.96467,29.7
9.96467,30
9.99205,30.3
9.99205,30.6
9.99205,30.9
9.99205,31.2
9.99074,31.5
9.99074,31.8
9.99074,32.1
9.99074,32.4
9.99074,32.7
9.99074,33
9.98886,33.3
9.98886,33.6
9.98886,33.9
9.98886,34.2
9.98886,34.5
9.98659,34.8
9.98659,35.1
9.98659,35.4
9.98659,35.7
9.984,36
9.984,36.3
9.984,36.6
9.984,36.9
9.984,37.2
9.984,37.5
9.98109,37.8
9.98109,38.1
9.98109,38.4
9.98109,38.7
9.98109,39
9.97782,39.3
9.97782,39.6
9.97782,39.9
9.97782,40.2
9.97416,40.5
9.97416,40.8
9.97416,41.1
9.97416,41.4
9.97416,41.7
9.97006,42
9.97006,42.3
9.97006,42.6
9.97006,42.9
9.97006,43.2
9.97006,43.5
9.96547,43.8
9.96547,44.1
9.96547,44.4
9.96547,44.7
9.96034,45
9.96034,45.3
9.96034,45.6
9.96034,45.9
9.96034,46.2
9.96034,46.5
9.9546,46.8
9.9546,47.1
