V_Magnitude,arc_length
9.94938,0
9.94938,0.300003
9.94938,0.600006
9.94938,0.899994
9.94938,1.2
9.94938,1.5
9.94938,1.8
9.94938,2.10001
9.94938,2.39999
9.94938,2.7
9.94938,3
9.94938,3.3
9.94938,3.60001
9.94938,3.89999
9.94938,4.2
9.94938,4.5
9.94938,4.8
9.94938,5.10001
9.94938,5.39999
9.94938,5.7
9.94938,6
9.93155,6.3
9.93155,6.60001
9.93155,6.89999
9.93155,7.2
9.93155,7.5
9.93155,7.8
9.93155,8.10001
9.93155,8.39999
9.93155,8.7
9.93155,9
9.93155,9.3
9.93155,9.60001
9.93155,9.89999
9.93155,10.2
9.93155,10.5
9.93155,10.8
9.93155,11.1
9.93155,11.4
9.93155,11.7
9.93155,12
9.93155,12.3
9.90902,12.6
9.90902,12.9
9.90902,13.2
9.90902,13.5
9.90902,13.8
9.90902,14.1
9.90902,14.4
9.90902,14.7
9.90902,15
9.90902,15.3
9.90902,15.6
9.90902,15.9
9.90902,16.2
9.90902,16.5
9.90902,16.8
9.90902,17.1
9.90902,17.4
9.90902,17.7
9.90902,18
9.90902,18.3
9.90902,18.6
9.88076,18.9
9.88076,19.2
9.88076,19.5
9.88076,19.8
9.88076,20.1
9.88076,20.4
9.88076,20.7
9.88076,21
9.88076,21.3
9.88076,21.6
9.88076,21.9
9.88076,22.2
9.88076,22.5
9.88076,22.8
9.88076,23.1
9.88076,23.4
9.88076,23.7
9.88076,24
9.88076,24.3
9.88076,24.6
9.88076,24.9
9.84571,25.2
9.84571,25.5
9.84571,25.8
9.84571,26.1
9.84571,26.4
9.84571,26.7
9.84571,27
9.84571,27.3
9.84571,27.6
9.84571,27.9
9.84571,28.2
9.84571,28.5
9.84571,28.8
9.84571,29.1
9.84571,29.4
9.84571,29.7
9.84571,30
9.84571,30.3
9.84571,30.6
9.84571,30.9
9.84571,31.2
9.8029,31.5
9.8029,31.8
9.8029,32.1
9.8029,32.4
9.8029,32.7
9.8029,33
9.8029,33.3
9.8029,33.6
9.8029,33.9
