V_Magnitude,arc_length
9.84051,0
9.84051,0.300003
9.84051,0.600006
9.84051,0.899994
9.84051,1.2
9.84051,1.5
9.84051,1.8
9.84051,2.10001
9.84051,2.39999
9.84051,2.7
9.84051,3
9.84051,3.3
9.84051,3.60001
9.84051,3.89999
9.84051,4.2
9.84051,4.5
9.84051,4.8
9.84051,5.10001
9.84051,5.39999
9.84051,5.7
9.80973,6
9.80973,6.3
9.80973,6.60001
9.80973,6.89999
9.80973,7.2
9.80973,7.5
9.80973,7.8
9.80973,8.10001
9.80973,8.39999
9.80973,8.7
9.80973,9
9.80973,9.3
9.80973,9.60001
9.80973,9.89999
9.80973,10.2
9.80973,10.5
9.80973,10.8
9.80973,11.1
9.80973,11.4
9.80973,11.7
9.80973,12
9.80973,12.3
9.80973,12.6
9.80973,12.9
9.80973,13.2
9.80973,13.5
9.80973,13.8
9.80973,14.1
9.80973,14.4
9.80973,14.7
9.80973,15
9.80973,15.3
9.80973,15.6
9.80973,15.9
9.80973,16.2
9.80973,16.5
9.80973,16.8
9.80973,17.1
9.80973,17.4
9.80973,17.7
9.80973,18
9.77571,18.3
9.77571,18.6
9.77571,18.9
9.77571,19.2
9.77571,19.5
9.77571,19.8
9.77571,20.1
9.77571,20.4
9.77571,20.7
9.77571,21
9.77571,21.3
9.77571,21.6
9.77571,21.9
9.77571,22.2
9.77571,22.5
9.77571,22.8
9.77571,23.1
9.77571,23.4
9.77571,23.7
9.77571,24
9.74691,24.3
9.74691,24.6
9.74691,24.9
9.74691,25.2
9.74691,25.5
9.74691,25.8
9.74691,26.1
9.74691,26.4
9.74691,26.7
9.74691,27
9.74691,27.3
9.74691,27.6
9.74691,27.9
9.74691,28.2
9.74691,28.5
9.74691,28.8
9.74691,29.1
9.74691,29.4
9.74691,29.7
9.7496,30
9.7496,30.3
9.7496,30.6
9.7496,30.9
9.7496,31.2
9.7496,31.5
9.7496,31.8
9.7496,32.1
9.7496,32.4
9.7496,32.7
9.7496,33
9.72954,33.3
9.72954,33.6
9.72954,33.9
9.72954,34.2
9.72954,34.5
9.72954,34.8
9.72954,35.1
9.72954,35.4
9.72954,35.7
9.72954,36
9.70706,36.3
9.70706,36.6
9.70706,36.9
9.70706,37.2
9.70706,37.5
9.70706,37.8
9.70706,38.1
9.70706,38.4
9.70706,38.7
9.68222,39
9.68222,39.3
9.68222,39.6
9.68222,39.9
9.68222,40.2
9.68222,40.5
9.68222,40.8
9.68222,41.1
9.68222,41.4
9.68222,41.7
9.68222,42
9.6549,42.3
9.6549,42.6
9.6549,42.9
9.6549,43.2
9.6549,43.5
9.6549,43.8
9.6549,44.1
9.6549,44.4
9.6549,44.7
9.62494,45
9.62494,45.3
9.62494,45.6
9.62494,45.9
9.62494,46.2
9.62494,46.5
9.62494,46.8
9.62494,47.1
9.62494,47.4
9.62494,47.7
9.62494,48
9.59219,48.3
9.59219,48.6
9.59219,48.9
9.59219,49.2
9.59219,49.5
9.59219,49.8
9.59219,50.1
9.59219,50.4
9.59219,50.7
9.59219,51
9.55653,51.3
9.55653,51.6
9.55653,51.9
9.55653,52.2
9.55653,52.5
9.55653,52.8
9.55653,53.1
9.55653,53.4
9.55653,53.7
9.51783,54
9.51783,54.3
9.51783,54.6
9.51783,54.9
9.51783,55.2
9.51783,55.5
9.51783,55.8
9.51783,56.1
9.51783,56.4
9.51783,56.7
9.51783,57
9.47604,57.3
9.47604,57.6
9.47604,57.9
9.47604,58.2
9.47604,58.5
9.47604,58.8
9.47604,59.1
9.47604,59.4
9.47604,59.7
9.47604,60
9.43113,60.3
9.43113,60.6
9.43113,60.9
9.43113,61.2
9.43113,61.5
9.43113,61.8
9.43113,62.1
9.43113,62.4
9.43113,62.7
9.38309,63
9.38309,63.3
9.38309,63.6
9.38309,63.9
9.38309,64.2
9.38309,64.5
9.38309,64.8
9.38309,65.1
9.38309,65.4
9.38309,65.7
9.38309,66
9.33192,66.3
9.33192,66.6
9.33192,66.9
9.33192,67.2
9.33192,67.5
9.33192,67.8
9.33192,68.1
9.33192,68.4
9.33192,68.7
9.27779,69
9.27779,69.3
9.27779,69.6
9.27779,69.9
9.27779,70.2
9.27779,70.5
9.27779,70.8
9.27779,71.1
9.27779,71.4
9.27779,71.7
9.27779,72
9.22058,72.3
9.22058,72.6
9.22058,72.9
9.22058,73.2
9.22058,73.5
9.22058,73.8
9.22058,74.1
9.22058,74.4
9.22058,74.7
9.22058,75
9.16059,75.3
9.16059,75.6
9.16059,75.9
9.16059,76.2
9.16059,76.5
9.16059,76.8
9.16059,77.1
9.16059,77.4
9.16059,77.7
9.09834,78
9.09834,78.3
9.09834,78.6
9.09834,78.9
9.09834,79.2
9.09834,79.5
9.09834,79.8
9.09834,80.1
9.09834,80.4
9.09834,80.7
9.09834,81
9.03383,81.3
9.03383,81.6
9.03383,81.9
9.03383,82.2
9.03383,82.5
9.03383,82.8
9.03383,83.1
9.03383,83.4
9.03383,83.7
9.03383,84
8.96736,84.3
8.96736,84.6
8.96736,84.9
8.96736,85.2
8.96736,85.5
8.96736,85.8
8.96736,86.1
8.96736,86.4
8.96736,86.7
8.89982,87
8.89982,87.3
8.89982,87.6
8.89982,87.9
8.89982,88.2
8.89982,88.5
8.89982,88.8
8.89982,89.1
8.89982,89.4
8.89982,89.7
8.89982,90
8.83105,90.3
8.83105,90.6
8.83105,90.9
8.83105,91.2
8.83105,91.5
8.83105,91.8
8.83105,92.1
8.83105,92.4
8.83105,92.7
8.76197,93
8.76197,93.3
8.76197,93.6
8.76197,93.9
8.76197,94.2
8.76197,94.5
8.76197,94.8
8.76197,95.1
8.76197,95.4
8.76197,95.7
8.76197,96
8.69342,96.3
8.69342,96.6
8.69342,96.9
8.69342,97.2
8.69342,97.5
8.69342,97.8
8.69342,98.1
8.69342,98.4
8.69342,98.7
8.69342,99
8.6255,99.3
8.6255,99.6
8.6255,99.9
8.6255,100.2
8.6255,100.5
8.6255,100.8
8.6255,101.1
8.6255,101.4
8.6255,101.7
8.55902,102
8.55902,102.3
8.55902,102.6
8.55902,102.9
8.55902,103.2
8.55902,103.5
8.55902,103.8
8.55902,104.1
8.55902,104.4
8.55902,104.7
8.55902,105
8.49431,105.3
8.49431,105.6
8.49431,105.9
8.49431,106.2
8.49431,106.5
8.49431,106.8
8.49431,107.1
8.49431,107.4
8.49431,107.7
8.49431,108
8.43214,108.3
8.43214,108.6
8.43214,108.9
8.43214,109.2
8.43214,109.5
8.43214,109.8
8.43214,110.1
8.43214,110.4
8.43214,110.7
8.37309,111
8.37309,111.3
8.37309,111.6
8.37309,111.9
8.37309,112.2
8.37309,112.5
8.37309,112.8
8.37309,113.1
8.37309,113.4
8.37309,113.7
8.37309,114
8.31709,114.3
8.31709,114.6
8.31709,114.9
8.31709,115.2
8.31709,115.5
8.31709,115.8
8.31709,116.1
8.31709,116.4
8.31709,116.7
8.26495,117
8.26495,117.3
8.26495,117.6
8.26495,117.9
8.26495,118.2
8.26495,118.5
8.26495,118.8
8.26495,119.1
8.26495,119.4
8.26495,119.7
8.26495,120
8.21746,120.3
8.21746,120.6
8.21746,120.9
8.21746,121.2
8.21746,121.5
8.21746,121.8
8.21746,122.1
8.21746,122.4
8.21746,122.7
8.21746,123
8.17467,123.3
8.17467,123.6
8.17467,123.9
8.17467,124.2
8.17467,124.5
8.17467,124.8
8.17467,125.1
8.17467,125.4
8.17467,125.7
8.13713,126
8.13713,126.3
8.13713,126.6
8.13713,126.9
8.13713,127.2
8.13713,127.5
8.13713,127.8
8.13713,128.1
8.13713,128.4
8.13713,128.7
8.13713,129
8.10493,129.3
8.10493,129.6
8.10493,129.9
8.10493,130.2
8.10493,130.5
8.10493,130.8
8.10493,131.1
8.10493,131.4
8.10493,131.7
8.10493,132
8.07833,132.3
8.07833,132.6
8.07833,132.9
8.07833,133.2
8.07833,133.5
8.07833,133.8
8.07833,134.1
8.07833,134.4
8.07833,134.7
8.05767,135
8.05767,135.3
8.05767,135.6
8.05767,135.9
8.05767,136.2
8.05767,136.5
8.05767,136.8
8.05767,137.1
8.05767,137.4
8.05767,137.7
8.05767,138
8.04296,138.3
8.04296,138.6
8.04296,138.9
8.04296,139.2
8.04296,139.5
8.04296,139.8
8.04296,140.1
8.04296,140.4
8.04296,140.7
8.03439,141
8.03439,141.3
8.03439,141.6
8.03439,141.9
8.03439,142.2
8.03439,142.5
8.03439,142.8
8.03439,143.1
8.03439,143.4
8.03439,143.7
8.03439,144
8.03183,144.3
8.03183,144.6
8.03183,144.9
8.03183,145.2
8.03183,145.5
8.03183,145.8
8.03183,146.1
8.03183,146.4
8.03183,146.7
8.03183,147
8.03533,147.3
8.03533,147.6
8.03533,147.9
8.03533,148.2
8.03533,148.5
8.03533,148.8
8.03533,149.1
8.03533,149.4
8.03533,149.7
8.04477,150
8.04477,150.3
8.04477,150.6
8.04477,150.9
8.04477,151.2
8.04477,151.5
8.04477,151.8
8.04477,152.1
8.04477,152.4
8.04477,152.7
8.04477,153
8.06005,153.3
8.06005,153.6
8.06005,153.9
8.06005,154.2
8.06005,154.5
8.06005,154.8
8.06005,155.1
8.06005,155.4
8.06005,155.7
8.06005,156
8.08087,156.3
8.08087,156.6
