V_Magnitude,arc_length
9.87794,0
9.87794,0.300003
9.87794,0.600006
9.87794,0.899994
9.87794,1.2
9.87794,1.5
9.87794,1.8
9.87794,2.10001
9.87794,2.39999
9.87794,2.7
9.87794,3
9.87794,3.3
9.87794,3.60001
9.87794,3.89999
9.87794,4.2
9.87794,4.5
9.87794,4.8
9.87794,5.10001
9.87794,5.39999
9.87794,5.7
9.87794,6
9.89119,6.3
9.89119,6.60001
9.89119,6.89999
9.89119,7.2
9.89119,7.5
9.89119,7.8
9.89119,8.10001
9.89119,8.39999
9.89119,8.7
9.89119,9
9.89119,9.3
9.89119,9.60001
9.89119,9.89999
9.89119,10.2
9.89119,10.5
9.89119,10.8
9.89119,11.1
9.89119,11.4
9.89119,11.7
9.89119,12
9.89119,12.3
9.89119,12.6
9.89119,12.9
9.89119,13.2
9.89119,13.5
9.89119,13.8
9.89119,14.1
9.89119,14.4
9.89119,14.7
9.89119,15
9.89119,15.3
9.89119,15.6
9.89119,15.9
9.89119,16.2
9.89119,16.5
9.89119,16.8
9.89119,17.1
9.89119,17.4
9.89119,17.7
9.89119,18
9.88453,18.3
9.88453,18.6
9.88453,18.9
9.88453,19.2
9.88453,19.5
9.88453,19.8
9.88453,20.1
9.88453,20.4
9.88453,20.7
9.88453,21
9.88453,21.3
9.88453,21.6
9.88453,21.9
9.88453,22.2
9.88453,22.5
9.88453,22.8
9.88453,23.1
9.88453,23.4
9.88453,23.7
9.88453,24
9.87624,24.3
9.87624,24.6
9.87624,24.9
9.87624,25.2
9.87624,25.5
9.87624,25.8
9.87624,26.1
9.87624,26.4
9.87624,26.7
9.86963,27
9.86963,27.3
9.86963,27.6
9.86963,27.9
9.86963,28.2
9.86963,28.5
9.86963,28.8
9.86963,29.1
9.86963,29.4
9.86963,29.7
9.86963,30
9.89166,30.3
9.89166,30.6
9.89166,30.9
9.89166,31.2
9.88796,31.5
9.88796,31.8
9.88796,32.1
9.88796,32.4
9.88796,32.7
9.88796,33
9.88353,33.3
9.88353,33.6
9.88353,33.9
9.88353,34.2
9.87855,34.5
9.87855,34.8
9.87855,35.1
9.87855,35.4
9.87855,35.7
9.87855,36
9.87318,36.3
9.87318,36.6
9.87318,36.9
9.87318,37.2
9.86738,37.5
9.86738,37.8
9.86738,38.1
9.86738,38.4
9.86738,38.7
9.86738,39
9.86116,39.3
9.86116,39.6
9.86116,39.9
9.86116,40.2
9.85449,40.5
9.85449,40.8
9.85449,41.1
9.85449,41.4
9.85449,41.7
9.85449,42
9.84741,42.3
9.84741,42.6
9.84741,42.9
9.84741,43.2
9.83979,43.5
9.83979,43.8
9.83979,44.1
9.83979,44.4
9.83979,44.7
9.83979,45
9.83155,45.3
9.83155,45.6
9.83155,45.9
9.83155,46.2
9.82282,46.5
9.82282,46.8
9.82282,47.1
9.82282,47.4
9.82282,47.7
9.82282,48
9.81369,48.3
9.81369,48.6
9.81369,48.9
9.81369,49.2
9.80403,49.5
9.80403,49.8
9.80403,50.1
9.80403,50.4
9.80403,50.7
9.79358,51
9.79358,51.3
9.79358,51.6
9.79358,51.9
9.79358,52.2
9.79358,52.5
9.78239,52.8
9.78239,53.1
9.78239,53.4
9.78239,53.7
9.78239,54
9.7709,54.3
9.7709,54.6
9.7709,54.9
9.7709,55.2
9.75878,55.5
9.75878,55.8
9.75878,56.1
9.75878,56.4
9.75878,56.7
9.74575,57
9.74575,57.3
9.74575,57.6
9.74575,57.9
9.74575,58.2
9.74575,58.5
9.73205,58.8
9.73205,59.1
9.73205,59.4
9.73205,59.7
9.71754,60
9.71754,60.3
9.71754,60.6
9.71754,60.9
9.71754,61.2
9.71754,61.5
9.70283,61.8
9.70283,62.1
9.70283,62.4
9.70283,62.7
9.6876,63
9.6876,63.3
9.6876,63.6
9.6876,63.9
9.6876,64.2
9.6713,64.5
9.6713,64.8
9.6713,65.1
9.6713,65.4
9.6713,65.7
9.6713,66
9.65435,66.3
9.65435,66.6
9.65435,66.9
9.65435,67.2
9.63639,67.5
9.63639,67.8
9.63639,68.1
9.63639,68.4
9.63639,68.7
9.63639,69
9.61723,69.3
9.61723,69.6
9.61723,69.9
9.61723,70.2
9.59753,70.5
9.59753,70.8
9.59753,71.1
9.59753,71.4
9.59753,71.7
9.59753,72
9.57698,72.3
9.57698,72.6
9.57698,72.9
9.57698,73.2
9.55587,73.5
9.55587,73.8
9.55587,74.1
9.55587,74.4
9.55587,74.7
9.53375,75
9.53375,75.3
9.53375,75.6
9.53375,75.9
9.53375,76.2
9.53375,76.5
9.50984,76.8
9.50984,77.1
9.50984,77.4
9.50984,77.7
9.50984,78
9.48506,78.3
9.48506,78.6
9.48506,78.9
9.48506,79.2
9.4601,79.5
9.4601,79.8
9.4601,80.1
9.4601,80.4
9.4601,80.7
9.43442,81
9.43442,81.3
9.43442,81.6
9.43442,81.9
9.43442,82.2
9.43442,82.5
9.40727,82.8
9.40727,83.1
9.40727,83.4
9.40727,83.7
9.37943,84
9.37943,84.3
9.37943,84.6
9.37943,84.9
9.37943,85.2
9.37943,85.5
9.34973,85.8
9.34973,86.1
9.34973,86.4
9.34973,86.7
9.31953,87
9.31953,87.3
9.31953,87.6
9.31953,87.9
9.31953,88.2
9.28858,88.5
9.28858,88.8
9.28858,89.1
9.28858,89.4
9.28858,89.7
9.28858,90
9.25501,90.3
9.25501,90.6
9.25501,90.9
9.25501,91.2
9.21998,91.5
9.21998,91.8
9.21998,92.1
9.21998,92.4
9.21998,92.7
9.21998,93
9.18415,93.3
9.18415,93.6
9.18415,93.9
9.18415,94.2
9.146,94.5
9.146,94.8
9.146,95.1
9.146,95.4
9.146,95.7
9.146,96
9.10927,96.3
9.10927,96.6
9.10927,96.9
9.10927,97.2
9.07177,97.5
9.07177,97.8
9.07177,98.1
9.07177,98.4
9.07177,98.7
9.03019,99
9.03019,99.3
9.03019,99.6
9.03019,99.9
9.03019,100.2
9.03019,100.5
8.98927,100.8
8.98927,101.1
8.98927,101.4
8.98927,101.7
8.98927,102
8.94757,102.3
8.94757,102.6
8.94757,102.9
8.94757,103.2
8.90256,103.5
8.90256,103.8
8.90256,104.1
8.90256,104.4
8.90256,104.7
8.85936,105
8.85936,105.3
8.85936,105.6
8.85936,105.9
8.85936,106.2
8.85936,106.5
8.81824,106.8
8.81824,107.1
8.81824,107.4
8.81824,107.7
8.77376,108
8.77376,108.3
8.77376,108.6
8.77376,108.9
8.77376,109.2
8.77376,109.5
8.73219,109.8
8.73219,110.1
8.73219,110.4
8.73219,110.7
8.6912,111
8.6912,111.3
8.6912,111.6
8.6912,111.9
8.6912,112.2
8.65033,112.5
8.65033,112.8
8.65033,113.1
8.65033,113.4
8.65033,113.7
8.65033,114
8.61265,114.3
8.61265,114.6
8.61265,114.9
8.61265,115.2
8.57582,115.5
8.57582,115.8
8.57582,116.1
8.57582,116.4
8.57582,116.7
8.57582,117
8.53921,117.3
8.53921,117.6
8.53921,117.9
8.53921,118.2
8.50451,118.5
8.50451,118.8
8.50451,119.1
8.50451,119.4
8.50451,119.7
8.50451,120
8.47176,120.3
8.47176,120.6
8.47176,120.9
8.47176,121.2
8.44066,121.5
8.44066,121.8
8.44066,122.1
8.44066,122.4
8.44066,122.7
8.41346,123
8.41346,123.3
8.41346,123.6
8.41346,123.9
8.41346,124.2
8.41346,124.5
8.38908,124.8
8.38908,125.1
8.38908,125.4
8.38908,125.7
8.38908,126
8.36601,126.3
8.36601,126.6
8.36601,126.9
8.36601,127.2
8.34287,127.5
8.34287,127.8
8.34287,128.1
8.34287,128.4
8.34287,128.7
8.31965,129
8.31965,129.3
8.31965,129.6
8.31965,129.9
8.31965,130.2
8.31965,130.5
8.29974,130.8
8.29974,131.1
8.29974,131.4
8.29974,131.7
8.28297,132
8.28297,132.3
8.28297,132.6
8.28297,132.9
8.28297,133.2
8.28297,133.5
8.2681,133.8
8.2681,134.1
8.2681,134.4
8.2681,134.7
8.25193,135
8.25193,135.3
8.25193,135.6
8.25193,135.9
8.25193,136.2
8.23829,136.5
8.23829,136.8
8.23829,137.1
8.23829,137.4
8.23829,137.7
8.23829,138
8.2279,138.3
8.2279,138.6
8.2279,138.9
8.2279,139.2
8.22012,139.5
8.22012,139.8
8.22012,140.1
8.22012,140.4
8.22012,140.7
8.22012,141
8.21492,141.3
8.21492,141.6
8.21492,141.9
8.21492,142.2
8.21218,142.5
8.21218,142.8
8.21218,143.1
8.21218,143.4
8.21218,143.7
8.21218,144
8.21177,144.3
8.21177,144.6
8.21177,144.9
8.21177,145.2
8.21286,145.5
8.21286,145.8
8.21286,146.1
8.21286,146.4
8.21286,146.7
8.21525,147
8.21525,147.3
8.21525,147.6
8.21525,147.9
8.21525,148.2
8.21525,148.5
8.21829,148.8
8.21829,149.1
8.21829,149.4
8.21829,149.7
8.22183,150
8.22183,150.3
8.22183,150.6
8.22183,150.9
8.22183,151.2
8.22726,151.5
8.22726,151.8
8.22726,152.1
8.22726,152.4
8.22726,152.7
8.23525,153
8.23525,153.3
8.23525,153.6
8.23525,153.9
8.23525,154.2
8.23525,154.5
8.24569,154.8
8.24569,155.1
8.24569,155.4
8.24569,155.7
8.25939,156
8.25939,156.3
8.25939,156.6
8.25939,156.9
8.25939,157.2
8.25939,157.5
8.2767,157.8
8.2767,158.1
8.2767,158.4
8.2767,158.7
8.29344,159
8.29344,159.3
8.29344,159.6
8.29344,159.9
8.29344,160.2
8.31109,160.5
8.31109,160.8
8.31109,161.1
8.31109,161.4
8.31109,161.7
8.31109,162
8.33006,162.3
8.33006,162.6
8.33006,162.9
8.33006,163.2
8.34916,163.5
8.34916,163.8
8.34916,164.1
8.34916,164.4
8.34916,164.7
8.34916,165
8.37011,165.3
8.37011,165.6
8.37011,165.9
8.37011,166.2
8.39375,166.5
8.39375,166.8
8.39375,167.1
8.39375,167.4
8.39375,167.7
8.39375,168
8.41993,168.3
8.41993,168.6
8.41993,168.9
8.41993,169.2
8.44825,169.5
8.44825,169.8
8.44825,170.1
8.44825,170.4
8.44825,170.7
8.47666,171
8.47666,171.3
8.47666,171.6
8.47666,171.9
8.47666,172.2
8.47666,172.5
8.50608,172.8
8.50608,173.1
8.50608,173.4
8.50608,173.7
8.50608,174
8.53805,174.3
8.53805,174.6
8.53805,174.9
8.53805,175.2
8.57171,175.5
8.57171,175.8
8.57171,176.1
8.57171,176.4
8.57171,176.7
8.60734,177
8.60734,177.3
8.60734,177.6
8.60734,177.9
8.60734,178.2
8.60734,178.5
8.64146,178.8
8.64146,179.1
8.64146,179.4
8.64146,179.7
8.67611,180
8.67611,180.3
8.67611,180.6
8.67611,180.9
8.67611,181.2
8.67611,181.5
8.7135,181.8
8.7135,182.1
8.7135,182.4
8.7135,182.7
8.75109,183
8.75109,183.3
8.75109,183.6
8.75109,183.9
8.75109,184.2
8.78956,184.5
8.78956,184.8
8.78956,185.1
8.78956,185.4
8.78956,185.7
8.78956,186
8.83152,186.3
8.83152,186.6
8.83152,186.9
8.83152,187.2
8.87129,187.5
8.87129,187.8
8.87129,188.1
8.87129,188.4
8.87129,188.7
8.87129,189
8.91161,189.3
8.91161,189.6
8.91161,189.9
8.91161,190.2
8.95432,190.5
8.95432,190.8
8.95432,191.1
8.95432,191.4
8.95432,191.7
8.95432,192
8.99373,192.3
8.99373,192.6
8.99373,192.9
8.99373,193.2
9.03326,193.5
9.03326,193.8
9.03326,194.1
9.03326,194.4
9.03326,194.7
9.07489,195
9.07489,195.3
9.07489,195.6
9.07489,195.9
9.07489,196.2
9.07489,196.5
9.1141,196.8
9.1141,197.1
9.1141,197.4
9.1141,197.7
9.1141,198
9.15132,198.3
9.15132,198.6
9.15132,198.9
9.15132,199.2
9.18852,199.5
9.18852,199.8
9.18852,200.1
9.18852,200.4
9.18852,200.7
9.22561,201
9.22561,201.3
9.22561,201.6
9.22561,201.9
9.22561,202.2
9.22561,202.5
9.26119,202.8
9.26119,203.1
9.26119,203.4
9.26119,203.7
9.29485,204
9.29485,204.3
9.29485,204.6
9.29485,204.9
9.29485,205.2
9.29485,205.5
9.32613,205.8
9.32613,206.1
9.32613,206.4
9.32613,206.7
9.35696,207
9.35696,207.3
9.35696,207.6
9.35696,207.9
9.35696,208.2
9.38744,208.5
9.38744,208.8
9.38744,209.1
9.38744,209.4
9.38744,209.7
9.38744,210
9.4162,210.3
9.4162,210.6
9.4162,210.9
9.4162,211.2
9.44336,211.5
9.44336,211.8
9.44336,212.1
9.44336,212.4
9.44336,212.7
9.44336,213
9.46913,213.3
9.46913,213.6
9.46913,213.9
9.46913,214.2
9.49461,214.5
9.49461,214.8
9.49461,215.1
9.49461,215.4
9.49461,215.7
9.49461,216
9.51908,216.3
9.51908,216.6
9.51908,216.9
9.51908,217.2
9.54253,217.5
9.54253,217.8
9.54253,218.1
9.54253,218.4
9.54253,218.7
9.56523,219
9.56523,219.3
9.56523,219.6
9.56523,219.9
9.56523,220.2
9.56523,220.5
9.58712,220.8
9.58712,221.1
9.58712,221.4
9.58712,221.7
9.58712,222
9.60771,222.3
9.60771,222.6
9.60771,222.9
9.60771,223.2
9.62697,223.5
9.62697,223.8
9.62697,224.1
9.62697,224.4
9.62697,224.7
9.64555,225
9.64555,225.3
9.64555,225.6
9.64555,225.9
9.64555,226.2
9.64555,226.5
9.66402,226.8
9.66402,227.1
9.66402,227.4
9.66402,227.7
9.6818,228
9.6818,228.3
9.6818,228.6
9.6818,228.9
9.6818,229.2
9.6818,229.5
9.69916,229.8
9.69916,230.1
9.69916,230.4
9.69916,230.7
9.71553,231
9.71553,231.3
9.71553,231.6
9.71553,231.9
9.71553,232.2
9.73072,232.5
9.73072,232.8
9.73072,233.1
9.73072,233.4
9.73072,233.7
9.73072,234
9.74527,234.3
9.74527,234.6
9.74527,234.9
9.74527,235.2
