V_Magnitude,arc_length
nan,172.8
6.70073,173.1
6.70073,173.4
6.70073,173.7
6.70073,174
6.90821,174.3
6.90821,174.6
6.90821,174.9
6.90821,175.2
6.90821,175.5
6.90821,175.8
nan,176.1
nan,176.4
nan,176.7
nan,177
nan,177.3
nan,177.6
nan,177.9
nan,178.2
nan,178.5
nan,178.8
6.90821,179.1
6.90821,179.4
6.90821,179.7
7.16182,180
7.16182,180.3
7.16182,180.6
7.16182,180.9
7.16182,181.2
7.16182,181.5
7.16182,181.8
nan,182.1
nan,182.4
nan,182.7
nan,183
nan,183.3
nan,183.6
nan,183.9
nan,184.2
nan,184.5
nan,184.8
7.16182,185.1
7.16182,185.4
7.16182,185.7
7.16182,186
7.46453,186.3
7.46453,186.6
7.46453,186.9
7.46453,187.2
7.46453,187.5
7.46453,187.8
nan,188.1
nan,188.4
nan,188.7
nan,189
nan,189.3
nan,189.6
nan,189.9
nan,190.2
nan,190.5
nan,190.8
7.46453,191.1
7.46453,191.4
7.46453,191.7
7.81641,192
7.81641,192.3
7.81641,192.6
7.81641,192.9
7.81641,193.2
7.81641,193.5
7.81641,193.8
nan,194.1
nan,194.4
nan,194.7
nan,195
nan,195.3
nan,195.6
nan,195.9
nan,196.2
nan,196.5
nan,196.8
7.81641,197.1
7.81641,197.4
7.81641,197.7
7.81641,198
8.35462,198.3
8.35462,198.6
8.35462,198.9
8.35462,199.2
8.35462,199.5
8.35462,199.8
nan,200.1
nan,200.4
nan,200.7
nan,201
nan,201.3
nan,201.6
nan,201.9
nan,202.2
nan,202.5
nan,202.8
8.35462,203.1
8.35462,203.4
8.35462,203.7
8.80508,204
8.80508,204.3
8.80508,204.6
8.80508,204.9
8.80508,205.2
8.80508,205.5
8.80508,205.8
nan,206.1
nan,206.4
nan,206.7
nan,207
nan,207.3
nan,207.6
nan,207.9
nan,208.2
nan,208.5
nan,208.8
8.80508,209.1
8.80508,209.4
8.80508,209.7
8.80508,210
9.12415,210.3
9.12415,210.6
9.12415,210.9
nan,211.2
nan,211.5
nan,211.8
nan,212.1
nan,212.4
nan,212.7
nan,213
nan,213.3
nan,213.6
nan,213.9
9.12415,214.2
9.12415,214.5
9.12415,214.8
9.12415,215.1
9.12415,215.4
9.12415,215.7
9.12415,216
9.36501,216.3
9.36501,216.6
9.36501,216.9
nan,217.2
nan,217.5
nan,217.8
nan,218.1
nan,218.4
nan,218.7
nan,219
nan,219.3
nan,219.6
nan,219.9
9.36501,220.2
9.36501,220.5
9.36501,220.8
9.36501,221.1
9.36501,221.4
9.36501,221.7
9.62536,222
9.62536,222.3
9.62536,222.6
9.62536,222.9
9.62536,223.2
9.62536,223.5
9.62536,223.8
9.62536,224.1
9.62536,224.4
9.62536,224.7
9.62536,225
9.62536,225.3
9.62536,225.6
9.62536,225.9
9.62536,226.2
9.62536,226.5
9.62536,226.8
9.62536,227.1
9.62536,227.4
9.62536,227.7
9.62536,228
9.62536,228.3
9.62536,228.6
9.62536,228.9
9.62536,229.2
9.62536,229.5
9.62536,229.8
9.62536,230.1
9.62536,230.4
9.62536,230.7
9.62536,231
9.62536,231.3
9.62536,231.6
9.62536,231.9
9.62536,232.2
9.62536,232.5
9.62536,232.8
9.62536,233.1
nan,233.4
nan,233.7
nan,234
nan,234.3
nan,234.6
nan,234.9
nan,235.2
nan,235.5
nan,235.8
nan,236.1
nan,236.4
nan,236.7
nan,237
nan,237.3
nan,237.6
nan,237.9
nan,238.2
nan,238.5
nan,238.8
nan,239.1
nan,239.4
nan,239.7
nan,240
nan,240.3
nan,240.6
nan,240.9
nan,241.2
nan,241.5
nan,241.8
nan,242.1
nan,242.4
nan,242.7
nan,243
nan,243.3
nan,243.6
nan,243.9
nan,244.2
nan,244.5
nan,244.8
nan,245.1
nan,245.4
nan,245.7
nan,246
nan,246.3
nan,246.6
nan,246.9
nan,247.2
nan,247.5
nan,247.8
nan,248.1
nan,248.4
nan,248.7
nan,249
nan,249.3
nan,249.6
nan,249.9
nan,250.2
nan,250.5
nan,250.8
nan,251.1
nan,251.4
nan,251.7
nan,252
nan,252.3
nan,252.6
nan,252.9
nan,253.2
nan,253.5
nan,253.8
nan,254.1
nan,254.4
nan,254.7
nan,255
nan,255.3
nan,255.6
nan,255.9
nan,256.2
nan,256.5
nan,256.8
nan,257.1
nan,257.4
nan,257.7
nan,258
nan,258.3
nan,258.6
nan,258.9
nan,259.2
nan,259.5
nan,259.8
nan,260.1
nan,260.4
nan,260.7
nan,261
nan,261.3
nan,261.6
nan,261.9
nan,262.2
nan,262.5
nan,262.8
nan,263.1
nan,263.4
nan,263.7
nan,264
nan,264.3
nan,264.6
nan,264.9
nan,265.2
nan,265.5
nan,265.8
nan,266.1
nan,266.4
nan,266.7
nan,267
nan,267.3
nan,267.6
9.91691,267.9
9.91691,268.2
9.91691,268.5
9.91691,268.8
9.91691,269.1
9.91691,269.4
9.91691,269.7
9.95332,270
9.95332,270.3
9.95332,270.6
9.95332,270.9
9.95332,271.2
9.95332,271.5
9.95332,271.8
9.95332,272.1
9.95332,272.4
9.95332,272.7
9.95332,273
9.95332,273.3
9.95332,273.6
9.95332,273.9
9.95332,274.2
9.95332,274.5
9.95332,274.8
9.95332,275.1
9.95332,275.4
9.95332,275.7
9.95332,276
9.95332,276.3
9.95332,276.6
9.95332,276.9
9.95332,277.2
9.95332,277.5
9.95332,277.8
9.95332,278.1
9.95332,278.4
9.95332,278.7
9.95332,279
9.95332,279.3
9.95332,279.6
nan,279.9
nan,280.2
nan,280.5
nan,280.8
nan,281.1
nan,281.4
nan,281.7
nan,282
nan,282.3
nan,282.6
nan,282.9
nan,283.2
nan,283.5
nan,283.8
nan,284.1
nan,284.4
nan,284.7
nan,285
nan,285.3
nan,285.6
nan,285.9
nan,286.2
nan,286.5
nan,286.8
nan,287.1
nan,287.4
nan,287.7
nan,288
nan,288.3
nan,288.6
nan,288.9
nan,289.2
nan,289.5
nan,289.8
nan,290.1
nan,290.4
nan,290.7
nan,291
nan,291.3
nan,291.6
9.95332,291.9
9.95332,292.2
9.95332,292.5
9.95332,292.8
9.95332,293.1
9.95332,293.4
9.95332,293.7
9.96182,294
9.96182,294.3
9.96182,294.6
9.96182,294.9
9.96182,295.2
9.96182,295.5
9.96182,295.8
9.96182,296.1
9.96182,296.4
9.96182,296.7
9.96182,297
9.96182,297.3
9.96182,297.6
9.96182,297.9
9.96182,298.2
9.96182,298.5
9.96182,298.8
9.96182,299.1
9.96182,299.4
9.96182,299.7
9.96182,300
