V_Magnitude,arc_length
9.96658,0
9.96658,0.300003
9.96658,0.600006
9.96658,0.899994
9.96658,1.2
9.96658,1.5
9.96658,1.8
9.96658,2.10001
9.96658,2.39999
9.96658,2.7
9.96658,3
9.96658,3.3
9.96658,3.60001
9.96658,3.89999
9.96658,4.2
9.96658,4.5
9.96658,4.8
9.96658,5.10001
9.96658,5.39999
9.96658,5.7
9.96658,6
9.96658,6.3
9.96658,6.60001
9.96658,6.89999
9.96658,7.2
9.96658,7.5
9.96658,7.8
9.96658,8.10001
9.96658,8.39999
9.96658,8.7
9.96658,9
9.96658,9.3
9.96658,9.60001
9.96658,9.89999
9.96658,10.2
9.96658,10.5
9.96658,10.8
9.96658,11.1
9.96658,11.4
9.96658,11.7
9.96658,12
9.96658,12.3
9.93081,12.6
9.93081,12.9
9.93081,13.2
9.93081,13.5
9.93081,13.8
9.93081,14.1
9.93081,14.4
9.93081,14.7
9.93081,15
9.93081,15.3
9.93081,15.6
9.93081,15.9
9.93081,16.2
9.93081,16.5
9.93081,16.8
9.93081,17.1
9.93081,17.4
9.93081,17.7
9.93081,18
9.93081,18.3
9.93081,18.6
9.93081,18.9
9.93081,19.2
9.93081,19.5
9.93081,19.8
9.93081,20.1
9.93081,20.4
9.93081,20.7
9.93081,21
9.93081,21.3
9.93081,21.6
9.93081,21.9
9.93081,22.2
9.93081,22.5
9.93081,22.8
9.93081,23.1
9.93081,23.4
9.93081,23.7
9.93081,24
9.93081,24.3
9.93081,24.6
9.93081,24.9
9.86808,25.2
9.86808,25.5
9.86808,25.8
9.86808,26.1
9.86808,26.4
9.86808,26.7
9.86808,27
9.86808,27.3
9.86808,27.6
9.86808,27.9
9.86808,28.2
9.86808,28.5
9.86808,28.8
9.86808,29.1
9.86808,29.4
9.86808,29.7
9.86808,30
9.86808,30.3
9.86808,30.6
9.86808,30.9
9.86808,31.2
9.86808,31.5
9.86808,31.8
9.86808,32.1
9.86808,32.4
9.86808,32.7
9.86808,33
9.86808,33.3
9.86808,33.6
9.86808,33.9
9.86808,34.2
9.86808,34.5
9.86808,34.8
9.86808,35.1
9.86808,35.4
9.86808,35.7
9.86808,36
9.86808,36.3
9.86808,36.6
9.86808,36.9
9.86808,37.2
9.86808,37.5
9.76637,37.8
9.76637,38.1
9.76637,38.4
9.76637,38.7
9.76637,39
9.76637,39.3
9.76637,39.6
9.76637,39.9
9.76637,40.2
9.76637,40.5
9.76637,40.8
9.76637,41.1
9.76637,41.4
9.76637,41.7
9.76637,42
9.76637,42.3
9.76637,42.6
9.76637,42.9
9.76637,43.2
9.76637,43.5
9.76637,43.8
9.76637,44.1
9.76637,44.4
9.76637,44.7
9.76637,45
9.76637,45.3
9.76637,45.6
9.76637,45.9
9.76637,46.2
9.76637,46.5
9.76637,46.8
9.76637,47.1
9.76637,47.4
9.76637,47.7
9.76637,48
9.76637,48.3
9.76637,48.6
9.76637,48.9
9.76637,49.2
9.76637,49.5
9.76637,49.8
9.6113,50.1
9.6113,50.4
9.6113,50.7
9.6113,51
9.6113,51.3
9.6113,51.6
9.6113,51.9
9.6113,52.2
9.6113,52.5
9.6113,52.8
9.6113,53.1
9.6113,53.4
9.6113,53.7
9.6113,54
9.6113,54.3
9.6113,54.6
9.6113,54.9
9.6113,55.2
9.6113,55.5
9.6113,55.8
9.6113,56.1
9.6113,56.4
9.6113,56.7
9.6113,57
9.6113,57.3
9.6113,57.6
9.6113,57.9
9.6113,58.2
9.6113,58.5
9.6113,58.8
9.6113,59.1
9.6113,59.4
9.6113,59.7
9.6113,60
9.6113,60.3
9.6113,60.6
9.6113,60.9
9.6113,61.2
9.6113,61.5
9.6113,61.8
9.6113,62.1
9.6113,62.4
9.39604,62.7
9.39604,63
9.39604,63.3
9.39604,63.6
9.39604,63.9
9.39604,64.2
9.39604,64.5
9.39604,64.8
9.39604,65.1
9.39604,65.4
9.39604,65.7
9.39604,66
9.39604,66.3
9.39604,66.6
9.39604,66.9
9.39604,67.2
9.39604,67.5
9.39604,67.8
9.39604,68.1
9.39604,68.4
9.39604,68.7
9.39604,69
9.39604,69.3
9.39604,69.6
9.39604,69.9
9.39604,70.2
9.39604,70.5
9.39604,70.8
9.39604,71.1
9.39604,71.4
9.39604,71.7
9.39604,72
9.39604,72.3
9.39604,72.6
9.39604,72.9
9.39604,73.2
9.39604,73.5
9.39604,73.8
9.39604,74.1
9.39604,74.4
9.39604,74.7
9.12087,75
9.12087,75.3
9.12087,75.6
9.12087,75.9
9.12087,76.2
9.12087,76.5
9.12087,76.8
9.12087,77.1
9.12087,77.4
9.12087,77.7
9.12087,78
9.12087,78.3
9.12087,78.6
9.12087,78.9
9.12087,79.2
9.12087,79.5
9.12087,79.8
9.12087,80.1
9.12087,80.4
9.12087,80.7
9.12087,81
9.12087,81.3
9.12087,81.6
9.12087,81.9
9.12087,82.2
9.12087,82.5
9.12087,82.8
9.12087,83.1
9.12087,83.4
9.12087,83.7
9.12087,84
9.12087,84.3
9.12087,84.6
9.12087,84.9
9.12087,85.2
9.12087,85.5
9.12087,85.8
9.12087,86.1
9.12087,86.4
9.12087,86.7
9.12087,87
9.12087,87.3
8.79633,87.6
8.79633,87.9
8.79633,88.2
8.79633,88.5
8.79633,88.8
8.79633,89.1
8.79633,89.4
8.79633,89.7
8.79633,90
8.79633,90.3
8.79633,90.6
8.79633,90.9
8.79633,91.2
8.79633,91.5
8.79633,91.8
8.79633,92.1
8.79633,92.4
8.79633,92.7
8.79633,93
8.79633,93.3
8.79633,93.6
8.79633,93.9
8.79633,94.2
8.79633,94.5
8.79633,94.8
8.79633,95.1
8.79633,95.4
8.79633,95.7
8.79633,96
8.79633,96.3
8.79633,96.6
8.79633,96.9
8.79633,97.2
8.79633,97.5
8.79633,97.8
8.79633,98.1
8.79633,98.4
8.79633,98.7
8.79633,99
8.79633,99.3
8.79633,99.6
8.79633,99.9
8.45751,100.2
8.45751,100.5
8.45751,100.8
8.45751,101.1
8.45751,101.4
8.45751,101.7
8.45751,102
8.45751,102.3
8.45751,102.6
8.45751,102.9
8.45751,103.2
8.45751,103.5
8.45751,103.8
8.45751,104.1
8.45751,104.4
8.45751,104.7
8.45751,105
8.45751,105.3
8.45751,105.6
8.45751,105.9
8.45751,106.2
8.45751,106.5
8.45751,106.8
8.45751,107.1
8.45751,107.4
8.45751,107.7
8.45751,108
8.45751,108.3
8.45751,108.6
8.45751,108.9
8.45751,109.2
8.45751,109.5
8.45751,109.8
8.45751,110.1
8.45751,110.4
8.45751,110.7
8.45751,111
8.45751,111.3
8.45751,111.6
8.45751,111.9
8.45751,112.2
8.45751,112.5
8.15717,112.8
8.15717,113.1
8.15717,113.4
8.15717,113.7
8.15717,114
8.15717,114.3
8.15717,114.6
8.15717,114.9
8.15717,115.2
8.15717,115.5
8.15717,115.8
8.15717,116.1
8.15717,116.4
8.15717,116.7
8.15717,117
8.15717,117.3
8.15717,117.6
8.15717,117.9
8.15717,118.2
8.15717,118.5
8.15717,118.8
8.15717,119.1
8.15717,119.4
8.15717,119.7
8.15717,120
8.15717,120.3
8.15717,120.6
8.15717,120.9
8.15717,121.2
8.15717,121.5
8.15717,121.8
8.15717,122.1
8.15717,122.4
8.15717,122.7
8.15717,123
8.15717,123.3
8.15717,123.6
8.15717,123.9
8.15717,124.2
8.15717,124.5
8.15717,124.8
7.94372,125.1
7.94372,125.4
7.94372,125.7
7.94372,126
7.94372,126.3
7.94372,126.6
7.94372,126.9
7.94372,127.2
7.94372,127.5
7.94372,127.8
7.94372,128.1
7.94372,128.4
7.94372,128.7
7.94372,129
7.94372,129.3
7.94372,129.6
7.94372,129.9
7.94372,130.2
7.94372,130.5
7.94372,130.8
7.94372,131.1
7.94372,131.4
7.94372,131.7
7.94372,132
7.94372,132.3
7.94372,132.6
7.94372,132.9
7.94372,133.2
7.94372,133.5
7.94372,133.8
7.94372,134.1
7.94372,134.4
7.94372,134.7
7.94372,135
7.94372,135.3
7.94372,135.6
7.94372,135.9
7.94372,136.2
7.94372,136.5
7.94372,136.8
7.94372,137.1
7.94372,137.4
7.84912,137.7
7.84912,138
7.84912,138.3
7.84912,138.6
7.84912,138.9
7.84912,139.2
7.84912,139.5
7.84912,139.8
7.84912,140.1
7.84912,140.4
7.84912,140.7
7.84912,141
7.84912,141.3
7.84912,141.6
7.84912,141.9
7.84912,142.2
7.84912,142.5
7.84912,142.8
7.84912,143.1
7.84912,143.4
7.84912,143.7
7.84912,144
7.84912,144.3
7.84912,144.6
7.84912,144.9
7.84912,145.2
7.84912,145.5
7.84912,145.8
7.84912,146.1
7.84912,146.4
7.84912,146.7
7.84912,147
7.84912,147.3
7.84912,147.6
7.84912,147.9
7.84912,148.2
7.84912,148.5
7.84912,148.8
7.84912,149.1
7.84912,149.4
7.84912,149.7
7.88279,150
7.88279,150.3
7.88279,150.6
7.88279,150.9
7.88279,151.2
7.88279,151.5
7.88279,151.8
7.88279,152.1
7.88279,152.4
7.88279,152.7
7.88279,153
7.88279,153.3
7.88279,153.6
7.88279,153.9
7.88279,154.2
7.88279,154.5
7.88279,154.8
7.88279,155.1
7.88279,155.4
7.88279,155.7
7.88279,156
7.88279,156.3
7.88279,156.6
7.88279,156.9
7.88279,157.2
7.88279,157.5
7.88279,157.8
7.88279,158.1
7.88279,158.4
7.88279,158.7
7.88279,159
7.88279,159.3
7.88279,159.6
7.88279,159.9
7.88279,160.2
7.88279,160.5
7.88279,160.8
7.88279,161.1
7.88279,161.4
7.88279,161.7
7.88279,162
7.88279,162.3
8.0351,162.6
8.0351,162.9
8.0351,163.2
8.0351,163.5
8.0351,163.8
8.0351,164.1
8.0351,164.4
8.0351,164.7
8.0351,165
8.0351,165.3
8.0351,165.6
8.0351,165.9
8.0351,166.2
8.0351,166.5
8.0351,166.8
8.0351,167.1
8.0351,167.4
8.0351,167.7
8.0351,168
8.0351,168.3
8.0351,168.6
