V_Magnitude,arc_length
10.0323,0
10.0319,0.300003
10.0319,0.600006
10.0319,0.899994
10.0319,1.2
10.0319,1.5
10.0319,1.8
10.0319,2.10001
10.0319,2.39999
10.0319,2.7
10.0319,3
10.0315,3.3
10.0315,3.60001
10.0315,3.89999
10.0315,4.2
10.0315,4.5
10.0315,4.8
10.0315,5.10001
10.0315,5.39999
10.0315,5.7
10.0315,6
10.0309,6.3
10.0309,6.60001
10.0309,6.89999
10.0309,7.2
10.0309,7.5
10.0309,7.8
10.0309,8.10001
10.0309,8.39999
10.0309,8.7
10.0309,9
10.0309,9.3
10.0303,9.60001
10.0303,9.89999
10.0303,10.2
10.0303,10.5
10.0303,10.8
10.0303,11.1
10.0303,11.4
10.0303,11.7
10.0303,12
10.0303,12.3
10.0295,12.6
10.0295,12.9
10.0295,13.2
10.0295,13.5
10.0295,13.8
10.0295,14.1
10.0295,14.4
10.0295,14.7
10.0295,15
10.0295,15.3
10.0295,15.6
10.0285,15.9
10.0285,16.2
10.0285,16.5
10.0285,16.8
10.0285,17.1
10.0285,17.4
10.0285,17.7
10.0285,18
10.0285,18.3
10.0285,18.6
10.0273,18.9
10.0273,19.2
10.0273,19.5
10.0273,19.8
10.0273,20.1
10.0273,20.4
10.0273,20.7
10.0273,21
10.0273,21.3
10.0273,21.6
10.0257,21.9
10.0257,22.2
10.0257,22.5
10.0257,22.8
10.0257,23.1
10.0257,23.4
10.0257,23.7
10.0257,24
10.0257,24.3
10.0257,24.6
10.0257,24.9
10.0236,25.2
10.0236,25.5
10.0236,25.8
10.0236,26.1
10.0236,26.4
10.0236,26.7
10.0236,27
10.0236,27.3
10.0236,27.6
10.0236,27.9
10.0209,28.2
10.0209,28.5
10.0209,28.8
10.0209,29.1
10.0209,29.4
10.0209,29.7
10.0209,30
10.0209,30.3
10.0209,30.6
10.0209,30.9
10.0209,31.2
10.0174,31.5
10.0174,31.8
10.0174,32.1
10.0174,32.4
10.0174,32.7
10.0174,33
10.0174,33.3
10.0174,33.6
10.0174,33.9
10.0174,34.2
10.0127,34.5
10.0127,34.8
10.0127,35.1
10.0127,35.4
10.0127,35.7
10.0127,36
10.0127,36.3
10.0127,36.6
10.0127,36.9
10.0127,37.2
10.0067,37.5
10.0067,37.8
10.0067,38.1
10.0067,38.4
10.0067,38.7
10.0067,39
10.0067,39.3
10.0067,39.6
10.0067,39.9
10.0067,40.2
10.0067,40.5
9.99876,40.8
9.99876,41.1
9.99876,41.4
9.99876,41.7
9.99876,42
9.99876,42.3
9.99876,42.6
9.99876,42.9
9.99876,43.2
9.99876,43.5
9.98852,43.8
9.98852,44.1
9.98852,44.4
9.98852,44.7
9.98852,45
9.98852,45.3
9.98852,45.6
9.98852,45.9
9.98852,46.2
9.98852,46.5
9.98852,46.8
9.97535,47.1
9.97535,47.4
9.97535,47.7
9.97535,48
9.97535,48.3
9.97535,48.6
9.97535,48.9
9.97535,49.2
9.97535,49.5
9.97535,49.8
9.95856,50.1
9.95856,50.4
9.95856,50.7
9.95856,51
9.95856,51.3
9.95856,51.6
9.95856,51.9
9.95856,52.2
9.95856,52.5
9.95856,52.8
9.95856,53.1
9.9373,53.4
9.9373,53.7
9.9373,54
9.9373,54.3
9.9373,54.6
9.9373,54.9
9.9373,55.2
9.9373,55.5
9.9373,55.8
9.9373,56.1
9.91063,56.4
9.91063,56.7
9.91063,57
9.91063,57.3
9.91063,57.6
9.91063,57.9
9.91063,58.2
9.91063,58.5
9.91063,58.8
9.91063,59.1
9.87743,59.4
9.87743,59.7
9.87743,60
9.87743,60.3
9.87743,60.6
9.87743,60.9
9.87743,61.2
9.87743,61.5
9.87743,61.8
9.87743,62.1
9.87743,62.4
9.83645,62.7
9.83645,63
9.83645,63.3
9.83645,63.6
9.83645,63.9
9.83645,64.2
9.83645,64.5
9.83645,64.8
9.83645,65.1
9.83645,65.4
9.7862,65.7
9.7862,66
9.7862,66.3
9.7862,66.6
9.7862,66.9
9.7862,67.2
9.7862,67.5
9.7862,67.8
9.7862,68.1
9.7862,68.4
9.7862,68.7
9.72497,69
9.72497,69.3
9.72497,69.6
9.72497,69.9
9.72497,70.2
9.72497,70.5
9.72497,70.8
9.72497,71.1
9.72497,71.4
9.72497,71.7
9.6507,72
9.6507,72.3
9.6507,72.6
9.6507,72.9
9.6507,73.2
9.6507,73.5
9.6507,73.8
9.6507,74.1
9.6507,74.4
9.6507,74.7
9.56101,75
9.56101,75.3
9.56101,75.6
9.56101,75.9
9.56101,76.2
9.56101,76.5
9.56101,76.8
9.56101,77.1
9.56101,77.4
9.56101,77.7
9.56101,78
9.4539,78.3
9.4539,78.6
9.4539,78.9
9.4539,79.2
9.4539,79.5
9.4539,79.8
9.4539,80.1
9.4539,80.4
9.4539,80.7
9.4539,81
9.32695,81.3
9.32695,81.6
9.32695,81.9
9.32695,82.2
9.32695,82.5
9.32695,82.8
9.32695,83.1
9.32695,83.4
9.32695,83.7
9.32695,84
9.32695,84.3
9.1783,84.6
9.1783,84.9
9.1783,85.2
9.1783,85.5
9.1783,85.8
9.1783,86.1
9.1783,86.4
9.1783,86.7
9.1783,87
9.1783,87.3
8.99762,87.6
8.99762,87.9
8.99762,88.2
8.99762,88.5
8.99762,88.8
8.99762,89.1
8.99762,89.4
8.99762,89.7
8.99762,90
8.99762,90.3
8.99762,90.6
8.7613,90.9
8.7613,91.2
8.7613,91.5
8.7613,91.8
8.7613,92.1
8.7613,92.4
8.7613,92.7
8.7613,93
8.7613,93.3
8.7613,93.6
8.45748,93.9
